Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
FGSS 3376,Digital Asia,4,Stdnt Opt,Spring,,,"ASIAN 3376, ASIAN 6676, FGSS 6676",(CA-AS),(GB),,"New media remain central to ongoing struggles over the constitution of the public sphere in Asia. In high measure, censorship affects the Internet and visual media (including digital, independent cinema), and government agencies are particularly wary of the viral qualities of new media. Extensive state investment into Internet control is offset by the fact that the Internet remains a primary site of political dissent and organizing. New media and communications technologies further continue to engender novel forms of political expression and notions of collectivity. In the past few years activists and artists as well as mass publics have thus forged distinct modes of expression in and around new media that, while frequently evading state prohibition, nevertheless present incisive political critique. The course will examine features unique to digital media—such as the viral, mimetic, archival, and amplificatory properties of the Internet—and ask how politicized media make use of these features to intervene into contexts of censorship and occlusion. We will draw on Asian media contexts also to interrogate assumptions about progressive politics. Investigating the logics of contemporary digital media in relation to the field of political expression, the course complicates received notions of non-Western political public spheres as illiberal, or lagging behind a stage of political development posited as normative"
FGSS 3520,(Dis)ability Studies: A Brief History,4,Stdnt Opt,Spring,,,FREN 3520,(LA-AS),,,"This course will offer an historical overview of responses to bodily and cognitive difference.  What was the status of the monster, the freak, the abnormal, the (dis)abled, and how are all of these concepts related?  How have we moved from isolation and institutionalization towards universal design and accessibility as the dominant concepts relative to (dis)ability?  Why is this shift from focusing on individual difference as a negative attribute to reshaping our architectural and more broadly social constructions important for everyone?  What are our ethical responsibilities towards those we label as ""disabled""?  Authors to be studied include: Ambroise Paré, Emmanuel Levinas, Georges Canguilhem, Michel Foucault, Lennard Davis, Tobin Siebers, Simon Baron-Cohen"
FGSS 3540,"Modeling Race, Fashioning Beauty",4,Graded,Spring,,,"AMST 3560, ASRC 3550",(CA-AS),,,"This course explores written and visual biographies of African American and African women in the fashion industry as a launching point for thinking about beauty, race, gender and class. Some of the questions that will be explored during the semester are: How do ethnicity and femininity intersect? How are authenticity and difference commodified? How do women construct identities through narrative or craft themselves through body modification? How do women negotiate their relationships to their bodies, families and nations? Contemporary television programs, global fashion and cultural studies will also be discussed. Students will write self-narratives about their relationships with cultural standards of beauty"
FGSS 3588,Creating Renaissance Man (and Woman),4,Stdnt Opt,Spring,ITAL 2202,,ITAL 3580,(LA-AS),(HB),,"This course is dedicated to studying important works of literature that address what it means, in the Renaissance, to strive for excellence as a man or as a woman, especially in the public sphere and in love"
FGSS 3655,Women in New Media Art,4,Stdnt Opt,Spring,,,"ARTH 3651, VISST 3651",(CA-AS),,,"The work of women artists has been central to the development of new media art. These rich and varied practices include installation, virtual reality environments, net art, digital video, networked performance, tactical media, video games, remix and robotics. This course will begin with an overview of feminist art and early experiments in performance and video art to then investigate multiple currents of digital media. Discussions will focus primarily on works by women artists from Europe, the Americas and Australia"
FGSS 3691,The Race and Gender of Poverty in Literature and Film,4,Stdnt Opt,Spring,,,"AMST 3690, ENGL 3690",(CA-AS),,,"Poverty is an ongoing issue in the United States, and has intensified since the recession of 2008. As such, poverty has disproportionately affected women and underrepresented racial and ethnic communities. This course will analyze this issue through its representation in film and literature, both fiction and non-fiction"
FGSS 3991,Undergraduate Independent Study,1-4,Stdnt Opt,Spring,"FGSS 2010 or FGSS 3000, and one additional 3000-level FGSS course",,,,,,Individual study program intended for juniors and seniors working on special topics with selected reading or research projects not covered in regularly scheduled courses. Students select a topic in consultation with a FGSS faculty member who has agreed to supervise the independent study
FGSS 4000,"Senior Seminar in Feminist, Gender, and Sexuality Studies",4,Graded,Spring,,,,,,,"For Spring 2018, this course will focus on The Complexities of Consent.  The issue of consent is central to much feminism scholarship, yet its meaning is contested. It figures prominently in relation to sex as well as to other issues, such as informed consent to medical procedures, children's rights, surrogacy, and (alienated) labor. Consent occurs (or doesn't) within structures of power; can one consent within conditions that are not, so to speak, of one's own making? What about subjects, such as children, who do not use the ""rational"" language of consent? We draw from legal theory, science studies, and philosophy. How does consent differ from agency? Autonomy? Freedom? We consider case studies that speak to how consent is defined differently across cultures. Under what conditions is consent possible? What alternatives might we envision?"
FGSS 4020,Reading the Body in Medicine and Fiction,4,Stdnt Opt,Spring,SPAN 2180 or CASE Q++ or permission of instructor,,SPAN 4020,(LA-AS),,,"This course examines how modern Spanish writers and doctors represented the human body as they grappled with disease and disability.  Reading fiction alongside medical and anthropological texts we will examine notions of the normal/abnormal, beautiful/ugly/ and healthy/infected as they change over time.  We also look at the ways in which these concepts are inflected by other identity categories such as gender, race, sexuality, and class"
FGSS 4035,Intersectionality in Disability Studies,2,GradeNoAud,Spring (seven-week session),ILRLR 1200 or permission of the instructor,,ILRLR 4035,,,,"A recognition of the importance of intersectionality, or the understanding of how identities such as disability, race, ethnicity, gender, gender identity, sexual orientation, age, socioeconomic class, and national origin, among others, multiply overlap and connect, is becoming increasingly key to combat discrimination and oppression. This course will examine how intersectional disability experiences, in particular, impact and are impacted by access to employment, education, and health care. We will explore the efficacy of legal and policy initiatives that are already in place, and in doing so, strongly consider the growing need for, and value of, intersectional approaches to disability discrimination"
FGSS 4114,"Science, Medicine, the Body: A Critical Race and Feminist Inquiry",3,Graded,Spring,,,"ANTHR 4114, ANTHR 7114, BSOC 4741, BSOC 7741, FGSS 7114, STS 4741, STS 7741",(HA-AS),,,"In this course we will consider the production of the human body as an artifact of race, sex and gender through the discourses, practices, and technologies of bio-science and bio-medicine. We will read critical race, feminist, and postcolonial critiques of science and medicine as forms of knowledge complicit with imperial, racist and patriarchal political projects as well as conduits for humanitarianism and emancipation. We will examine case studies in the histories of science and medicine such as the Tuskegee syphilis experiment, commercial surrogacy, plastic surgery, the global trade in organs, and the HeLa cell line. We will also think together about collaborations between patients and doctors, citizens and scientists, that have produced new ways of inhabiting the body, new forms of human relations, and new kinds of justice"
FGSS 4160,Gender and Sexuality in Southeast Asia,4,Graded,Spring,,,"ASIAN 4416, ASIAN 6618, FGSS 6160, HIST 4160, HIST 6160, LGBT 4160, LGBT 6160",(CA-AS),(GB),,"Students consider the relationships among colonialism and gender and sexual identity formation in Southeast Asia. Using material from a wide range of fields including anthropology and literature, the course complicates the simplistic East/West and male/female binary. Each year the course is offered, its emphasis shifts to adapt to changes in the fields of gender, sexuality and Asian Studies. It incorporates theoretical literature and content that is broader than that of Southeast Asia. "
FGSS 4501,African Women Writers Critique the PostColonial State,4,Stdnt Opt,Spring,,,"ASRC 4501, ASRC 6105, ENGL 4501",(LA-AS),(GB),,"This course reads and discusses representative literature from 20th century continental African writers with particular attention to the ways that African women examine the nature of the post-colonial state. We will focus on women writers but will but will set them against the context of the development of modern African literatures on the continent and in the African Diaspora.  We will also read some male texts and view some film which elucidate some specific angles of vision. We will examine specific texts as well as necessary critical and theoretical ideas which have been generated through, or with which this literature is in conversation.   Students will develop critical thinking and other analytical skills as they engage the meanings  of writing, audience, language and gender in African contexts"
FGSS 4504,The City: Asia,4,Stdnt Opt,Spring,,,"ASIAN 4423, ASIAN 6623, FGSS 6504, PMA 4504",(CA-AS),(GB),,"This course uses the lens of temporality to track transformations in notions of urban personhood and collective life engendered by recent trans-Asia economic shifts. We will develop tools that help unpack the spatial and cultural forms of density and the layered histories that define the contemporary urban fabric of cities such as Hanoi, Bangkok, Shanghai, and Hong Kong. The course combines the investigation of the cinemas and literatures of the region with the study of recent writing on cities from Asian studies, film studies, queer theory, urban studies, political theory, religious studies, cultural geography, literary theory, and anthropology"
FGSS 4509,Toni Morrison's Novels,4,Graded,Spring,,,"AMST 4519, ASRC 4509, ASRC 6513, ENGL 4509, ENGL 6513, FGSS 6513",(LA-AS),,,"Nobel Laureate Toni Morrison received her M.A. in English at Cornell University in 1955.  To study her, in a way, is to gain a deeper understanding of how she journeyed on from her days as a student here to become one of the world's greatest writers, how she has helped to transform world literature, and  how she has  shaped  Cornell's great legacy.  In this course, we will engage in close and reflective critical readings of Toni Morrison's eleven novels.  Morrison's writing style is characterized by highly distinctive strategies in the development of narrative and in the use of language.  Furthermore, from novel to novel, she is even known for developing features such as the very first sentence with great contemplation, an approach that also demonstrates her commitment to form.  As we journey across her body of work as readers, we will examine a range of recurring themes, along with the ""love trilogy"" on which she focused her repertoire for several years.  The course, through a comprehensive, chronological and focused look at Morrison's body of novels, will help students who entirely lack familiarity with it to gain a strong foundation for further research and study.  By the end of the course, even students who already know Morrison's work will walk away with a deeper and more nuanced critical understanding of it.  The course will help students to reinforce their skills in reading fiction, and help them to become more astute and exacting readers of the novel as a genre.  Morrison's novels have placed her at the vanguard of the globalization of the novel itself, and she is, undisputedly, one the most famous and innovative writers in the world.  She emerged as one of the greatest and most prolific writers of the twentieth century, and her audiences have continued to be captivated by her literary genius in this millennial age.  She is one of the most revered writers within the American literary establishment and has helped to reshape it both as a critic and novelist.  Her work can help one to develop more mastery in reading the novel as a genre.  Indeed, her thinking about this area is so original and pivotal that her fiction and critical works are absolutely indispensable for all serious students and scholars in fields such as American literature.  Its impact on African American literature is equally vital.  We will focus on reading the repertoire of novels by Morrison, including The Bluest Eye, Sula (1973), Song of Solomon (1977), Tar Baby (1981), Beloved (1987), Jazz (1992), Paradise (1998), Love (2003),  A Mercy (2008) Home (2012), and God Bless the Child (2014).  We will screen the 1998 film adaptation of her novel Beloved, along with documentaries related to Morrison such as Gail Pellet and Bill Moyers's Toni Morrison:  A Writer's Work and Gary Deans, Alan Hall and Jana Wendt's Toni Morrison: Uncensored"
FGSS 4620,Undocumentation,4,Stdnt Opt,Spring,,,"AMST 4620, COML 4616, LATA 4620, LSP 4621, ROMS 4625, SHUM 4620, VISST 4620",,,,"In this seminar we will sustain a particular reading of post-1984 Mexico-US border cultural production as ""undocumentation."" Specifically, we will focus on performance, conceptual, and cinematic practices that corrupt the spreadsheet and the exposé; that reflect their makers' commitments to portraying extreme labor situations in a period of greater Mexican neoliberal transition now synonymous with NAFTA, culture and drug wars, and border militarization and maquilization. Assigned texts will include artwork by the Border Art Workshop and Elizabeth Sisco, Louis Hock, and David Avalos; writing by Gloria Anzaldúa, Guillermo Gómez-Peña, Sara Uribe, and Sergio González Rodríguez; contributions to the Tijuana-San Diego installation festival inSITE; and ""undocumentaries"" like Alex Rivera's Borders Trilogy, Sergio De La Torre and Vicki Funari's Maquilapolis, and Natalia Almada's El Velador"
FGSS 4652,Bodies and Diseases in the Middle East (1500-2000),4,Stdnt Opt,Spring,,,"BSOC 4651, NES 4652, NES 6652",(HA-AS),(GB),,"Bodies and Diseases in the Middle East (1500-2000) will explore the history of medicine and science in the Middle East from early modern period to the present. It covers the main topics and questions regarding bodies, diseases, and medical institutions within the framework of major historical developments in world and region's history. The course investigates how medicine and knowledge about diseases and bodies changed political and social conditions as well as how the latter defined and transformed the ways in which people imagined health, life, and environment. Scholars have often analyzed history of medicine in the Middle Eastern societies either in relation to Islamic culture in the early modern period or in relation to more recent Westernization. This course seeks to challenge these fixed paradigms and shed light onto questions and research agendas that will unearth the encounters, connections and mobility of bacteria, bodies, and medical methods among various communities by locating the history of medical knowledge and practices of the Middle East within global history.  It will highlight that the history of medicine in the colonial world itself is varied and wide ranging, investigating how medical missions intersected with civilizing missions, how colonial discourses were used to explain disease prevalence, and the relationship between the metropole and colony in propagating certain medical theories and practices. The course seeks to facilitate student engagement with various primary and secondary sources and new technologies to teach both historiographical methods and the content of the history of medicine in the Middle East"
FGSS 4701,Nightlife,4,Graded,Spring,,,"AMST 4705, LGBT 4701, LSP 4701, LSP 6701, PMA 4701, PMA 6701",(CA-AS),,,"This course explores nightlife as a temporality that fosters countercultural performances of the self and that serves as a site for the emergence of alternative kinship networks.  Focusing on queer communities of color, course participants will be asked to interrogate the ways in which nightlife demonstrates the queer world-making potential that exists beyond the normative 9-5 capitalist model of production. Performances of the everyday, alongside films, texts, and performance art, will be analyzed through a performance studies methodological lens.  Through close readings and sustained cultural analysis, students will acquire a critical understanding of the potentiality of spaces, places, and geographies codified as ""after hours"" in the development of subcultures, alternative sexualities, and emerging performance practices"
FGSS 4711,Late Theory,4,Stdnt Opt,,,,"FGSS 6711, LGBT 4710, LGBT 6710, PMA 4710, PMA 6710",,,,"This seminar explores theoretical work in which lateness figures as the signal condition, gesture, problem, or method. We begin with two topics prominent in twentieth-century criticism: late style and late capitalism. We then pivot to contemporary theory ""after"" theory—or what Amy Holzapfel calls ""subprime critique"": works marked variously by senses or intimations of belatedness, loss, exhaustion, and decay. Throughout, theoretical readings are paired with an eclectic set of art objects, ranging from literary fictions (James, Baldwin) to more and less popular television series (The Sopranos, Roseanne's Nuts) to avant-garde performances (The Lily's Revenge, Discotropic). Authors may include Adorno, Agamben, Berlant, Jameson, Mbembe, Moten, Said, and Sedgwick. Issues of ability, age, class, gender, race, and sexuality are foregrounded"
FGSS 4841,"What is (an) Epidemic? (Infectious Diseases in Historical, Social, and Political Perspective)",4,Graded,Spring,,,"ANTHR 4041, BSOC 4841, STS 4841",(SBA-AS),,,"The term ""epidemic"" travels widely and wildly in contemporary worlds.  But, what, when and where is ""the epidemic""? How and why does epidemic unfold? This senior seminar offers an interdisciplinary exploration of infectious diseases.  Our investigations take us from medieval Europe's ""Black Plague,"" to Tuberculosis in early twentieth century United States and its global resurgence at the turn of the twenty-first, to Ebola and its ongoing, periodic outbreaks today. We consider the consequences epidemics have for how we live and imagine shared ecological futures.  Examining work from the life sciences, social sciences, and arts & humanities, we explore the ways in which life and death, disease and survivability, health and thriving are shaped by infectious microbes, embodied eco-social forces, and contingent regimes of knowledge-power. "
FGSS 4945,Body Politics in African Literature and Cinema,4,Stdnt Opt,Spring,,,"ASRC 4995, COML 4945, ENGL 4995, LGBT 4945, VISST 4945",(CA-AS),(GB),,"The course examines how postcolonial African writers and filmmakers engage with and revise controversial images of bodies and sexuality--genital cursing, same-sex desire, HIV/AIDS, genital surgeries, etc. Our inquiry also surveys African theorists' troubling of problematic tropes and practices such as the conception in 19th-century racist writings of the colonized as embodiment, the pathologization and hypersexualization of colonized bodies, and the precarious and yet empowering nature of the body and sexuality in the postcolonial African experience. As we focus on African artists and theorists, we also read American and European theorists, including but not certainly limited to Giorgio Agamben, Michel Foucault, Roland Barthes, and Joseph Slaughter, detecting the ways in which discourses around bodies in the African context may shape contemporary theories and vice versa"
FGSS 4991,Senior Honors Thesis II,4,Graded,Spring,,,,,,,"To graduate with honors, FGSS majors must complete a senior thesis under the supervision of an FGSS faculty member and defend that thesis orally before an honors committee. To be eligible for honors, students must have at least a cumulative GPA of 3.3 in all course work and a 3.5 average in all courses applying to their FGSS major. Students interested in the honors program should consult the DUS late in the spring semester of their junior year or very early in the fall semester of their senior year"
FGSS 6160,Gender and Sexuality in Southeast Asia,4,Stdnt Opt,Spring,,,"ASIAN 4416, ASIAN 6618, FGSS 4160, HIST 4160, HIST 6160, LGBT 4160, LGBT 6160",,,,"Students consider the relationships among colonialism and gender and sexual identity formation in Southeast Asia. Using material from a wide range of fields including anthropology and literature, the course complicates the simplistic East/West and male/female binary. Each year the course is offered, its emphasis shifts to adapt to changes in the fields of gender, sexuality and Asian Studies. It incorporates theoretical literature and content that is broader than that of Southeast Asia"
FGSS 6504,The City: Asia,4,Stdnt Opt,Spring,,,"ASIAN 4423, ASIAN 6623, FGSS 4504, PMA 4504",,,,"This course uses the lens of temporality to track transformations in notions of urban personhood and collective life engendered by recent trans-Asia economic shifts. We will develop tools that help unpack the spatial and cultural forms of density and the layered histories that define the contemporary urban fabric of cities such as Hanoi, Bangkok, Shanghai, and Hong Kong. The course combines the investigation of the cinemas and literatures of the region with the study of recent writing on cities from Asian studies, film studies, queer theory, urban studies, political theory, religious studies, cultural geography, literary theory, and anthropology"
FGSS 6513,Toni Morrison's Novels,4,Graded,Spring,,,"AMST 4519, ASRC 4509, ASRC 6513, ENGL 4509, ENGL 6513, FGSS 4509",,,,"Nobel Laureate Toni Morrison received her M.A. in English at Cornell University in 1955.  To study her, in a way, is to gain a deeper understanding of how she journeyed on from her days as a student here to become one of the world's greatest writers, how she has helped to transform world literature, and  how she has  shaped  Cornell's great legacy.  In this course, we will engage in close and reflective critical readings of Toni Morrison's eleven novels.  Morrison's writing style is characterized by highly distinctive strategies in the development of narrative and in the use of language.  Furthermore, from novel to novel, she is even known for developing features such as the very first sentence with great contemplation, an approach that also demonstrates her commitment to form.  As we journey across her body of work as readers, we will examine a range of recurring themes, along with the ""love trilogy"" on which she focused her repertoire for several years.  The course, through a comprehensive, chronological and focused look at Morrison's body of novels, will help students who entirely lack familiarity with it to gain a strong foundation for further research and study.  By the end of the course, even students who already know Morrison's work will walk away with a deeper and more nuanced critical understanding of it.  The course will help students to reinforce their skills in reading fiction, and help them to become more astute and exacting readers of the novel as a genre.  Morrison's novels have placed her at the vanguard of the globalization of the novel itself, and she is, undisputedly, one the most famous and innovative writers in the world.  She emerged as one of the greatest and most prolific writers of the twentieth century, and her audiences have continued to be captivated by her literary genius in this millennial age.  She is one of the most revered writers within the American literary establishment and has helped to reshape it both as a critic and novelist.  Her work can help one to develop more mastery in reading the novel as a genre.  Indeed, her thinking about this area is so original and pivotal that her fiction and critical works are absolutely indispensable for all serious students and scholars in fields such as American literature.  Its impact on African American literature is equally vital.  We will focus on reading the repertoire of novels by Morrison, including The Bluest Eye, Sula (1973), Song of Solomon (1977), Tar Baby (1981), Beloved (1987), Jazz (1992), Paradise (1998), Love (2003),  A Mercy (2008) Home (2012), and God Bless the Child (2014).  We will screen the 1998 film adaptation of her novel Beloved, along with documentaries related to Morrison such as Gail Pellet and Bill Moyers's Toni Morrison:  A Writer's Work and Gary Deans, Alan Hall and Jana Wendt's Toni Morrison: Uncensored"
FGSS 6676,Digital Asia,4,Stdnt Opt,Spring,,,"ASIAN 3376, ASIAN 6676, FGSS 3376",,,,"New media remain central to ongoing struggles over the constitution of the public sphere in Asia. In high measure, censorship affects the Internet and visual media (including digital, independent cinema), and government agencies are particularly wary of the viral qualities of new media. Extensive state investment into Internet control is offset by the fact that the Internet remains a primary site of political dissent and organizing. New media and communications technologies further continue to engender novel forms of political expression and notions of collectivity. In the past few years activists and artists as well as mass publics have thus forged distinct modes of expression in and around new media that, while frequently evading state prohibition, nevertheless present incisive political critique. The course will examine features unique to digital media—such as the viral, mimetic, archival, and amplificatory properties of the Internet—and ask how politicized media make use of these features to intervene into contexts of censorship and occlusion. We will draw on Asian media contexts also to interrogate assumptions about progressive politics. Investigating the logics of contemporary digital media in relation to the field of political expression, the course complicates received notions of non-Western political public spheres as illiberal, or lagging behind a stage of political development posited as normative"
FGSS 6711,Late Theory,4,Stdnt Opt,,,,"FGSS 4711, LGBT 4710, LGBT 6710, PMA 4710, PMA 6710",,,,"This seminar explores theoretical work in which lateness figures as the signal condition, gesture, problem, or method. We begin with two topics prominent in twentieth-century criticism: late style and late capitalism. We then pivot to contemporary theory ""after"" theory—or what Amy Holzapfel calls ""subprime critique"": works marked variously by senses or intimations of belatedness, loss, exhaustion, and decay. Throughout, theoretical readings are paired with an eclectic set of art objects, ranging from literary fictions (James, Baldwin) to more and less popular television series (The Sopranos, Roseanne's Nuts) to avant-garde performances (The Lily's Revenge, Discotropic). Authors may include Adorno, Agamben, Berlant, Jameson, Mbembe, Moten, Said, and Sedgwick. Issues of ability, age, class, gender, race, and sexuality are foregrounded"
FGSS 6990,"Topics in Feminist, Gender, and Sexuality Studies",1-4,Stdnt Opt,"Fall, spring",,,,,,,"Independent reading course for graduate students on topics not covered in regularly scheduled courses. Students develop a course of readings in consultation with a faculty member in the field of Feminist, Gender, & Sexuality Studies who has agreed to supervise the course work"
FGSS 7114,"Science, Medicine, the Body: A Critical Race and Feminist Inquiry",3,Graded,Spring,,,"ANTHR 4114, ANTHR 7114, BSOC 4741, BSOC 7741, FGSS 4114, STS 4741, STS 7741",,,,"In this course we will consider the production of the human body as an artifact of race, sex and gender through the discourses, practices, and technologies of bio-science and bio-medicine.  We will read critical race, feminist, and postcolonial critiques of science and medicine as forms of knowledge complicit with imperial, racist and patriarchal political projects as well as conduits for humanitarianism and emancipation.  We will examine case studies in the histories of science and medicine such as the Tuskegee syphilis experiment, commercial surrogacy, plastic surgery, the global trade in organs, and the HeLa cell line.    We will also think together about collaborations between patients and doctors, citizens and scientists, that have produced new ways of inhabiting the body, new forms of human relations, and new kinds of justice"
FREN 1220,Elementary French,4,Graded,Spring,FREN 1210 or LPF score of 37-44 or SAT II 410-480,,,,,Students may not receive credit for both FREN 1120 and FREN 1220,"FREN 1210-1220 is a two-semester sequence. This is the second half of the sequence designed to provide a thorough grounding in French language and an introduction to intercultural competence. French is used in contextualized, meaningful, and critical thinking activities to provide practice in speaking, listening, reading, and writing. Development of analytical skills for grammar leads students toward greater autonomy as language learners. Students continue developing their writing skills by writing and editing compositions. Readings are varied and include literary texts and a short novel.  Daily preparations and active participation are required"
FREN 1230,Continuing French,4,Graded,"Fall, spring",FREN 1220 or an LPF score of 45-55 or SAT II 490-590,,,,,,"FREN 1230 is an all-skills course designed to improve pronunciation, oral communication, and reading ability; to establish a groundwork for correct writing; and to provide a substantial grammar review. The approach in the course encourages the student to see the language within the context of its culture"
FREN 2090,French Intermediate Composition and Conversation I,4,Graded,"Fall, spring","FREN 1230, LPF score 56-64, or SAT II 600-680 or AP French language 4, or CASE Q",,,,,Students may not receive credit for both FREN 2090 and FREN 2060,"This intermediate-level course is designed for students who want to focus on their speaking and writing skills. Emphasis is placed on strengthening of grammar skills, expansion of vocabulary and discourse levels to increase communicative fluency and accuracy. The course also provides continued reading and listening practice as well as development of effective language learning strategies"
FREN 2091,Oral Practice for Study Abroad,1,GradeNoAud,"Fall, spring",,FREN 2090,,,,,"This one-credit course is focused on oral communication in French; to take this course students must be concurrently enrolled in FREN 2090.  Because the course is designed especially to encourage students to study abroad in France, it focuses on the colloquial use of French in that country"
FREN 2095,French Intermediate Composition and Conversation II,4,Graded,"Fall, spring",FREN 2060 or FREN 2090 or CASE Q+,,,,,,"This course emphasizes conversation based on short stories, poems, a play, a novel, cartoons, newspaper articles, short videos, and oral presentations by students. The goals of improving grammatical accuracy and enriching vocabulary in oral and written expression of French are achieved in a live setting during vigorous classroom discussions, as well as through written and oral analyses of the texts.  Compositions on student-selected topics and a detailed grammar review aid in reaching the goals.  Themes and emphases may vary from section to section"
FREN 2180,Advanced French,4,Graded,"Fall, spring",FREN 2095 or CASE Q++,,,,,"students may not get credit for FREN 2180 if they have previously taken French 3010, 3050, or 3130","In this course, furthering oral communication skills and writing skills is emphasized.  A comprehensive review of fundamental and advanced grammatical structures is integrated with short stories, literary excerpts, videos, poems, and articles from French magazines or newspapers, all chosen for thematic or cultural interest.  Students write weekly papers (essays and translations), have daily conversations focusing on the topics at hand, and give at last one presentation in class"
FREN 2310,Introduction to French and Francophone Literature and Culture,4,Stdnt Opt,"Fall, spring",FREN 2095 or CASE Q++ or permission of instructor,,,(CA-AS),,,"This course, designed to follow FREN 2095, introduces students to an array of literary and visual material from the French and Francophone world.  It aims to develop students' proficiency in critical writing and thinking, as well as presenting students with the vocabulary and tools of literary and visual analysis.  Each section of FREN 2310 will have a different focus-for example, colonialism and the other, or the importance of women and sexual minorities in French and Francophone history, performance in literature and film, or image and narrative-but all sections of FREN 2310 will emphasize through writing assignments and in-class discussions, the development of those linguistic and conceptual tools necessary for cultural and critical fluency"
FREN 3020,French Foreign Language Across the Curriculum (FLAC),1,Stdnt Opt,"Fall, spring",,,,,,,"This 1-credit optional course aims to expand the students' vocabulary, and advance their speaking and reading skills as well as enhance their knowledge and deepen their cultural understanding by supplementing non-language courses throughout the University"
FREN 3160,Translating French: Theory and Practice,4,Stdnt Opt,Spring,FREN 2310,,,(LA-AS),,,"In this course, both seminar and workshop, students discuss writing about translation, mostly in French, and practice translating from French to English.  The theoretical texts studied represent a variety of perspectives and the French texts translated, a variety of literary and non-literary genres.  Students will investigate ways of addressing various types of difficulties they encounter in the process of translating across languages and cultures with the aim of developing their own principled approach to translating"
FREN 3400,French Identities: 21st Century Culture and Society in France,4,Stdnt Opt,Spring,"FREN 2310 or CASE Q++, or permission of instructor",,,(LA-AS),,,"This course is conceived as a critical introduction to a cultural and political debate that appeared in the years of Mitterrand's France and reached its climax in the last decade.  It will focus on a French society deeply shaped by immigration and globalization.  In which way do the youth of the ""banlieue"" - mostly formed by postcolonial Blacks and Muslims - create their own culture with the French culture?  How have literature, essays, movies, documentary films, ""national identity"" carried on by governments reacted to these transformations?  Selecting literary texts (by Maryse Condé, Zahia Rahmani, Adb El Malik) and other cultural productions, the course will explore the new expressions of France as an ""imagined community"""
FREN 3485,Cinematic Cities,4,Stdnt Opt,Spring,,,"COML 3485, ITAL 3485, SPAN 3485",(LA-AS),,,"Beginning in the early days of silent cinema, a rich tradition of what are called ""city films,"" combines technological innovation with the exploration of specific urban spaces.  Students in this class will learn how to think about the possibilities of limits of cinema as a way of ""knowing"" a city and its cultures, including linguistic cultures.  This course will be offered in English and is open to all students.  The focus will be on the relationship between the cinema and the development of urban centers, including Madrid, Rome, Paris, Barcelona, Buenos Aires, Rio de Janeiro, and Venice.  Films will be shown outside of regular class meeting times, in the original languages with English subtitles"
FREN 3520,(Dis)ability Studies: A Brief History,4,Stdnt Opt,Spring,,,FGSS 3520,(LA-AS),,,"This course will offer an historical overview of responses to bodily and cognitive difference.  What was the status of the monster, the freak, the abnormal, the (dis)abled, and how are all of these concepts related?  How have we moved from isolation and institutionalization towards universal design and accessibility as the dominant concepts relative to (dis)ability?  Why is this shift from focusing on individual difference as a negative attribute to reshaping our architectural and more broadly social constructions important for everyone?  What are our ethical responsibilities towards those we label as ""disabled""?  Authors to be studied include: Ambroise Paré, Emmanuel Levinas, Georges Canguilhem, Michel Foucault, Lennard Davis, Tobin Siebers, Simon Baron-Cohen"
FREN 3840,Occupied France Through Film,4,Stdnt Opt,Spring,,,COML 3891,(LA-AS),,,"The Second World War and the Occupation of France by German forces had a traumatic impact on the nation's identity.  We will examine the way France has tried to deal with this conflicted period through a series of films that each deal, directly or indirectly with the major questions posed by history to French ""memory"" of the Occupation.  What was the role of collaboration, resistance, anti-Semitism, of writers and intellectuals during this traumtic period?  How has film helped to define and re-shape the ways in which France has come to terms with its conflicted past?"
FREN 4200,Special Topics in French Literature,1-4,Stdnt Opt,Spring,,,,,,,Guided independent study of special topics
FREN 4300,Honors Work in French,4,Graded,Spring,FREN 4290,,,,,,Consult director of undergraduate studies for more information
FREN 4375,The Holocaust and History Writing,4,Stdnt Opt,,,,"FREN 6375, GERST 4375, GERST 6375, HIST 4237, HIST 6237, ROMS 4370, ROMS 6370",,,,"In the last decades, ""Holocaust Studies"" witnessed an extraordinary expansion, covering different fields of scholarship, from history to literature, from philosophy to aesthetics.  This seminar will retrace the major steps of Holocaust history writing.  It will analyze the classical debates between ""intentionalism"" and ""functionalism,"" the discrepancies between the analytical approaches focused on the perpetrators and those focused on the victims, the inscription of the Holocaust into the broader context of war violence, and its comparison with the genocidal violence of colonialism.  Finally, it will investigate some methodological problems concerning the place of testimony in history writing and the permanent connections, both fruitful and problematic, between history and memory.  This means taking into account the entanglement of the most productive areas of Holocaust scholarship (Germany, France and the United States) as well as the relationship between the historiography of the Holocaust and other disciplines (memory studies, postcolonial studies, etc.)"
FREN 4690,Romanticism in French,4,Stdnt Opt,Spring,,,,(LA-AS),(HB),,"This course offers an introduction to Romanticism, as it develops in France and beyond, from the late 18th century to the early 1860s.  While the focus will be on literature, we will also consider other arts (especially painting and architecture) and see how the Romantic movement was also proposing a whole renovation of life, affecting the way nature, social relationships, or love could be experienced.  Because Romanticism was a ""global"" phenomenon, we will pay attention to the role played by voyages, exploration, and the circulation of ideas.  Studied authors will include major writers (such as Chateaubriand, Mme de Stael, Musset, Nerval, Hugo, or Baudelaire) and less famous figures, including Francophone authors from the Americas (Haiti or Louisiana, in particular)"
