Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ENGL 1105,FWS: Writing and Sexual Politics,3,Graded,"Fall, Spring",,,,,,,"Topics and reading lists vary from section to section, but all will in some way address the subject of sexual politics. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1111,FWS: Writing Across Cultures,3,Graded,"Fall, Spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with an aspect of culture or subculture. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1120,FWS: Writing and Community Engagement,3,Graded,"Fall, Spring",,,,,,,"From literature to literacy, comics to archival work, writing can build bridges between campus and communities. Sections vary in topic, and issues may include healthcare, social justice, environmental studies, and others, but all will enable students to work with community partners. Students will learn skills in critical thinking and reflection, writing for specialized and non-specialized audiences, community engagement, and cultural awareness. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1134,FWS: True Stories,3,Graded,"Fall, Spring",,,,,,,"When students write personal essays for college applications, they often discover how challenging it can be to write about themselves. In this course, we'll examine how well-known authors such as Maxine Hong Kingston, Alison Bechdel, Tim O'Brien, and others construct their public, written selves. We'll also consider how the style of writing affects how readers understand an author's personality and motives. Readings will include short essays, possible some poems, and a few longer works. Through the writing frequent essays, we'll explore why and how people write about themselves—for self-exploration, political or social change, purely to practice a form of art, or for other reasons—and we'll investigate how writing shapes lived experience"
ENGL 1147,FWS: Mystery in the Story,3,Graded,"Fall, Spring",,,,,,,"What makes a story, and what makes it a mystery story? In this course, we'll study and write about the nature of narratives, taking the classic mystery tale written by such writers as Arthur Conan Doyle, Agatha Christie, and Raymond Chandler as typical of intricately plotted stories of suspense and disclosure that have been written and filmed in many genres: Greek tragedy, horror tales by Poe and Shirley Jackson, psychological thrillers by Ruth Rendell and Patricia Highsmith, neo-noir films such as Memento and Fight Club, and postmodern mystery parodies such as those of Paul Auster and Jorge Luis Borges. We'll look at the way they hold together, the desire and fear that drive them, and the secrets they tell—or try to keep hidden"
ENGL 1158,FWS: American Voices,3,Graded,"Fall, Spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with an aspect of American culture. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1167,FWS: Great New Books,3,Graded,"Fall, Spring",,,,,,,"Would you be able to identify the Shakespeare or Austen of your time? What are the best books being written today and how do we know they are great? What role do critics, prizes, book clubs and movie adaptations play in establishing the appeal and prestige of new literature? Are there some books that are great in their moment and others that will be considered great for generations to come? These are some of the questions we'll explore as we read, discuss, and write critical essays about several of the most acclaimed books published in the last twenty years. Our readings will include works in a range of genres, from novels and memoirs to poetry and graphic novels"
ENGL 1168,FWS: Cultural Studies,3,Graded,"Fall, Spring",,,,,,,"From TV news to rock lyrics, from ads to political speeches to productions of Shakespeare, the forms of culture surround us at every moment. In addition to entertaining us or enticing us, they carry implied messages about who we are, what world we live in, and what we should value. Topics and reading lists vary from section to section, but all are built on the assumption that learning to decode these messages is a survival skill in today's media-saturated world and also excellent training for reading literature. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1170,FWS: Short Stories,3,Graded,"Fall, Spring",,,,,,,"What is the difference between an anecdote and a short story or a memoir and a short story? How does the short story separate itself from the prose poem, the myth, or the parable? What can a short story do that no other art form can do, including cinematic narrative? This course will focus on the reading and analysis of short stories derived from a range of cultures and time periods, with some emphasis on English-language stories, particularly those from the North American continent. Writers may include but not be limited to: Tobias Wolff, Alice Munro, Gabriel Garcia Marquez, Willa Cather, Edgar Allan Poe, Nikolai Gogol, Eudora Welty, Louise Erdrich, Haruki Murakami, Denis Johnson, Margaret Atwood, Flannery O'Connor, Joyce Carol Oates and Anton Chekhov"
ENGL 1183,FWS: Word and Image,3,Graded,"Fall, Spring",,,,,,,"Writers and artists from Homer to Raymond Pettibon have been fascinated by the relationship between words and images, a relationship that is sometimes imagined as a competition, sometimes as a collaboration. What are the differences between literary and visual media? What can the juxtaposition of word and image teach us about the nature of representation? What other kinds of ends (satiric, esoteric, etc.) do artists and writers hope to achieve by coupling words with images? To explore these questions, we will consult works drawn from a range of periods and genres (for example, graphic novels, medieval manuscripts, contemporary art and new media, emblem books, film, literary gaming, fiction and poetry). The course is structured around a progressive set of writing assignments and will include both informal exercises as well as formal essays"
ENGL 1191,FWS: British Literature,3,Graded,"Fall, Spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with the subject of British literature. Some sections may deal with fiction, poetry, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm. "
ENGL 1270,FWS: Writing About Literature,3,Graded,"Fall, Spring, Summer",,,,,,,"Reading lists vary from section to section, but close, attentive, and imaginative reading and writing are central to all. Some sections may deal with fiction, poetry, or drama, or include a mix of literary kinds. By engaging in discussions and working with varied writing assignments, students will explore major modes and genres of English poetry and prose, and may learn about versification techniques, rhetorical strategies, performance as interpretation, and thematic and topical concerns. In the process students will expand the possibilities of their own writing. Sections that invite students to study and write critically about plays or films in a variety of dramatic idioms and cultural traditions may require attendance at screenings or at live productions by the theatre department. All sections are taught by Department of English faculty. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructions and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 2000,Introduction to Criticism and Theory,4,Stdnt Opt,Fall,,,,(LA-AS),,,"An introductory survey of literary and cultural criticism and theory, with a more general focus on developing critical thinking skills. The course draws on literature and film and gives students a solid foundation in the issues and vocabularies of the critical analysis of literature and culture. It is designed to be accessible and useful not only for English and literature majors (and prospective majors) but also for anyone interested in gaining a foundation in critical approaches to culture and society. The contemporary humanistic disciplines largely share many common concerns and this class provides undergraduates from various disciplines a firm grounding in the key concepts and issues of what has come to be called ""theory."" Readings from such schools as New Criticism, post-structuralism, Marxism, feminism, and postcolonial studies"
ENGL 2010,Literatures in English I: From Old English to the New World,4,Stdnt Opt,Fall,,,ENGL 2010,(LA-AS),(HB),,"Though it is now the global language of communication, English was once considered the vulgar tongue of a backwater. In this course, we will go to the sources of what we have come to call English literature to understand how texts and literary cultures played a role in shaping society and fashioning subjects, and how they also gave voice to dissent and difference — from the oral epic tradition of Beowulf to the public playhouses of Shakespeare's England, and from the intimate lyrics of the metaphysical poets to the indigenous and colonial voices of North America. We'll also take time to dwell on signal texts that can teach us the craft of literary invention. As we range from the boggiest depths of folk legend to the ""light fantastic"" of lyrical meter, we'll be building a toolkit of the literary terms and techniques that are necessary for the interpretation and creation of literary works. And through a series of exercises, students will gain hands-on experience with literary experimentation. The class counts toward the pre-1800 requirement for English majors"
ENGL 2035,Science Fiction,4,Stdnt Opt,Fall,,,"BSOC 2131, COML 2035, STS 2131",(CA-AS),(GB),,"Science fiction is not merely a literary genre but a whole way of being, thinking, and acting in the modern world. This course explores classic and contemporary science fiction from Frankenstein to The Hunger Games alongside a rich array of fiction and films from Asia, Africa, Europe, and Latin America. Our discussions will position these works vis-à-vis seminal thinkers, ranging from Plato to Descartes and Donna Haraway to Paul Crutzen, who ask the same questions as science fiction does about our selves, our world, and our future"
ENGL 2045,Major Poets,4,Stdnt Opt,Fall,,,,(LA-AS),,,"Readings from the work of nine poets chosen to help us think about the nature and possibilities of poetry and different ways of engaging with it: Shakespeare (the sonnets), Alexander Pope, John Keats, Emily Dickinson, Walt Whitman, Gerard Manley Hopkins, Robert Frost, W. H. Auden, and A. R. Ammons. One assumption of the course is that there are other things to do with poems besides interpret them: reading aloud, writing imitations or parodies, memorizing, identifying poetic techniques, and creating anthologies of favorite poems. No previous study of poetry is presumed"
ENGL 2050,Contemporary World Literature,4,Stdnt Opt,Fall,,,,(LA-AS),(GB),,"This course examines contemporary world literature from the second half of the twentieth century to the present. Our readings will range across genres (fiction, poetry, drama, and film) and include writers from multiple geographies—in addition to America and Britain, South Asia, Africa, the Middle East, and the Caribbean. As we define the category ""world literature,"" we will explore innovations in aesthetics as well as historical developments that have influenced recent literary production. In particular, our readings will compel us to investigate how nationalism, religion, gender, race and socioeconomic status have impacted the formation of world literature and its bearings on social justice"
ENGL 2270,Shakespeare,4,Stdnt Opt,Fall,,,PMA 2670,(LA-AS),(HB),,"This class aims to give students a good historical and critical grounding in Shakespeare's drama and its central place in Renaissance culture. We read ten plays covering the length of Shakespeare's career: comedies, history plays, tragedies, and romances, including The Merchant of Venice, Twelfth Night, The Tempest, Othello, King Lear, Richard II, Henry IV Part One, and Henry V. Our study will include attention to dramatic forms, Shakespeare's themes, and social and historical contexts, including early modern English theater history. The course combines lectures and hands-on work in weekly discussions focused on performance, close reading, and questions raised by the plays. We will also view some film adaptations of Shakespeare. The class counts toward the pre-1800 requirement for English majors"
ENGL 2400,Introduction to Latino/a Literature,4,Stdnt Opt,Fall,,,"AMST 2401, LSP 2400",(LA-AS),,,"From the radical manifestos of revolutionaries to the satirical plays of union organizers, from new, experimental novels to poetry, visual art, and music, this course examines Latino/a literature published in the United States beginning in the early nineteenth century and continuing to the present. We will pay particular attention to the historical, theoretical, and literary context for this literature. We will study memoir, poetry, essays, and cultural production. Authors include José Martí, Luisa Capetillo, Israel 'Cachao' López, Josefina López, Cherríe Moraga, Esmerelda Santiago, Gloria Anzaldúa, José Montoya, Carmen Tafolla, and Pedro Pietri"
ENGL 2410,The Gothic Imagination,4,Stdnt Opt,Fall,,,,(LA-AS),,,"This course will ask us to turn a critical eye toward the weird bodies at the center of Gothic fiction: monsters, vampires, ghosts, and…the human self. We'll read gothic fiction from its beginnings to some recent YA incarnations, pairing many of our literary readings with examples of the gothic in contemporary American pop culture. The novels, films, and critical texts we read will provide us with a conceptual foundation for recognizing how and why specific cultural moments have adapted Gothic aesthetics. By attending to the strangely constituted bodies at the gothic's core, we will think critically about why the genre's dark fascination with gender and racial uncertainty, political power, and the limits of literary and scientific authority continue to haunt us into the twenty-first century"
ENGL 2600,Introduction to Native American Literature,3,Stdnt Opt,Fall,,,"AIIS 2600, AMST 2600",(LA-AS),,,"The production of North American Indigenous literatures began long before European colonization, and persists in a variety of printed, sung, carved, painted, written, spoken, and digital media. From oral traditions transmitted through memory and mnemonics to contemporary genres and media, Native North American authors offer Indigenous perspectives on social, political, and environmental experience, through deft artistry and place-specific aesthetics. Our attention will focus on the contexts from which particular Native American literatures emerge, the ethics to consider when entering Indigenous intellectual territory, and close attention to common themes and techniques that frequently appear in contemporary Native American literature. Readings will feature a range of novels, poetry, short fiction, graphic novel/comics, and film"
ENGL 2725,Philosophy and Literature,4,Stdnt Opt,Fall,,,,(LA-AS),,,"What can I know? What ought I do? What may I hope for? The three fundamental questions Kant says philosophy aims to answer have also been traditionally asked by literature: What kinds of truths and knowledge of ourselves, others, and the world can literature offer us? Does literature help us act morally or foster faith that history bends towards justice? This course introduces students to how literature and philosophy work with and sometimes against each other in addressing these concerns through problems such as the construction of identity, passions and human community, body-mind interrelations, the nature of aesthetic experience. We will also examine the role of metaphors, narrative, and dialogue in philosophy. Authors include Plato, Sophocles, Hume, Sterne, Kant, Shelley, Nietzsche, Merleau-Ponty, Woolf, Adorno, Beckett"
ENGL 2780,Body as Text: Pleasure and Danger,4,Stdnt Opt,Fall,,,"BSOC 2781, FGSS 2780, LGBT 2780",(LA-AS),,,"We experience our bodies as so much a part of who we are that we take them for granted. Yet the way we think about the body has a history of its own. This class looks at how the idea of ""the body"" gets constructed over time. How has the body come to have attributes called ""gender,"" ""sexuality,"" and ""race""? Why have some bodies been seen as monstrous, perverted, and unholy, others as gorgeous, normal, and divine? What makes bodies pleasurable and dangerous? We'll find out by examining a broad range of evidence from the ancient era to the present day, including literature (Ovid, Kafka, Octavia Butler), philosophy (Plato, Descartes, Judith Butler), film, and the history of science"
ENGL 2785,Comic Books and Graphic Novels,4,Stdnt Opt,Fall,,,,(LA-AS),,,"POW! ZAP! DOOM! This is a class about how we can draw together, studying a medium that is based in the practice, in all senses, of ""drawing together."" We will read Pulitzer winning memoirs and NSFW gutter rubbish. We will trace the history of sequential art from about 1898 to the present, including caricature, pop art, and meme cultures, Wonder Woman and Wimmin's Comix, Archie and archives. Studying comics requires us to entangle disciplines and to make things: graphic design, marketing, media studies, law, education, and various illuminated cosmologies. What is this medium that teaches us to read the page anew, to speak in bubbles, to witness and play with apocalypse, to enjoy our suspension in the infinite, and to indulge in graphic sensations?"
ENGL 2800,Creative Writing,3,Stdnt Opt,Fall,completion of the First-Year Writing Seminar (FWS) requirement. Students should not take an FWS and ENGL 2800 simultaneously,,,(LA-AS),,,"An introductory course in the theory, practice, and reading of fiction, poetry, and allied forms. Both narrative and verse readings are assigned. Students will learn to savor and practice the craft of poetry and narrative writing, developing techniques that inform both. Some class meetings may feature peer review of student work, and instructors may assign writing exercises or prompts"
ENGL 2880,Expository Writing,4,Stdnt Opt,Fall,completion of First-Year Writing Seminar requirement or permission of the instructor,,,(LA-AS),,,"This course offers guidance and an audience for students who wish to gain skill in expository writing—a common term for critical, reflective, investigative, and creative nonfiction. Each section provides a context for writing defined by a form of exposition, a disciplinary area, a practice, or a topic intimately related to the written medium. Course members will read in relevant published material and write and revise their own work regularly, while reviewing and responding to one another's. Students and instructors will confer individually throughout the term. Topics differ for each section"
ENGL 2910,It's All Chinese to Me,4,Stdnt Opt,Fall,,,"AAS 2910, AMST 2910",(CA-AS),,,"In her memoir Woman Warrior, Maxine Hong Kingston identified a conundrum familiar to many US-born children of Chinese immigrants when she asked: ""What is Chinese tradition and what is the movies?"" What is ""Chinese tradition""? Does it mean the same thing to people in China, Taiwan, Hong Kong, and Singapore, or to Chinese diasporic communities in North America?  Does ""Chineseness"" change across time and space? While there will be occasion to discuss what ""Chineseness"" means in different Asian contexts, this course will focus primarily on how ideas of ""China"" and ""Chineseness"" have been historically constructed by, for, and in the West—particularly in the US. Course materials include readings on the concept of ""Chineseness,"" Chinese American literature and film, and historical studies of East/West relations"
ENGL 2917,Forbidden Sex: Arabian Nights,4,Stdnt Opt,Fall,,,"COML 2700, FGSS 2701, NES 2700",(LA-AS),(GHB),,"What does the representation of sexual encounter in the Arabian Nights ('Alf layla-wa layla) have to do with a politics of race and gender? This course explores the millenia-long history of mediations and translations of this ancient Perso-Arabic text across literature, film, and popular culture, in the Middle East and in Europe. We will pay attention to the transmission of phobic tropes about female sexuality and miscegenation, or ""interracial"" sex as they manifest in various versions of 1001 Nights across time and space"
ENGL 2935,New Visions in African Cinema,4,Stdnt Opt,Fall,,,"ASRC 2235, COML 2235",(CA-AS),(GB),,"This undergraduate course introduces the formal and topical innovations that African cinema has experienced since its inception in the 1960s. Sections will explore, among others, Nollywood, sci-fi, and ideological cinema. Films include: Abderrahmane Sissako's Bamako, Mohamed Camara's Dakan, Djibril Diop Mambéty's Touki-Bouki, Cheikh Oumar Sissoko's Finzan, Anne-Laure Folly's Women with Open Eyes, Ousmane Sembène's Camp de Thiaroye, Jean-Pierre Bekolo's Quartier Mozart"
ENGL 2950,Introduction to Humanities,4,Stdnt Opt,Fall,,,"COML 2750, GOVT 2755, SHUM 2750",,,,"This seminar offers an introduction to the humanities by exploring the historical, cultural, social and political stakes of the Society for the Humanities annual focal theme. Students will consider novels, films, short stories and historical texts as they explore the theme in dialogue with literature, cinema, art, media, and philosophy. Guest speakers, including Cornell faculty and Society Fellows, will present from different disciplines and points of view. Students will make field trips to local sites relevant to the theme, and visit Cornell special collections and archives. Students enrolled in this seminar will have the opportunity to participate in additional programming related to the Society's theme and the Humanities Scholars Program for undergraduate humanities research. For more information visit the Society for the Humanities webpage"
ENGL 2951,Poetry's Image,4,Stdnt Opt,Fall,,,COML 2251,(HA-AS),,,"Where do we get our images of poets, and of poetry? Along with the images we find in poems themselves, how do poetry and poets figure in fiction and film, in music and popular culture? How do such figures inform both the images we find in poems and poetry's own image? What is poetry's relation to other genres and discourses, to self and language, history and politics? Exploring such issues in verse and prose, in fiction, film, and other media, including among others Blake, Wordsworth, Keats, Dickinson, Poe, Baudelaire, Pound, Williams, Neruda, Parra, Bolaño, and Dylan, the course will arc toward impactful recent interventions by such contemporary intermedial artists as Lin-Manuel Miranda, Beyoncé, and Kendrick Lamar"
ENGL 3080,Icelandic Family Sagas,4,Stdnt Opt,Fall,,,MEDVL 3080,(LA-AS),(GHB),,"An introduction to Old Norse-Icelandic mythology and the Icelandic family saga-the ""native"" heroic literary genre of Icelandic tradition. Texts will vary but will normally include the Prose Edda, the Poetic Edda, Hrafnkels Saga, Njals Saga, Laxdaela Saga, and Grettirs Saga. All readings will be in translation. The class counts toward the pre-1800 requirement for English majors"
ENGL 3110,Old English,4,Stdnt Opt,Fall,,,"ENGL 6110, MEDVL 3110, MEDVL 6110",(LA-AS),(HB),,"In this course, we will read and discuss some of the earliest surviving English poetry and prose. Attention will be paid to (1) learning to read the language in which this literature is written, (2) evaluating the poetry as poetry: its form, structure, style, and varieties of meaning, and (3) seeing what can be learned about the culture of Anglo-Saxon England and about the early Germanic world in general, from an examination of the Old English literary records. We will begin by reading some easy prose and will go on to consider some more challenging heroic, elegiac, and devotional poetry, including an excerpt from the masterpiece Beowulf. The course may also be used as preparation for the sequence ENGL 3120/ENGL 6120. The class counts toward the pre-1800 requirement for English majors"
ENGL 3390,Jane Austen,4,Stdnt Opt,Fall,,,,(LA-AS),(HB),,"It is a truth universally acknowledged, that students who have read Jane Austen must be in want of an opportunity to continue that delicious experience, and that those who have not read her novels should. This course explores Austen's characters, culture, and narrative art against the backdrop of films, novels, and poems which resonate with her fiction. We will investigate Austen's importance in literary history as well as her continuing attraction in the twenty-first century. By immersing ourselves in her fictional world we will enrich our experience of her novels and sharpen our awareness of the pleasures of reading"
ENGL 3525,Howls and Love Songs: Twentieth Century American Poetry,4,Stdnt Opt,Fall,,,AMST 3525,(LA-AS),,,"Our focus in this course will be on the vibrantly varied body of poetry produced in the United States during the 20th century. Encompassing strains of worldly celebration and prophetic rage, visionary ecstasy and minute attention to ordinary life, this poetry breaks new ground in every decade, mixing formal and stylistic innovation with a continuously expanding sense of the national landscape in all its demographic and cultural diversity. Poets to be studied include Robert Frost, Gertrude Stein, Wallace Stevens, William Carlos Williams, Ezra Pound, T. S. Eliot, Marianne Moore, Langston Hughes, Elizabeth Bishop, Gwendolyn Brooks, Allen Ginsberg, A. R. Ammons, Sylvia Plath, Adrienne Rich, and others"
ENGL 3606,Black Women and Political Leadership,3,Stdnt Opt,Fall,,,"ASRC 3206, FGSS 3206",(CA-AS),(GHB),,"This course studies the life experiences and political struggles of black women who have attained political leadership. It will study their rise to political power through an examination of the autobiographies of women from the Caribbean, the U.S., Africa and Brazil. Political figures such as Ellen Johnson Sirleaf, Shirley Chisholm, Benedita da Silva will serve as some of the primary sources of analysis and discussion. Students will have the opportunity to select and follow a political leader and her challenges closely. The first half of the course will examine some of the general literature on the subject; the second half will study the women in their own words. We will attempt to have some available local political leaders visit the class"
ENGL 3615,"Gramophone, Radio, Podcast: Sound Recording as a Medium for Writing",4,Graded,Fall,,,,(LA-AS),,,"This class examines current aural technologies of writing:  podcasts, audiobooks, site-specific headphone theater. We will focus on the challenges and opportunities of the present—making our own recordings along the way—from the point of view of the technologies' long history. Authors have always written for the ear, but after 1877, when Thomas Alva Edison read ""Mary Had a Little Lamb"" into a gramophone horn, a new set of possibilities were born. What new kinds of writing were made possible by the gramophone disc, the microphone, long-range broadcasting, high fidelity, audiotape, multitrack recording, stereo, binaural, and quadraphonic mixing, headphones, the Walkman, digitality, streaming on-demand? What new audiences and forms of listening accompanied these new technologies? We will consider the meaning of each technology when it was avant-garde, from Edison to Gertrude Stein, from William S. Burroughs to the Last Poets, to the Radiolab, Serial, and Homecoming podcasts. This unique class will feature collaborations with Ithaca's Cherry Artspace and visiting artists-in-residence from The World According to Sound"
ENGL 3742,Africans and African Americans in Literature,4,Stdnt Opt,Fall,,,"AMST 3732, ASRC 3742",(CA-AS),,,"When an African and an African American meet, solidarity is presumed, but often friction is the result. In this course, we will consider how Africans and African Americans see each other through literature. What happens when two peoples suffering from double consciousness meet? We will examine the influence of historical forces including slavery, colonialism and pan-Africanism on the way writers explore the meeting between Africans and African Americans. Specifically we will look at how writers such as W.E.B DuBois, Maya Angelou, NoViolet Bulawayo, Chimamanda Adichie, Richard Wright, Eugene Robinson, Philippe Wamba, Teju Cole, and Malcolm X have understood the meeting"
ENGL 3747,The Trouble with Crime Fiction,4,Stdnt Opt,Fall,,,,(LA-AS),,,"Where would crime fiction be without its constitutive trouble—the body on the floor, the predatory femme fatale, the sin-steeped city that only an honest sleuth can purge? And where would literary culture be without crime fiction to make trouble for—to attack, parody, reinvent, complicate, and rejoice in? This course will review classic mystery story design in Poe, Doyle, and Hammett and will read later fictions by such writers as Jorge Luis Borges, Vladimir Nabokov, Patricia Highsmith, Michael Chabon, China Miéville, Tana French, and Mukoma Wa Ngugi, viewing films by John Huston, Roman Polanski, Christopher Nolan, and Denis Villeneuve—and promising never to let the trouble go away. and promising never to let the trouble go away"
ENGL 3790,Reading Nabokov,4,Stdnt Opt,Fall,,,"COML 3815, RUSSL 3385",(LA-AS),,,"This course offers an exciting trip to the intricate world of Nabokov's fiction. After establishing himself in Europe as a distinguished Russian writer, Nabokov, at the outbreak of World War II, came to the United States where he reestablished himself, this time as an American writer of world renown. In our analysis of Nabokov's fictional universe, we shall focus on his Russian corpus of works, from Mary (1926) to The Enchanter (writ. 1939), all in English translation, and then shall examine the two widely read novels which he wrote in English in Ithaca while teaching literature at Cornell: Lolita (1955) and Pnin (1957)"
ENGL 3820,Narrative Writing,4,Stdnt Opt,Fall,ENGL 2800 or ENGL 2810,,,(LA-AS),,,"This course focuses upon the writing of fiction or related narrative forms. May include significant reading and discussion, explorations of form and technique, completion of writing assignments and prompts, and workshop peer review of student work. Many students will choose to write short stories, but excerpts from longer works will also be accepted"
ENGL 3840,Poetry Writing,4,Stdnt Opt,Fall,ENGL 2800 or ENGL 2810,,,(LA-AS),,,"This course focuses upon the writing of poetry. May include significant reading and discussion, explorations of form and technique, completion of writing assignments and prompts, and workshop peer review of student work"
ENGL 3895,Reflecting on the Prison Classroom,3,Stdnt Opt,Fall,,,GOVT 3192,(CA-AS),,,"This course offers students a chance to write and reflect intensively on their engagement inside Auburn, Cayuga, Elmira or Five Points Correctional Facilities. We will read essays by incarcerated writers and advocates for change to the criminal legal system, and fiction about prison experience. These readings will provoke our thinking about crime and punishment, confinement and ""rehabilitation"" and the project of higher education in correctional setting, and inspire our own writing about our motivations and discoveries as in-prison volunteers -- personal, social, educational, political, moral and spiritual"
ENGL 3920,Introduction to Critical Theory,4,Stdnt Opt,Fall,,,"COML 3541, GERST 3620, GOVT 3636",(LA-AS),,,"Shortly after the last election, The New Yorker published an article entitled ""The Frankfurt School Knew Trump was Coming."" This course examines what the Frankfurt School knew by introducing students to Critical Theory, beginning with its roots in the 19th century (i.e., Kant, Hegel, and Marx) and then focusing on its most prominent manifestation in the 20th century, the Frankfurt School (e.g., Kracauer, Adorno, Benjamin, Horkheimer, Marcuse), particularly in its engagement with politics, society, culture, and literature (e.g. Brecht, Kafka, and Beckett).  Established in 1920s at the Institute for Social Research, the assorted circle of scholars comprising the Frankfurt School played a pivotal role in the intellectual developments of post-war American and European social, political, and aesthetic theory: from analyses of authoritarianism and democracy to commentaries on the entertainment industry, high art, commodity fetishism, and mass society. This introduction to Critical Theory explores both the prescience of these diverse thinkers for today's world (""what they knew"") as well as what they perhaps could not anticipate in the 21st century (e.g., developments in technology, economy, political orders), and thus how to critically address these changes today"
ENGL 3954,"Spoken Word, Hip-Hop Theater, and the Politics of the Performance",4,Graded,Fall,,,"AMST 3754, FGSS 3754, LGBT 3754, LSP 3754, PMA 3754",(LA-AS),,,"In this course, we will critically examine the production and performance of race, ethnicity, sexuality, and gender through literature and contemporary performance genres such as spoken word, slam poetry, and hip-hop theatre"
ENGL 4330,"Women, Real and Imagined: British Romanticism",4,Graded,Fall,,,FGSS 4331,(LA-AS),(HB),,"In this course we will trace how the wider participation of women in the public sphere affected media, gender roles, and sexuality in early nineteenth-century England. Women, as well as men, responded vigorously to the French Revolution and to the British reaction against it. Women were able, during the Romantic period, to accomplish widely contrasting achievements, such as these: follow up A Vindication of the Rights of Man with A Vindication of the Rights of Women; win fame and earn a living by writing Italian sonnets, or by writing closet dramas; win a separation payment after an affair with the Prince of Wales and then thrive as a writer and intellectual; and, of course—as Mary Shelley did, at age 19—write and publish Frankenstein. This seminar aims to understand, interpret, and even participate in the history of women's writing and achievements in the public sphere—as well as—also important—more private imaginative experiences. No previous knowledge of pre-twentieth century literature is necessary"
ENGL 4350,Make it New: Literary Uncertainty,4,Stdnt Opt,Fall,,,,(LA-AS),(HB),,"A study of the impact of imaginative innovation in literary history—what triggers the creation of new literary genres; how is creativity shaped to convey new meanings; how does novelty enter into the literary tradition, to become convention? We will apply these questions to a varied selection of works, each of which plays a distinctive role in ""making it new"" in English literature. As we consider works from slave narrative to Gothic fiction, travel literature, the erotic novel, and manners fiction, we will define the distinctive incentives for innovation and consider common forms of novelty across a range of imaginative experiences. Texts include: Behn, Oroonoko; Defoe, Robinson Crusoe; Richardson, Pamela; Fielding, Joseph Andrews; and Burney, Evelina. This course counts as a pre-1800 course for English majors"
ENGL 4470,Fictional Worlds in the Nineteenth-Century British Novel,4,Stdnt Opt,Fall,,,,(LA-AS),(HB),,"Why are prequels and sequels snapped up so eagerly by today's audiences? Extending the story-line backwards or forwards allows us to gain new insights into characters we thought we knew. The same can happen with the fictional worlds that surround the characters. Some Victorian novels gain this sort of richness by themselves, without extending their stories backward or forward. We will read two such novels, Dickens's Little Dorrit and Eliot's Middlemarch. Both are quite long, but our course syllabus will give you time to enjoy them. Wuthering Heights joins them, reminding us that memorable fictional worlds can come in smaller packages. These three novels allow us to experience life in a city and a town, as well as in isolated houses on the English moors. They are among the greatest novels written in the Victorian era, or in any other"
