Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ECON 6410,Health Economics I,3,Graded,Fall,Ph.D. level courses in microeconomic theory and econometrics,,PAM 6410,,,,"Comprehensive course covering microeconomic theory and its application to health and health care markets. Topics include consumer decision making, the theory of the firm, welfare economics, monopolies and oligopolies, and market imperfections. Applications in health economics include the demand for health, rational addiction, the industrial organization of health care, cost-effectiveness analysis, price discrimination by health care providers, how consumers respond to information about health care, adverse selection in health insurance, and the moral hazard created by physician compensation strategies. Each student writes a research paper, testing predictions from microeconomic theory by acquiring suitable data and estimating the appropriate econometric model, and presents his or her findings in a research seminar"
ECON 6591,Empirical Strategies for Policy Research II,3,Graded,Spring,,,PAM 6091,,,,"Focuses on empirical strategies to identify the causal effects of public policies and programs. The course uses problem sets based on real-world examples and data to examine techniques for analyzing nonexperimental data including regression discontinuity methods and control function approaches. The course aids students in both learning to implement a variety of statistical tools using large data sets, and in learning to select which tools are best suited to a given research project"
ECON 6760,Decision Theory I,4,Graded,Spring,,,"CS 5846, ECON 3810",,,,"Research on decision theory resides in a variety of disciplines including computer science, economics, game theory, philosophy, and psychology. This course attempts to integrate these various approaches. The course is taught jointly by faculty from Game Theory and Computer Science. The course covers several areas: (1) basic decision theory. This theory, sometimes known as ""rational choice theory,"" is part of the foundation for the disciplines listed above. It applies to decisions made by individuals or by machines; (2) the limitations of and problems with this theory. Issues discussed here include decision theory paradoxes revealed by experiments, cognitive and knowledge limitations, and computational issues; (3) new research designed in response to these difficulties. Issues covered include alternative approaches to the foundations of decision theory, adaptive behavior and shaping the individual decisions by aggregate/evolutionary forces and more computationally based approaches"
ECON 6990,Readings in Economics,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent study
ECON 7190,Advanced Topics in Econometrics I,4,Stdnt Opt,Spring,ECON 6190-ECON 6200 or permission of instructor,,,,,,"Covers advanced topics in econometrics, such as asymptotic estimation and test theory, robust estimation, Bayesian inference, advanced topics in time-series analysis, errors in variable and latent variable models, qualitative and limited dependent variables, aggregation, panel data, and duration models"
ECON 7200,Advanced Topics in Econometrics II,4,Stdnt Opt,Spring,ECON 6190-ECON 6200 or permission of instructor,,,,,,"Covers advanced topics in econometrics, such as asymptotic estimation and test theory, robust estimation, Bayesian inference, advanced topics in time-series analysis, errors in variable and latent variable models, qualitative and limited dependent variables, aggregation, panel data, and duration models"
ECON 7230,Semi/Non Parametric Econometrics,4,Stdnt Opt,Spring,ECON 6190-ECON 6200 or permission of instructor,,,,,,"Analyzes the ways identification problems limit the conclusions that may be drawn in empirical economic research and studies how identified and partially identified parameters can be estimated. In the first part of the course, the focus is on nonparametric models. Ways data can be combined with weak assumptions to yield partial identification of population parameters are discussed"
ECON 7300,Tools in Applied Macro,2,Stdnt Opt,Spring (weeks 1-7),,,,,,,"The course aims to equip students with the tools necessary to conduct state of the art applied macroeconomic research. The course will teach students how to use the ""workhorse"" statistical models of applied macro, e.g., difference equations, SVARs, Factor Models and State Space Models. The course will cover both methodological and substantial aspects of the literature"
ECON 7390,Macro and Public Policy,4,Stdnt Opt,Spring,completion of economics graduate core,,,,,,"This course exposes graduate students to current research questions and methods. The topics and methods can be loosely described as originating with optimal policy questions in macroeconomics and public finance. Compared to other classes, this course devotes more time to going over the details of a smaller number of papers and trying to really understand them at several different levels: the technical details of the most general proofs the authors have, simpler examples, computational techniques"
ECON 7430,Seminar in Labor Economics II,3,GradeNoAud,Spring,,,ILRLE 7460,,,,Includes reading and discussion of selected topics in labor economics. Stresses applications of economic theory and econometrics to the labor market and human resource areas
ECON 7492,Applied Econometrics II,4,GradeNoAud,Spring,ILRLE 7410 or permission of instructor,,ILRLE 7420,,,,"Continues from ILRLE 7410 and covers statistical methods for models in which the dependent variable is not continuous. Covers models for dichotomous response (including probit and logit); polychotomous response (including ordered response and multinomial logit); various types of censoring and truncation (e.g., the response variable is only observed when it is greater than a threshold); and sample selection issues. Includes an introduction to duration analysis. Covers not only the statistical issues but also the links between behavioral theories in the social sciences and the specification of the statistical model. The two courses ILRLE 7410/ILRLE 7420 are designed to be a one-year sequence. The expectation is that students will continue from the first course into the second course. Students should not expect to be able to take the second course without having done the first course"
ECON 7570,Economics of Imperfect Information,2,Stdnt Opt,"Fall (weeks 1-7), spring (weeks 1-7)",ECON 6090-ECON 6100 and ECON 6190,,,,,,"Considers some major topics in the economics of uncertain information. Although the precise topics considered vary from year to year, subjects such as decision making under uncertainty, markets with asymmetric information, and mechanism design are discussed"
ECON 7650,Development Microeconomics Graduate Research Seminar,1-3,Sat/Unsat,"Fall, spring",,,AEM 7650,,,,"Graduate students and the instructor present draft research proposals, papers, and preliminary thesis results for group review and discussion. Students who actively participate by offering written and oral comments on others' work receive 1 credit. Students who also present their own proposal or paper receive 2 credits. Presentations last 75 minutes and thus represent a substantial investment of time. Students who present a second proposal or paper receive 3 credits"
ECON 7841,Econometrics Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7842,Microeconomic Theory Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7843,Industrial Organization Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7845,Workshop in Labor Economics,3,S/U NoAud,"Fall, spring",,,ILRLE 9400,,,,"Presentations of completed papers and work in progress by faculty members, advanced graduate students, and speakers from other universities. Focuses on the formulation, design, and execution of dissertations"
ECON 7846,Macroeconomics Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7847,Development Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7848,Public Economics Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7849,Behavioral Economics Workshop,3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
ECON 7851,Third Year Research Seminar II,4,Sat/Unsat,Spring,,,,,,,"Ph.D. students in the Field of Economics are required to take this year-long research seminar, and receive a grade of Satisfactory, in order to remain in good standing in the Ph.D. program. Students present and discuss each second-year paper, which must be completed before the semester opens and Economics 7850 meets for the first time. Students also present at least two additional papers or paper plans. These are intended to be part of the core of the student's thesis proposal, which must be given as part of the student's A Exam prior to the start of the fourth year of graduate study in the economics Ph.D. program. Economics 7851 ends with a mini-conference, attended by faculty and other Ph.D. students, in which each student makes a formal presentation in standard economics conference format, and each student discusses one of these presentations. Professional writing and presentation coaching is also provided"
ECON 7852,"Environmental, Real Estate and Urban Economics Workshop",3,Sat/Unsat,"Fall, spring",,,,,,,Research workshop featuring guest lecturers
EDUC 1170,FWS: Teens in Schools,3,Graded,"Fall, spring",,,,,,,"What do research and experience tell us about adolescents in the U.S.? What needs and desires are fundamental, and which are culturally or individually variable? Are U.S. middle and high schools (at least some of them) well designed in light of what we know about teens and the world they are growing up in? Insight into these questions will come from reading, frequent writing, discussion, and weekly trips off campus to work with students at a rural middle or high school"
EDUC 2200,Introduction to Adult Learning: CLASP Democratic Education Seminar I,3,Graded,"Fall, spring",,,,"(D-AG, KCM-AG)",,,"Do adults learn differently than do youth?   This experiential and community-engaged course is for anyone interested in planning and facilitating adult, community and lifelong learning.  As inquirers ourselves, we not only study principles, theories and methods, we also put into practice what we learn. One of the ways we do this is by incorporating adult learning approaches within the seminar's design and educational practice (andragogy, rather than pedagogy). Another way we apply what we study is by mentoring adult learners.  Each student serves as a learning partner to a Cornell employee who is pursuing an educational aim. A journey of mutual learning is a satisfying and meaningful adventure. As employees' partners, we are co-learners and co-educators, recognizing that each person has knowledge and experience to bring to the quest. "
EDUC 2210,Methods and Contexts of Adult Learning: Leading and Teaching with Purpose at CLASP,3,Graded,"Fall, spring",,,,"(D-AG, KCM-AG)",,,"In EDUC 2210, Methods and Contexts of Adult Learning, we delve into contemporary and historical contexts of adult and community education.  We consider emerging theory and practice in light of current trends suggesting learning and knowing are changing rapidly—and require a wide array of the democratic arts of leadership.  Looking back, we study historical developments at the intersection of social change and adult education. Partnering with Cornell employees, we practice mutual learning in our community with adult learners participating in the Community Learning + Service Partnership, CLASP.  ""A democratic and socially just society should enable all of its citizens to develop their potential to the full . . . Through learning, people can come to make a real contribution to their own communities and participate in local and national democratic processes.""  Communities: Change Through Learning"
EDUC 2410,The Art of Teaching,4,Graded,"Fall, spring",,,,(CA-AG),,,"This exploratory course is designed for students of all backgrounds and interests who have a desire to learn more about education and teaching. Teaching takes place in a variety of contexts from the family to the workplace, and this course endeavors to examine the elements of teaching that transcend the typical school-teaching environment. Designed to guide students in reflecting upon their experiences to help them better understand the decisions they make as teachers. Students have the opportunity to pursue their own interests through a teaching fieldwork assignment. Possible field experiences range from large group to tutorial situations, from preschool to adult education, from traditional school subject matters to recreational and occupational areas, and from school-based to nonformal situations. The course work and readings are designed to build on these experiences throughout the semester and provide concepts and skills to apply in the field"
EDUC 2610,The Intergroup Dialogue Project,3,Graded,"Fall, spring",,,,"(CA-AG, D-AG, SBA-AG)",,,"The Intergroup Dialogue Project (IDP) at Cornell is a structured, peer facilitated course offering an opportunity for students to develop the skills of/for dialogue in complex and dynamic social and institutional contexts. Students meet in intimate, small group settings to explore personal and social identity formation while examining historical, psychological, and sociological course readings. More broadly IDP fosters a critical awareness of the ways in which sexism, heterosexism, religious intolerance and racism disable social justice and undermine deliberative democracy. Through a variety of in class exercises, written assignments and collaborative action projects students engage, analyze and develop the skills of dialogue for effective communication across social differences in highly diverse social contexts"
EDUC 3510,"Engaged Learning through Extension, Outreach, and Instruction",3,Graded,Spring,,,EDUC 5510,,,,"Course is designed to explore strategies and instruction across three aspects of adult education: the Cooperative Extension Service as a structured delivery vehicle, outreach in more informal and non-traditional formats, and college instruction as a formal structure to deliver technical expertise. The intent is to develop a program to meet our target audience, then implement a plan that successfully meets the needs and expectations of instructor and participants alike"
EDUC 3610,Advanced Intergroup Dialogue,3,Graded,"Fall, spring",EDUC 2610 or equivalent experience,,CRP 3850,"(HA-AG, SBA-AG)",,,"This course extends and elaborates the theoretical background and principle skills for use in facilitating Intergroup Dialogues. Students will engage models of social identity development, intercultural competency and conflict exploration along with practice centered skill development in group processes, coalition building and leadership. Students apply theory, principles and skills of dialogue in areas of gender inequality, classism and homophobia among others"
EDUC 4010,Special Methods of Instruction in Agricultural Science Education,1-3,Graded,"Fall, spring",,,,,,,"Students complete learning and skills development about special methods for teaching agricultural science education. Such learning and skill development may include metal fabrication, small engine physics, and/or special laboratory instruction related to agricultural sciences. Students reflect upon that learning and skill development and then create units of instruction employing special methods used to teach secondary and/or post-secondary students about agricultural knowledge, skills, and processes"
EDUC 4040,Engaging Youth in Learning,4,Graded,"Fall, spring",,,,,,,"Students study and apply key concepts and principles in curriculum design, assessment, and teaching. The focus is pre-teen and adolescent learners. In required fieldwork (2 hours weekly), students will use what they are learning to plan and run an after-school program on story-telling through film for local middle school students. (No prior knowledge of film required.)"
EDUC 4050,Perspectives in Collegiate Teaching and Learning,4,Graded,"Fall, spring",EDUC 4040; admission to Cornell Teacher Education program or permission of instructor,,,"(KCM-AG, SBA-AG)",,,"EDUC 4050 builds off of the broad nature of EDUC 2410. This course incorporates extensive field work in teaching, lesson planning, and evaluation based upon current theories in instruction at the collegiate level. The course is intended to integrate theory and practice associated with learning and teaching in college classroom settings and includes a minimum of 40 hours of supervised fieldwork in specific college classes"
EDUC 4940,Special Topics in Education,4,GradeNoAud,"Fall, winter, spring, summer",,,,,,,"The department teaches ""trial"" courses under this number. Offerings vary by semester and will be advertised by the department before the semester starts. Courses offered under this number will be approved by the department curriculum committee, and the same course is not offered more than twice under this number"
EDUC 4960,Undergraduate Internship In Education,1-3,Stdnt Opt,"Fall, spring",,,,,,,"On-the-job learning experience under the supervision of professionals in a cooperating organization. A learning contract is written between the faculty supervisor and students, stating the conditions of the work assignment, supervision, and reporting. All 4960 internship courses must adhere to the CALS guidelines at cals.cornell.edu/academics/student-research/internship"
EDUC 4970,Individual Study in Education,1-3,Stdnt Opt,"Fall, spring, summer",,,,,,,"A student may, with approval of a faculty advisor, study a problem or topic not covered in a regular course or may undertake tutorial study of an independent nature in an area of educational interest"
EDUC 4980,Undergraduate Teaching,1-3,Stdnt Opt,"Fall, spring",GPA of at least 2.7,,,,,,"Participating students assist in teaching a course allied with their education and experience. Students are expected to meet regularly with a discussion or laboratory section, to gain teaching experience, and regularly to discuss teaching objectives, techniques, and subject matter with the professor in charge"
EDUC 4990,Undergraduate Research,1-6,Graded,"Fall, spring, summer",GPA of at least 2.7,,,,,,"Affords opportunities for students to carry out independent research under appropriate supervision. Each student is expected to review pertinent literature, prepare a project outline, conduct the research, and prepare a report"
EDUC 5020,Education and Development in Africa,4,Stdnt Opt,Spring,,,ASRC 6600,,,,"In the 1950s and 1960s, the human capital theory that emphasizes the importance of formal education for achievement of full productive potential of individuals and economic growth and development of countries enjoyed a renewed popularity. African countries promoted educational expansion with the expectation that it would lead to socio-economic development. The initial euphoria, however, was followed by skepticism and then disillusion.  Education, as it was being organized, delivered, received, and utilized, began to be perceived even as a hindrance to development. The course examines the relationship between formal education and individual and national development. Different paradigms of development, including modernization and dependency theories, and Third World Forum, are discussed with an emphasis on the perceived and actual roles of education in individual and national development. The issues to be discussed include education and schooling, the role of primary, secondary, and higher education in development, the problems of employment, language, equity in access and results with a focus on gender, race, and social class. Case studies, including selected countries of the different African sub-regions, will be used for illustration"
EDUC 5510,"Engaged Learning Through Extension, Outreach, and Instruction",3,Graded,Spring,,,EDUC 3510,,,,"Course is designed to explore strategies and instruction across three aspects of adult education: the Cooperative Extension Service as a structured delivery vehicle, outreach in more informal and non-traditional formats, and college instruction as a formal structure to deliver technical expertise. The intent is to develop a program to meet our target audience, then implement a plan that successfully meets the needs and expectations of instructor and participants alike. The graduate level option will incorporate workshop, outreach, and instructional presentations developed from the grad student's area of expertise. A unit plan of instruction will also be developed"
EDUC 6970,Graduate Individual Study in Education,1-3,Stdnt Opt,"Fall, spring, summer",,,,,,,"A graduate student may, with approval of a faculty advisor, study a problem or topic not covered in a regular course or may undertake tutorial study of an independent nature in an area of educational interest"
EDUC 6980,Graduate Supervised Teaching in Education,1-2,Graded,"Fall, spring",,,,,,,"Participating graduate students assist in teaching a course allied with their education and experience. Students are expected to meet regularly with a discussion or laboratory section, to gain teaching experience, and regularly to discuss teaching objectives, techniques, and subject matter with the professor in charge"
EDUC 7000,Directed Readings,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For study that predominantly involves library research and independent study
EDUC 7010,Empirical Research,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For study that primarily involves collection and analysis of research data
EDUC 7020,Practicum,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For study that predominantly involves field experience in community settings
EDUC 7030,Teaching Assistantship,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For students assisting faculty with instruction. Does not apply to work for which students receive financial compensation
EDUC 7040,Research Assistantship,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For students assisting faculty with research. Does not apply to work for which students receive financial compensation
EDUC 7050,Extension Assistantship,1-6,Stdnt Opt,"Fall, spring, summer",,,,,,,For students assisting faculty with extension activities. Does not apply to work for which students receive financial compensation
EDUC 8900,Master's Level Thesis Research,1-9,Stdnt Opt,"Fall, spring",,,,,,,Research at the M.S. level
EDUC 9900,Doctoral-Level Thesis Research,1-12,Stdnt Opt,"Fall, spring",,,,,,,Doctoral or other research and development projects for Ph.D. students
ENGL 1105,FWS: Writing and Sexual Politics,3,Graded,"Fall, spring",,,,,,,"Topics and reading lists vary from section to section, but all will in some way address the subject of sexual politics. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1111,FWS: Writing Across Cultures,3,Graded,"Fall, spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with an aspect of culture or subculture. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1134,FWS: True Stories,3,Graded,"Fall, spring",,,,,,,"When students write personal essays for college applications, they often discover how challenging it can be to write about themselves. In this course, we'll examine how well-known authors such as Maxine Hong Kingston, Alison Bechdel, Tim O'Brien, and others construct their public, written selves. We'll also consider how the style of writing affects how readers understand an author's personality and motives. Readings will include short essays, possible some poems, and a few longer works. Through the writing frequent essays, we'll explore why and how people write about themselves—for self-exploration, political or social change, purely to practice a form of art, or for other reasons—and we'll investigate how writing shapes lived experience"
ENGL 1140,FWS: Common Ground: Education Beyond The Ivory Tower,3,Graded,,,,"AMST 1140, WRIT 1400",,,,"This course offers you a chance to become a more engaged member of the Ithaca community as part of your first-year writing experience. For two afternoons a week, Cornell students will engage with Ithaca middle school students as mentors and tutors outside of class. Writing assignments will help you reflect on the tutoring experience and the role of education and responsible citizenship in a democratic society"
ENGL 1147,FWS: Mystery in the Story,3,Graded,"Fall, spring",,,,,,,"What makes a story, and what makes it a mystery story? In this course, we'll study and write about the nature of narratives, taking the classic mystery tale written by such writers as Arthur Conan Doyle, Agatha Christie, and Raymond Chandler as typical of intricately plotted stories of suspense and disclosure that have been written and filmed in many genres: Greek tragedy, horror tales by Poe and Shirley Jackson, psychological thrillers by Ruth Rendell and Patricia Highsmith, neo-noir films such as Memento and Fight Club, and postmodern mystery parodies such as those of Paul Auster and Jorge Luis Borges. We'll look at the way they hold together, the desire and fear that drive them, and the secrets they tell—or try to keep hidden"
ENGL 1158,FWS: American Voices,3,Graded,"Fall, spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with an aspect of American culture. Some sections may deal with fiction, poetry, film, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1167,FWS: Great New Books,3,Graded,"Fall, spring",,,,,,,"Would you be able to identify the Shakespeare or Austen of your time? What are the best books being written today and how do we know they are great? What role do critics, prizes, book clubs and movie adaptations play in establishing the appeal and prestige of new literature? Are there some books that are great in their moment and others that will be considered great for generations to come? These are some of the questions we'll explore as we read, discuss, and write critical essays about several of the most acclaimed books published in the last twenty years. Our readings will include works in a range of genres, from novels and memoirs to poetry and graphic novels"
ENGL 1168,FWS: Cultural Studies,3,Graded,"Fall, spring",,,,,,,"From TV news to rock lyrics, from ads to political speeches to productions of Shakespeare, the forms of culture surround us at every moment. In addition to entertaining us or enticing us, they carry implied messages about who we are, what world we live in, and what we should value. Topics and reading lists vary from section to section, but all are built on the assumption that learning to decode these messages is a survival skill in today's media-saturated world and also excellent training for reading literature. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 1170,FWS: Short Stories,3,Graded,"Fall, spring",,,,,,,"What is the difference between an anecdote and a short story or a memoir and a short story? How does the short story separate itself from the prose poem, the myth, or the parable? What can a short story do that no other art form can do, including cinematic narrative? This course will focus on the reading and analysis of short stories derived from a range of cultures and time periods, with some emphasis on English-language stories, particularly those from the North American continent. Writers may include but not be limited to: Tobias Wolff, Alice Munro, Gabriel Garcia Marquez, Willa Cather, Edgar Allan Poe, Nikolai Gogol, Eudora Welty, Louise Erdrich, Haruki Murakami, Denis Johnson, Margaret Atwood, Flannery O'Connor, Joyce Carol Oates and Anton Chekhov"
ENGL 1183,FWS: Word and Image,3,Graded,"Fall, spring",,,,,,,"Writers and artists from Homer to Raymond Pettibon have been fascinated by the relationship between words and images, a relationship that is sometimes imagined as a competition, sometimes as a collaboration. What are the differences between literary and visual media? What can the juxtaposition of word and image teach us about the nature of representation? What other kinds of ends (satiric, esoteric, etc.) do artists and writers hope to achieve by coupling words with images? To explore these questions, we will consult works drawn from a range of periods and genres (for example, graphic novels, medieval manuscripts, contemporary art and new media, emblem books, film, literary gaming, fiction and poetry). The course is structured around a progressive set of writing assignments and will include both informal exercises as well as formal essays"
ENGL 1191,FWS: British Literature,3,Graded,"Fall, spring",,,,,,,"Topics and reading lists vary from section to section, but all will engage in some way with the subject of British literature. Some sections may deal with fiction, poetry, or drama, and many include a mix of literary genres. Students will practice close, attentive, and imaginative reading and writing. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructors and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm. "
ENGL 1270,FWS: Writing About Literature,3,Graded,"Fall, spring, summer",,,,,,,"Reading lists vary from section to section, but close, attentive, and imaginative reading and writing are central to all. Some sections may deal with fiction, poetry, or drama, or include a mix of literary kinds. By engaging in discussions and working with varied writing assignments, students will explore major modes and genres of English poetry and prose, and may learn about versification techniques, rhetorical strategies, performance as interpretation, and thematic and topical concerns. In the process students will expand the possibilities of their own writing. Sections that invite students to study and write critically about plays or films in a variety of dramatic idioms and cultural traditions may require attendance at screenings or at live productions by the theatre department. All sections are taught by Department of English faculty. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructions and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
ENGL 2020,Inventing Modern Literature,4,Stdnt Opt,Spring,,,,(LA-AS),(HB),,"Does the modern drive to ""make it new"" mean rejecting every precedent, or sifting the archive for past fragments that glimmer under present circumstances? This course surveys 250 years of English literary innovation, from the heyday of classical imitation, through defiant Romantic ""returns"" to artlessness, up to modernist experiments in narrative time. What does the most recent half of the English literary tradition have to teach us about our culture's obsession with innovation and ""disruption""? What has it meant to be ""new""? Lectures and weekly discussions teach skills of reading and writing about literature at the collegiate level. Texts will include Swift, Keats, Brönte, Yeats, Hopkins, Woolf, Bishop and Adrienne Rich, among many, many others"
ENGL 2035,Science Fiction,4,Stdnt Opt,Spring,,,"BSOC 2131, COML 2035, STS 2131",(CA-AS),(GB),,"Science fiction, as Fredric Jameson put it, is ""the only kind of literature that can reach back and colonize reality."" Today more than ever, when science and technology have penetrated everyday life in ways that would have seemed impossible only a few decades ago, it has become apparent that science fiction is not merely a literary genre but a whole way of being, thinking, and acting in the modern world. The course explores classic and contemporary science fiction from Frankenstein to The Hunger Games alongside a rich array of fiction, films, and new media from Europe, Asia, Africa, and Latin America. Our discussions will position these works vis-à-vis seminal thinkers, ranging from Plato to Descartes and Donna Haraway to Paul Crutzen, who ask the same questions as science fiction does about ourselves, our world, and our future"
ENGL 2040,Introduction to American Literature: Civil War to the Present,4,Stdnt Opt,Spring,,,AMST 2040,(LA-AS),,,"This course will introduce students to American literature from the Civil War to the present. We will consider a wide range of authors and literary movements while paying close attention to radical shifts in American culture in the past century and a half. We will ask: What traditions do American authors inherit and what new ones do they invent? How does this writing engage central issues of modern American culture such as race, immigration, class mobility, and technology? The class will examine a variety of genres including poetry, novels, manifestos, and drama. Authors include Mark Twain, Kate Chopin, T.S. Eliot, Ezra Pound, William Faulkner, Felipe Alfau, Langston Hughes, Allen Ginsberg, Thomas Pynchon, Toni Morrison, and others"
ENGL 2080,Shakespeare and the Twentieth and Twenty-First Centuries,4,Stdnt Opt,Spring,,,PMA 2681,(LA-AS),(HB),,"What can we learn about Shakespeare's plays from their reception by late modernity? What can we learn about modern cultures from the way they appropriate these texts and the Shakespeare mystique? We will study five plays and their adaptations in film and theater and explore the uses made of Shakespeare in education, advertising, and public culture and by the Shakespeare industry itself. For spring 2017: Richard III, Othello, Macbeth, Taming of the Shrew, and Midsummer Night's Dream, with films or filmed productions directed by Richard Loncraine, Trevor Nunn, Janet Suzman, George Sidney, Max Reinhardt, and Adrian Noble. For updates, see http://courses.cit.cornell.edu/sad4449/2080/"
ENGL 2350,Literature and Medicine,4,Graded,Spring,,,"BSOC 2350, FGSS 2350, LGBT 2350",(LA-AS),,,"How does literary language depict the experience of physical suffering? Can a poem or a novel palliate pain, illness, even the possibility of death? From darkly comic narratives of black plague to the rise and fall of hysteria to depictions of the AIDS crisis, this course examines literature centered on medical practices from the early modern period through the twentieth century. Why have medical practices changed, and how do writers address their political, social, and ideological implications? Readings will include a broad range of genres, including poetry (Dickinson, Whitman, Keats), fiction (McEwan, Chekhov, Gilman, Kafka, Camus), theater (Kushner), nonfiction prose (Woolf, Freud), and critical theory (Foucault, Scarry, Canguilhem, Sontag)"
ENGL 2400,Introduction to Latino/a Literature,4,Stdnt Opt,Spring,,,"AMST 2401, LSP 2400",(LA-AS),,,"From the radical manifestos of revolutionaries to the satirical plays of union organizers, from new, experimental novels to poetry, visual art, and music, this course examines Latino/a literature published in the United States beginning in the early nineteenth century and continuing to the present. We will pay particular attention to the historical, theoretical, and literary context for this literature. We will study memoir, poetry, essays, and cultural production. Authors include José Martí, Luisa Capetillo, Israel 'Cachao' López, Josefina López, Cherríe Moraga, Esmerelda Santiago, Gloria Anzaldúa, José Montoya, Carmen Tafolla, and Pedro Pietri"
ENGL 2580,Imagining the Holocaust,4,Stdnt Opt,Spring,,,"COML 2580, JWST 2580",(LA-AS),,,"How is the memory of the Holocaust kept alive by means of the literary and visual imagination? Within the historical context of the Holocaust and how and why it occurred, we shall examine major and widely read Holocaust narratives that have shaped the way we understand and respond to the Holocaust. We also study ethical and psychological issues about how and why people behave in dire circumstances. We shall begin with first-person reminiscences—Wiesel's Night, Levi's Survival at Auschwitz, and The Diary of Anne Frank—before turning to realistic fictions such as Kineally's Schindler's List (and Spielberg's film), Kertesz's Fateless, Kosinski's The Painted Bird, and Ozick's ""The Shawl."" We shall also read the mythopoeic vision of Schwarz-Bart's The Last of the Just, the illuminating distortions of Epstein's King of the Jews, the Kafkaesque parable of Appelfeld's Badenheim 1939, and the fantastic cartoons of Spiegelman's Maus books"
ENGL 2605,"Cannibals, Vampires, Colonizers, and Other Fearsome Figures in Native American Literature",4,Stdnt Opt,Spring,,,,(CA-AS),,,"Native American depictions of human interactions with frightening beings can help readers appreciate Indigenous perspectives and experiences. That is, when contemporary Indigenous writers repurpose features of gothic, fantasy, sci-fi, or environmentalist fiction, their reimagined insatiable antagonists are almost universally formed as critical representations of colonialism, while monstrosity emerges from transgressions against Indigenous values and relationships. In reading for this course, we'll examine Indigenous depictions of voracious beings, the relationships these fearsome figures attempt to disrupt, and the means by which protagonists fight their demons. Through the lens of critical Indigenous theory and a sampling of short stories, novels, ethnographies, historical readings, and films, this course will examine how Native American authors continue a long-established practice of balancing relationships through storytelling and story-writing"
ENGL 2650,Introduction to African American Literature,4,Stdnt Opt,Spring,,,"AMST 2650, ASRC 2650","(D-AG, CA-AS)",,,"This course will introduce students to the African American literary tradition. Through aesthetic and contextual approaches, we will consider how African American life and culture has defined and constituted the United States of America. From slave narratives to Hip-Hop music, we will trace the range of artistic conventions and cultural movements while paying close attention to broader historical shifts in American life over the past three centuries. We will ask: How do authors create and define a tradition? What are some of the recurring themes and motifs within this tradition? Authors will include: David Walker, Frederick Douglass, Ida B. Wells-Barnett, W.E.B. DuBois, Zora Neale Hurston, Lorraine Hansberry, James Baldwin, Toni Morrison, Claudia Rankine, and Chimamanda Adichie"
