Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ILRLE 7460,Seminar in Labor Economics II,2-4,GradeNoAud,Spring,,,ECON 7430,,,,Includes reading and discussion of selected topics in labor economics. Stresses applications of economic theory and econometrics to the labor market and human resource areas
ILRLE 9400,Workshop in Labor Economics,3,S/U NoAud,"Fall, Spring",,,ECON 7845,,,,"Presentations of completed papers and work in progress by faculty members, advanced graduate students, and speakers from other universities. Focuses on the formulation, design, and execution of dissertations"
ILRLR 1100,Introduction to U.S. Labor History,3,GradeNoAud,"Fall, Spring, Summer",,,,,,,"Introductory survey covering the major changes in the nature of work, the workforce, and the institutions involved in industrial relations from the late 19th century to the present"
ILRLR 1845,American Capitalism,4,Stdnt Opt,Spring,,,"AMST 1540, HIST 1540",,,,"This course studies the history of American capitalism. It helps you to answer these questions: What is capitalism? Is the U.S. more capitalist than other countries? How has capitalism shaped the history of the United States? Has it been a force for freedom, or is it a system of exploitation? What is its future? Through lectures, readings, and discussions, we'll give you the tools to win all your future arguments about capitalism, pro and con. And we won't even charge you the full market price"
ILRLR 2010,Labor and Employment Law,3,GradeNoAud,"Fall, Spring",,,,,,,"Survey and analysis of the law governing labor relations and employee rights in the workplace. Half of the course examines the legal framework in which collective bargaining takes place, including union organizational campaigns, negotiations for and enforcement of collective bargaining agreements, and the use of economic pressure. The other half surveys the laws against discrimination based on race, religion, sex, national origin, age, and disability. Also serves as an introduction to judicial and administrative systems"
ILRLR 2050,Labor Relations,3,Graded,"Fall, Spring",,,,,,,"Comprehensive introduction to industrial and labor relations and collective bargaining in the United States; the negotiation, scope, and day-to-day administration of contracts; the major substantive issues in bargaining, including their implication for public policy; industrial conflict; the major challenges facing unions and employers today; and U.S. industrial relations in international and comparative perspective"
ILRLR 2060,Writing Seminar in Law,3,GradeNoAud,Fall or Spring,,,,,,,Topics change depending on semester and instructor
ILRLR 2070,Writing Seminar in History,3,GradeNoAud,Fall or Spring,,,,,,,Topics change depending on semester and instructor
ILRLR 3035,Special Topics in Labor Relations,2,GradeNoAud,Fall or Spring,,,ILRLR 6080,,,,Undergraduate seminar whose topic changes depending on semester and instructor
ILRLR 3040,Special Topics in Labor History,4,Graded,Fall or Spring,,,,,,,Undergraduate seminar whose topic changes depending on semester and instructor
ILRLR 3045,Special Topics in Labor Law,2,GradeNoAud,"Fall, Spring",,,ILRLR 6080,,,,Undergraduate seminar whose topic changes depending on semester and instructor
ILRLR 3055,Rhetoric of the Labor Movement,4,Opt NoAud,"Fall, Spring",,,,,,,"This course equips students to use different modes of rhetorical analysis to examine historical and contemporary artifacts in critical ways.  Grading is based on class participation, tests and a final paper.  The final paper requires students to identify primary source materials with a connection to either past or present labor movements and apply one or more of these modes of rhetorical criticism as the basis of an unique investigation into a particular labor movement's significant symbolic acts.  Students will be expected to hone their own teaching and public speaking skills by giving at least one major in class presentation"
ILRLR 3071,Governing Economic Development: The U.S. Experience,4,GradeNoAud,Spring,,,,,,,"Surveys the history of U.S. Economic development from the perspective of the governance structures created to organize and control economic activity, emphasizing the changing regulatory roles of public and private institutions. Course work covers successive periods of economic development: a comparison of the liberal governance regimes established in the 19th century with the progressive regimes created in the 20th century is followed by an investigation of the post-1970s contest between ""neoliberal"" and ""neoprogressive"" forms of economic regulation"
ILRLR 3300,Argumentation and Debate,4,Opt NoAud,"Fall, Spring",,,,,,,"Students learn the principles of argumentation and debate. Topics emphasize Internet database research, synthesis of collected data, policy analysis of evidentiary quality, refutation of counter claims, identification of logical fallacies, risk evaluation, framing of issues, and coherent storytelling. Prepares students to work with a great range of opinion and evidence. Emphasizes different viewpoints, including those of different cultures. Assumptions are interrogated"
ILRLR 3830,Workers' Rights as Human Rights,4,GradeNoAud,"Fall, Spring",,,,,,,"This course, a distance learning endeavor with the International Labor Organization in Geneva, examines U.S. domestic labor law and policy using internationally accepted human rights principles as standards for judgment. Considers the idea of human rights, its philosophical and moral origins, and introduces the legal and social obligations of both governments and nonstate actors to respect the human rights of workers. Topics include the Universal Declaration of Human Rights, ILO International Labor Standards, the Declaration on Fundamental Principles and Rights at Work, workers' freedom of association and the right to organize and collectively bargain, occupational health and safety, discrimination, forced labor, child labor, migrant labor, labor rights defined in international trade agreements, the value judgments underlying labor policy choices, and the struggle for enforcement of human rights standards nationally and international. The course examines these topics in an internationally comparative context and includes presentations and discussions from international experts on various human rights issues"
ILRLR 3870,The History of Consumption: From Wedgwood to Wal-Mart,4,GradeNoAud,Spring,,,"AMST 3870, HIST 3870",,,,"Whether buying at a general store, shopping at a department store, or loitering at a mall, consumption has always formed an important part of the American experience. More than just commodities bought and sold, consumption is also about the institutions, social practices, cultural meanings, and economic functions that have surrounded the merchandise. This course will look at the changing meanings consumption has had for life, politics, and economy in the US over the past 300 years"
ILRLR 3880,"Unfree Labor: Servants, Slaves, and Wives",4,GradeNoAud,Fall or Spring,,,,,,,"Examines various forms of unfree labor, mostly in the antebellum (pre-Civil War) era in the United States. Will look at the situation of indentured servants and apprentices, African slaves, and wives of all social classes. Reading includes both autobiographical and historical studies. Will also discuss the contrasts and interrelationships among these different groups of early American workers"
ILRLR 4023,Disability and Employment Policy,2,GradeNoAud,Spring (weeks 1-7),,,,,,,"Provides an overview of a range of public policies regarding the employment of people with disabilities. Students are introduced to the historical development of disability public policy and to contemporary practices in implementing these policies at the state and organizational levels. Students explore the multiple areas of public policy relevant to persons with disabilities, including veterans legislation, worker's compensation, vocational rehabilitation, workforce development, social insurance, and civil rights legislation such as the Americans with Disabilities Act (ADA). Throughout the class, students will consider the relationship between disability employment policy and larger social and political developments. Students also will analyze how public policies have developed in practice, bridging the divides between policy as written, policy as implemented, and policy as practiced"
ILRLR 4027,Campus Mediation Practicum,4,Stdnt Opt,"Fall, Spring",,,"ILRLR 6027, LAW 6027",,,,"This course is offered to students interested in acquiring the knowledge, skills and techniques necessary to mediate interpersonal disputes. In the first segment of the course, students will be introduced to the guiding principles of interpersonal mediation. A review of the theories of conflict, its roots and its resolution, set the stage for the role mediation can effectively play in resolving conflict. Students are introduced to the models of mediation and the benefits and challenges of each, including a comparative analysis of evaluative, facilitative and transformative styles of mediation. In the second segment, students will be assigned to mediate cases referred to the Scheinman Institute from the Office of the Judicial Administrator. The role of gender, race, culture, ethics and impasse in mediation will all be examined and incorporated into workshops and case studies. Students will have several opportunities to apply their knowledge of mediation and acquire the skills necessary to become effective mediators. Following each case assignment, students will be required to write a paper analyzing the nature of the complaint, the approach and techniques employed during the case and the student's evaluation of what worked and did not work in their attempt to resolve the conflict. Oversight will be provided by the course instructors"
ILRLR 4029,Campus Mediation Practicum II: Advanced Issues in Restorative Justice,2,GradeNoAud,,,,ILRLR 6029,,,,No description available
ILRLR 4033,Disability Law,4,GradeNoAud,Spring,,,,,,,"This course reviews United States law as it relates to people with disabilities.  The self-advocacy and empowerment movement in America contributes substantially to the broad and significant development in disability rights law.  Students in this course will learn about the nuances of disability law, including gaining an understanding of the types of barriers to access and the nondiscrimination laws that impact the lives of persons with disabilities across the lifespan.  Topics will include K-12 and higher education, transition to work, employment discrimination, public accommodations and programmatic access.  This course will explore current case law and legislation including application of legal principles to disability law"
ILRLR 4035,Intersectionality in Disability Studies,4,GradeNoAud,Spring,ILRLR 1200 or permission of the instructor,,FGSS 4035,,,,"A recognition of the importance of intersectionality has become increasingly key to not only understand the complexity of social identity and lived experience, but to combat discrimination and oppression. While the course has a centering focus on the disability experience-in part because of the way in which disability is often left out of intersectional considerations-it will reveal how the economic, legal, and political structures of power and privilege that disadvantage people with disabilities cannot be looked at on a disability-specific basis alone. Thus we will give necessary attention to the disability experience as it overlaps and connects with lived experiences of race, ethnicity, gender, gender identity, sexual orientation, socioeconomic status, and citizenship, among others. In looking particularly at the realms of employment, education, the law, and health care, we will explore the efficacy of legal and policy initiatives that are already in place, and in doing so, strongly consider the growing need for, and value of, intersectional approaches to discrimination and oppression.                                                       "
ILRLR 4075,"Values, Rights, and Justice at Work",4,GradeNoAud,Fall or Spring,,,ILRLR 6070,,,,"Examination of the often hidden values and assumptions that underlie the contemporary U.S. systems of employment law, work and business, and industrial relations. Classroom discussions and student research projects use novels and short stories (as well as the literature of industrial and labor relations) to focus on issues such as discrimination; law, economics, and the state; work and business; power, conflict, and protest; and rights and justice"
ILRLR 4533,The Lower East Side: Jews and the Immigrant City,4,Stdnt Opt,Spring,,,"AMST 4533, ANTHR 4733, ILRLR 7533, JWST 4533, JWST 7533, NES 4533, NES 7533",,,,"American Jews have frequently been touted as a ""model minority."" This course will take a more critical look at the historical interactions between Jewish immigration, United States industrialization, and processes of social and geographical mobility—all through the prism of New York's Lower East Side, first home for over 750,000 Jewish immigrants from Central and Eastern Europe, the Ottoman Empire and elsewhere between the mid-19th century and the 1920s.  We will compare the Jewish experience to that of other immigrants/migrants by considering social institutions as well as material and other cultural practices. We will examine interactions with the built environment —most especially the tenement—in Lower East Side culture. Special attention will be paid to immigrant labor movement politics including strikes, splits, and gender in the garment trade. From the perspective of the present, the course will examine how commemoration, heritage tourism and the selling of [immigrant] history intersect with gentrifying real estate in an ""iconic"" New York City neighborhood. Projects using the ILR's archives on the Triangle Fire and other topics are explicitly encouraged. This course counts as an out of college elective for B. Arch and M. Arch students"
ILRLR 4823,Advanced Issues in Mediation,4,GradeNoAud,"Fall, Spring",,,"ILRLR 6023, LAW 6080",,,,"This course is offered to students interested in acquiring thorough knowledge of the theory and practice of mediation as well as the techniques employed by effective mediators. In the first segment of the course, students will be introduced to the guiding principles of mediation and the concept of conflict. A review of the theories of conflict, its roots and its resolution, set the stage for the role mediation can effectively play in resolving conflict. Students are introduced to the models of mediation and the benefits and challenges of each, including a comparative analysis of evaluative, facilitative and transformative styles of mediation. In the second segment, students will examine the impact of federal and state laws on the process. Significant attention will be devoted to the use of mediation in the public and federal sectors and in public sector negotiation impasses. The course will also explore the use of mediation across industries, including construction, securities, and commercial disputes. The role of gender, race, culture, ethics and impasse in mediation will all be examined and incorporated into workshops and case studies. Through a series of workshops, students will have several opportunities to apply their knowledge of mediation and begin to develop the skills needed to become effective mediators. Students will be required to submit a final paper to complete the course requirements"
ILRLR 4842,Fighting Discrimination in the Workplace: Employment Discrimination and the Law,4,GradeNoAud,Spring,ILRLR 2010,,ILRLR 6840,,,,"This course explores the role of law in prohibiting employment discrimination based on characteristics that include race, sex, gender, national origin, religion, age, and disability. This study will analyze the development of employment discrimination law toward greater inclusion, for example, expanding protection to include a socially-defined concept of ""gender"" rather than a biologically defined concept of ""sex"". The course will also analyze the gaps that remain in providing broad and effective protection against discrimination in the workplace and the difficulties individuals and groups face in bringing legal claims"
ILRLR 4845,"Labor, Race, and Gender",4,GradeNoAud,Spring (not offered every year),,,"FGSS 4845, FGSS 6845, ILRLR 6845",,,,"The majority of existing union members are women and workers of color, and, since the mid-1980s, the majority of newly organized workers have been women of color, particularly black women and recent immigrants from Latin America. Yet, with the exception of just a handful of unions, the labor movement still has been slow to build on this support and enthusiasm. This course will focus on the challenges and possibilities created by the changing demographics of race and gender in the contemporary labor movement. Through a combination of readings, small group discussions, guest speakers, and library and on line research, short essays and one longer research paper; the course will examine these issues from an historical, demographic, labor relations, and sociological perspective"
ILRLR 4880,American Ideals,4,GradeNoAud,Fall or Spring,,,,,,,The intellectual origins of the American constitution
ILRLR 5010,Labor and Employment Law,3,GradeNoAud,Fall or Spring,,,,,,,"Survey and analysis of the law governing labor relations and employee rights in the workplace. The first half of the course is devoted to labor law and labor-management relations. It examines the legal framework for workers' trade union organizing efforts, collective bargaining, and strikes and lockouts. The second half of the course turns to employment law outside the collective bargaining context.  It covers such topics as occupational health and safety, workers' compensation, employment discrimination, ""at-will"" versus ""just cause"" rules for dismissing employees, non-competition and mandatory arbitration agreements, and other aspects of the individual employer-employee relationship. Also serves as an introduction to judicial and administrative systems"
ILRLR 5040,The U.S. Industrial Relations System,4,GradeNoAud,Spring,,,,,,,"The course introduces students to basic industrial relations concepts and provides an overview of industrial relations in the United States, but in a comparative context. Our analysis of comparative industrial relations will focus on cross-national differences and similarities, and how IR systems are responding to globalization. In addition, selected contemporary issues such as labor standards in supply chain, offshoring, and a special focus on Chinese industrial relations will also be addressed. Class sessions often will involve discussion of cases and other illustrations of the real world of industrial relations"
ILRLR 6019,Dispute Resolution Practicum,4,Opt NoAud,Spring,,,LAW 6019,,,,"This course has the purpose of linking classroom discussion and analysis of arbitration,  and related dispute resolution techniques with opportunities for students to participate and observe arbitration cases conducted under the auspices of the Scheinman Institute on Conflict Resolution. The course is designed to be an advanced seminar for ILR graduate and undergraduate and Cornell law students who have a serious interest in working in arbitration, mediation, or other third-party procedures.  Classroom discussions and readings will focus on labor arbitration (i.e., the use of arbitration in unionized settings) and employment arbitration (i.e., the use of arbitration in cases involving nonunion employees).  Several sessions of the course will be devoted to the use of dispute resolution in other arenas, including commercial and securities disputes.  The effectiveness of arbitration as techniques for resolving conflict will be assessed and lessons will be drawn about the best practices used by neutrals, advocates and parties. "
ILRLR 6020,The Practice of Labor Arbitration,1,GradeNoAud,"Fall, Spring",,,,,,,"This course is designed to be an advanced seminar for graduate and undergraduate students who have a serious interest in the practice and profession of labor arbitration. Classroom discussions, group exercise and readings will focus on the role of the labor arbitrator in the public and private sectors.  During the first part of the course, topics will include the backgrounds, training, and certifications needed to establish a labor arbitration practice. In addition to focusing on how arbitrators manage hearings, the course will also cover the institutional and administrative arrangements that support the use of labor arbitration. How arbitrators are admitted to rosters and receive appointments from such ""providers"" as the American Arbitration Association, the Federal Mediation & Conciliation Service, the New York State Public Employment Relations Board, the Cornell's ADR Services, etc.) will be examined.  Detailed coverage of the standards of contract interpretation, discipline and the role of evidence will be provided.  All case examples will be drawn from actual disputes successfully arbitrated by the course's instructor.   "
ILRLR 6023,Advanced Issues in Mediation,4,Opt NoAud,"Fall, Spring",,,"ILRLR 4823, LAW 6080",,,,"This course is offered to students interested in acquiring thorough knowledge of the theory and practice of mediation as well as the techniques employed by effective mediators. In the first segment of the course, students will be introduced to the guiding principles of mediation and the concept of conflict. A review of the theories of conflict, its roots and its resolution, set the stage for the role mediation can effectively play in resolving conflict. Students are introduced to the models of mediation and the benefits and challenges of each, including a comparative analysis of evaluative, facilitative and transformative styles of mediation. In the second segment, students will examine the impact of federal and state laws on the process. Significant attention will be devoted to the use of mediation in the public and federal sectors and in public sector negotiation impasses. The course will also explore the use of mediation across industries, including construction, securities, and commercial disputes. The role of gender, race, culture, ethics and impasse in mediation will all be examined and incorporated into workshops and case studies. Through a series of workshops, students will have several opportunities to apply their knowledge of mediation and begin to develop the skills needed to become effective mediators. Students will be required to submit a final paper to complete the course requirements"
ILRLR 6027,Campus Mediation Practicum,4,Stdnt Opt,"Fall, Spring",,,"ILRLR 4027, LAW 6027",,,,"This course is offered to students interested in acquiring the knowledge, skills and techniques necessary to mediate interpersonal disputes. In the first segment of the course, students will be introduced to the guiding principles of interpersonal mediation. A review of the theories of conflict, its roots and its resolution, set the stage for the role mediation can effectively play in resolving conflict. Students are introduced to the models of mediation and the benefits and challenges of each, including a comparative analysis of evaluative, facilitative and transformative styles of mediation. In the second segment, students will be assigned to mediate cases referred to the Scheinman Institute from the Office of the Judicial Administrator. The role of gender, race, culture, ethics and impasse in mediation will all be examined and incorporated into workshops and case studies. Students will have several opportunities to apply their knowledge of mediation and acquire the skills necessary to become effective mediators. Following each case assignment, students will be required to write a paper analyzing the nature of the complaint, the approach and techniques employed during the case and the student's evaluation of what worked and did not work in their attempt to resolve the conflict. Oversight will be provided by the course instructors"
ILRLR 6029,Campus Mediation Practicum II: Advanced Issues in Restorative Justice,2,GradeNoAud,,,,ILRLR 4029,,,,No description available
ILRLR 6045,Special Topics in Labor Law,2,GradeNoAud,"Fall, Spring",,,ILRLR 3045,,,,Graduate seminar whose topic changes depending on semester and instructor
ILRLR 6070,"Values, Rights, and Justice at Work",4,GradeNoAud,Fall or Spring,,,ILRLR 4075,,,,"Examination of the often hidden values and assumptions that underlie the contemporary U.S. systems of employment law, work and business, and industrial relations. Classroom discussions and student research projects use short stories, plays, poems, and novels (as well as the literature of industrial and labor relations) to focus on issues such as discrimination; law, economics, and the state; work and business; power, conflict, and protest; and rights and justice"
ILRLR 6080,Special Topics in Labor Relations,2,GradeNoAud,Fall or Spring,,,ILRLR 3045,,,,Topics change depending on semester and instructor
ILRLR 6840,Fighting Discrimination in the Workplace: Employment Discrimination and the Law,4,GradeNoAud,Spring,ILRLR 5010 or equivalent,,ILRLR 4842,,,,"This course explores the role of law in prohibiting employment discrimination based on characteristics that include race, sex, gender, national origin, religion, age, and disability. This study will analyze the development of employment discrimination law toward greater inclusion, for example, expanding protection to include a socially-defined concept of ""gender"" rather than a biologically defined concept of ""sex"". The course will also analyze the gaps that remain in providing broad and effective protection against discrimination in the workplace and the difficulties individuals and groups face in bringing legal claims"
ILRLR 6845,"Labor, Race, and Gender",4,GradeNoAud,Spring (not offered every year),,,"FGSS 4845, FGSS 6845, ILRLR 4845",,,,"The majority of existing union members are women and workers of color, and, since the mid-1980s, the majority of newly organized workers have been women of color, particularly black women and recent immigrants from Latin America. Yet, with the exception of just a handful of unions, the labor movement still has been slow to build on this support and enthusiasm. This course will focus on the challenges and possibilities created by the changing demographics of race and gender in the contemporary labor movement. Through a combination of readings, small group discussions, guest speakers, and library and on line research, short essays and one longer research paper; the course will examine these issues from an historical, demographic, labor relations, and sociological perspective"
ILRLR 7085,Graduate Writing Seminar,4,Graded,Spring,,,,,,,"The purpose of this course is to provide students with space to prepare an academic article of publishable or fundable quality. Each student will work on a project related to her/his research, and you must begin the semester with an outline or draft of a qualifying paper, dissertation chapter, manuscript or funding proposal that you want to develop. Each week will discuss a group of readings focused on the craft of social science writing and go over assigned writing exercises. Key issues we will discuss include: refining research questions, constructing relevant literature reviews, how to leverage empirical evidence to advance your argument effectively, journal selection, responding to reviewers concerns, seeking external funding, and practical tips for writing productivity. You will also be responsible for doing a close reading of a peer's draft, and facilitating a workshop discussion. Everyone will get a chance to put their writing under the microscope at least once. While the course is geared towards PhD students engaged in academic research and publication, Masters-levels students are also invited to join.                                                                     "
ILRLR 7533,The Lower East Side: Jews and the Immigrant City,4,Stdnt Opt,,,,"AMST 4533, ANTHR 4733, ILRLR 4533, JWST 4533, JWST 7533, NES 4533, NES 7533",,,,"American Jews have frequently been touted as a ""model minority."" This course will take a more critical look at the historical interactions between Jewish immigration, United States industrialization, and processes of social and geographical mobility—all through the prism of New York's Lower East Side, first home for over 750,000 Jewish immigrants from Central and Eastern Europe, the Ottoman Empire and elsewhere between the mid-19th century and the 1920s.  We will compare the Jewish experience to that of other immigrants/migrants by considering social institutions as well as material and other cultural practices. We will examine interactions with the built environment —most especially the tenement—in Lower East Side culture. Special attention will be paid to immigrant labor movement politics including strikes, splits, and gender in the garment trade. From the perspective of the present, the course will examine how commemoration, heritage tourism and the selling of [immigrant] history intersect with gentrifying real estate in an ""iconic"" New York City neighborhood. Projects using the ILR's archives on the Triangle Fire and other topics are explicitly encouraged. This course counts as an out of college elective for B. Arch and M. Arch students"
ILRLR 9800,"Workshop in Labor Relations, Law and History",2,S/U NoAud,"Fall, Spring",,,ILRIC 9800,,,,"Provides a forum for the presentation of current research being undertaken by faculty members and graduate students in the Department of Labor Relations, History, and Law, and by invited guests. All M.S. and Ph.D. candidates in the department who are at work on their theses are strongly urged to enroll. Students are encouraged  to make presentations focusing on the formulation, design, execution, and results of their thesis research"
ILROB 1220,Introduction to Organizational Behavior,3,GradeNoAud,"Fall, Spring, Summer",,,,,,,"Introductory survey course of theory and research on individual and group processes (including personality, motivation, communication, and leadership), as well as structural and economic forces (including organizational design, power relations, interorganizational ties, social norms, and laws) that shape the contemporary workplace"
ILROB 2230,Leadership in Organizations,3,GradeNoAud,Spring,,,,,,,"Covers basic leadership models and theories with an emphasis on how they are used in practice, analyzes leadership cases, and examines current leadership surveys and training materials. The course also covers leadership philosophies and management practices in countries outside the United States. In addition, students will learn to evaluate and use popular books on leadership and management written by leadership ""gurus."""
ILROB 2245,Ethics and Technology,3,GradeNoAud,Fall,,,,,,,"This course examines a range of controversies arising from the management of the modern workplace. From hiring practices, work life balance struggles, office architecture, to employment discrimination, allegations of sexual harassment, and future of work issues. The emphasis of the course will be on helping the students to develop the meticulous research and persuasive writing skills that will enable their success in the modern workplace"
ILROB 2290,Organizational Cultures,3,GradeNoAud,Fall or Spring,,,,,,,"Reviews the concept of organizational culture. It examines the nature of ideologies as sense-making definitions of behavior, concentrating on the cultural forms that carry these cultural messages: ritual, symbols, myths, and stories. The course examines these concepts by applying them in a combination of individual papers and a team written paper"
ILROB 3201,Organizational Change: Theory and Practice,4,GradeNoAud,Spring,ILROB 1220,,,,,,"Change is fundamental to all organizations. It can be planned or unplanned, proactive or reactive, and it can involve fundamental transformation or only incremental adjustments. This course examines organizational change from both a theoretical and practical perspective. To do so, the course pairs readings drawn from Sociology and Social Psychology with case studies and in-class exercises that put you inside real organizations and give you experience making decisions in the face of ambiguous and incomplete information. We focus first on the tensions that arise when establishing and changing the design and structure of an organization. Next, we consider change in organizational culture-the assumptions, norms, and practices shared by members or a group or organization. In the final module, we examine how individuals within organizations lead and manage change"
ILROB 3730,"Culture, Leadership, and Change: Engaging Students in Campus Life and Beyond",4,GradeNoAud,Fall or Spring,,,,,,,"What does it mean to be a Cornellian and engaged in campus life and the world beyond? Culture defines who we are as a member of Cornell University and how we should act toward one another and in the wider world. This course will examine the concept of culture and apply it to our role as Cornellians. Values matter. They tell us what is important in our lives. Effective leaders use culture to strengthen members' commitment to the organization and keep members focused on the organization's goals. In that sense, culture is a powerful form of social control that can be utilized to encourage and discourage specific behaviors. As an institution, Cornell University espouses values that all Cornellians believe in. Academic excellence, collective and individual responsibility, philanthropy, and fairness are a few that come to mind. While such values are central to Cornell, powerful voices have characterized student culture by a variety of negative terms, including ""binge drinking,"" ""sexual violence,"" and ""hazing."" Cornellians do not condone such behaviors and most students act responsibly. Indeed, understanding the concept of culture and how student leaders use it to promote commitment can go a long way toward deterring these problems and managing the minority of students who engage in such unwanted behavior. This course will teach students;"
ILROB 4247,Social Innovation Practicum,2,GradeNoAud,Spring,,,,,,,"This course is designed for students interested in refining and implementing the social innovation ideas begun in OB 4245: Managing and Leading Social Innovation. We will discuss key steps in the social innovation process, including assessing the opportunity structure, framing the idea and developing a compelling pitch, analyzing and leveraging social networks, and mobilizing supporters. Working in project teams, students will apply these steps to their chosen social innovation idea, with the goal of having a fully developed initiative in place by the end of the semester. Class sessions will involve a mix of full group discussions, small group working sessions, and team presentations. Instructor approval required for enrollment"
ILROB 4710,Social Science Research Methods,4,Opt NoAud,Spring,ILRST 2100 or comparable statistics,,,,,,"The goal of this course is to give students the foundational skills necessary to conduct scientific research in the field of organizational behavior. Topics covered will include generating research ideas, ethical considerations, common experimental and non-experimental designs, creating surveys and other measures, interpreting results, and writing research papers. Students will be asked to conduct their own research projects as part of the class. This course focuses on methods from psychology and related disciplines and is recommended for students considering doing honors thesis research"
ILROB 5210,"Organizational Design, Culture, and Change",4,GradeNoAud,Spring,ILROB 5200 or permission of the instructor,,,,,,"Understanding and changing organizational design and culture are essential to creating effective organizations. In this course, we will explore some of the central challenges and trade-offs managers face when designing organizational structures, managing organizational culture, and leading organizational change. We will also develop analytic skills that improve your ability to diagnose and manage problems and opportunities related to design, culture, and change. To do so, we will pair theory and research from sociology and social psychology with case studies and interactive exercises"
ILROB 6230,"Technology, Management and the Law",4,GradeNoAud,Spring,,,,,,,"This course examines the impact of emerging technologies in the workplace and their influence on organizational behavior and management strategies. The course will have a particular focus on algorithms employed in hiring and retention, and applications used to monitor employer productivity. The course also documents the impact of big data on the workplace, particularly employee health data. The course discusses the changing nature of work as influenced both by technological advancements and changing attitudes about the role of work and work/life balance. The course explores the connection between greater worker surveillance, the concomitant quantification of the worker, and the push for ""on-demand"" work and the implications of technological developments for inequality, worker privacy, productivity, and management strategies. The course also engages with employment laws that moderate the use of technology in the workplace with a particular focus on laws regarding the collection of employee data"
ILROB 6260,Managing Diversity: Policies and Practices,2,GradeNoAud,Spring (weeks 1-7),,,,,,,"Examines the central role that organizations in industrial societies play in allocating income, status, and other resources to individuals. A variety of theoretical explanations of social inequality are examined, and the social policy implications of each are considered"
ILROB 7235,Data Analysis in Practice,3,GradeNoAud,Spring,ILRST 5100 or comparable statistics,,,,,,"The goal of this course is to expose students to common data analysis methods used in social science research.  Topics covered will include t-tests, one-way ANOVA, factorial ANOVA, regression, mediation, repeated-measures ANOVA, mixed models analysis, non-parametric tests, reliability theory, factor analysis, power, and meta-analysis. Students will learn how to conduct these analyses on statistical computing packages, how to choose the right analysis to answer a practical research question, and how to report the results of the analyses. This course is designed for doctoral students"
ILROB 9200,Organizational Behavior Workshop,2,S/U NoAud,"Fall, Spring",,,,,,,"This workshop is designed to provide a forum for the presentation of current research undertaken by faculty members and graduate students in the Department of Organizational Behavior and by invited guests. Each student is expected to make at least one presentation during the year, focusing on the formulation, design, execution, and results of his or her thesis research"
ILRST 2100,Introductory Statistics,4,GradeNoAud,"Fall, Winter, Spring, Summer",introductory algebra,,STSCI 2100,,," due to an overlap in content, students may receive credit for only one course in the following group: AEM 2100, ENGRD 2700, HADM 2010, ILRST 2100, MATH 1710, PAM 2100, PAM 2101, PSYCH 2500, SOC 3010, STSCI 2100, STSCI 2150","Statistics is about understanding the world through data. We are surrounded by data, so there is a lot to understand. Covers data exploration and display, data gathering methods, probability, and statistical inference methods through contingency tables and linear regression. The emphasis is on thinking scientifically, understanding what is commonly done with data (and doing some of it for yourself), and laying a foundation for further study. Students learn to use statistical software and simulation tools to discover fundamental results. They use computers regularly; the test includes both multimedia materials and a software package. This course does not focus on data from any particular discipline, but will use real-world examples from a wide variety of disciplines and current events"
ILRST 2110,Statistical Methods for the Social Sciences II,3,GradeNoAud,Spring,ILRST 2100 or equivalent introductory statistics course,,"ILRST 5110, STSCI 2110, STSCI 5110",,,,"A second course in statistics that emphasizes applications to the social sciences. Topics include simple linear regression, multiple linear regression (theory, model building, and model diagnostics), and the analysis of variance. Computer packages are used extensively"
ILRST 2130,Applied Regression Analysis,2,GradeNoAud,Fall (seven-week session),ILRST 2100 or equivalent,,,,,,"This seven week, two-credit class will cover the regression requirements, hypothesis tests, and interpretation of results. Students will learn to identify the data necessary to perform a regression analysis, evaluate the conditions, and apply the statistical tests. Interpretation of overall results and specific predictions will be made. Independent projects by each student will be done. These will consist of identifying an issue of interest, a relevant data set, and analysis using the regression methods. These projects have ranged from movie budgets and revenues to air pollution data and traffic. Presentation of the results in verbal and written form will be required. Recommended for students who want to develop applied analysis skills"
ILRST 3080,Probability Models and Inference,4,Stdnt Opt,"Fall, Spring","BTRY 3080, Calculus II, Multivariable calculus, or the equivalent",,"BTRY 3080, STSCI 3080",,,,"This course provides an introduction to probability and parametric inference. Topics include: random variables, standard distributions, the law of large numbers, the central limit theorem, likelihood-based estimation, sampling distributions and hypothesis testing, as well as an introduction to Bayesian methods. Some assignments may involve computation using the R programming language"
ILRST 3110,Probability Models and Inference for the Social Sciences,4,GradeNoAud,"Fall, Spring",MATH 1110 or equivalent,,"ECON 3110, STSCI 3110",,," due to an overlap in content, students will receive credit for only one course in the following group: BTRY 3080, ECON 3110, ECON 3130, ILRST 3110, MATH 4710, STSCI 3080, STSCI 3110","This course provides an introduction to probability and parametric inference. Topics include: random variables, standard distributions, the law of large numbers, the central limit theorem, likelihood-based estimation, sampling distributions and hypothesis testing"
