Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ILRHR 2600,Human Resource Management,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Intended to introduce students to the field of human resource management (HRM). Students learn theories and applications involved in effectively managing people in organizations. In addition, this course covers current topics in HRM that have resulted from environmental and organizational challenges (e.g., technology, globalization, legislation, restructuring, work/life balance, changing labor markets). Emphasis is placed on developing relevant problem-solving and critical-thinking skills, as the basic concepts of HRM and the skills developed in this course are applicable to all types of organizations and jobs in which students will eventually work"
ILRHR 2660,Essential Desktop Applications,2,GradeNoAud,"Fall, spring, summer",,,,,,,"Provides skills in the use of personal computers that run the Windows operating system. Covers the basics and time-saving techniques for Windows, and Microsoft Excel, Access, and PowerPoint. Emphasizes hands-on experience and development of PC-based solutions by using examples that address human resource and other practical real-world issues. The skills developed in this course are useful prerequisites for several elective courses in human resource management and essential in the 21st-century workplace"
ILRHR 8106,Understanding Financial Statements,0.5,GradeNoAud,,,,,,,,No description available
ILRHR 8107,HR Analytics for Business Decisions,0.5,GradeNoAud,,,,,,,,No description available
ILRLR 1100,Introduction to U.S. Labor History,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Introductory survey covering the major changes in the nature of work, the workforce, and the institutions involved in industrial relations from the late 19th century to the present"
ILRLR 2300,Argumentation and Debate,3,GradeNoAud,"Fall, summer",,,,,,,"Students learn the principles of argumentation and debate. Topics emphasize Internet database research, synthesis of collected data, policy analysis of evidentiary quality, refutation of counter claims, identification of logical fallacies, risk evaluation, framing of issues, and coherent storytelling. Prepares students to work with a great range of opinion and evidence. Emphasizes different viewpoints, including those of different cultures. Assumptions are interrogated"
ILROB 1220,Introduction to Organizational Behavior,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Introductory survey course of theory and research on individual and group processes (including personality, motivation, communication, and leadership), as well as structural and economic forces (including organizational design, power relations, interorganizational ties, social norms, and laws) that shape the contemporary workplace"
ILRST 2100,Introductory Statistics,4,GradeNoAud,"Fall, winter, spring, summer",introductory algebra,,STSCI 2100,,,"Students may receive credit for only one course in the following group: AEM 2100, ENGRD 2700, HADM 2010, ILRST 2100/STSCI 2100, MATH 1710, PAM 2100, PAM 2101, PSYCH 3500, SOC 3010, STSCI 2150","Statistics is about understanding the world through data. We are surrounded by data, so there is a lot to understand. Covers data exploration and display, data gathering methods, probability, and statistical inference methods through contingency tables and linear regression. The emphasis is on thinking scientifically, understanding what is commonly done with data (and doing some of it for yourself), and laying a foundation for further study. Students learn to use statistical software and simulation tools to discover fundamental results. They use computers regularly; the test includes both multimedia materials and a software package. This course does not focus on data from any particular discipline, but will use real-world examples from a wide variety of disciplines and current events"
ILRST 5100,Statistical Methods for the Social Sciences I,3,GradeNoAud,"Fall, spring, summer",,,"ILRST 2100, STSCI 2100",,,,"A first course in statistics for graduate students in the social sciences. Descriptive statistics, probability and sampling distributions, estimation, hypothesis testing, simple linear regression, and correlation. Students are instructed on the use of a statistics computer package at the beginning of the term and use it for weekly assignments"
INFO 2450,Communication and Technology,3,Graded,"Fall, summer",,,COMM 2450,(SBA-AS),,,Introduces students to the Communication and Information Technologies focus area of the communication department and the Human Systems track for information science. It examines several approaches to understanding technology and its role in human behavior and society. Topics include psychological aspects of computer-mediated communication; how design plays a role in the way we interface with technology and collaborate with each other; and the ways in which communication technology is situated inside social and institutional structures and cultural formations
INFO 4301,"Ethics in New Media, Technology, and Communication",3,Stdnt Opt,Spring,,,COMM 4300,(CA-AS),,,"This course examines moral and ethical issues in communication, new media, and technology. Using theories and research in moral philosophy and psychology, we examine how people perceive and reason about ethical issues presented by media and technology, and how moral action is influenced by cognitive, emotional, and ethical belief systems. Issues of autonomy, transparency, harm, privacy, manipulation, justice, democracy, equality, and care are discussed. We analyze the consistency between personal and professional ethics, the importance of moral character and agency, and the translation of moral thought to ethical action, and address the development of professional and personal ethical codes of conduct and research for communication professionals in the areas of new media and technology"
INFO 4900,Independent Reading and Research,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent reading and research for undergraduates
LA 4990,Undergraduate Research,3,Sat/Unsat,Fall or spring,,,,,,,"Permits outstanding undergraduates to carry out independent research in landscape architecture under academically appropriate faculty supervision. Research goals should include description, prediction, and explanation, and should generate new knowledge in the field of landscape architecture"
LA 6940,Special Topics in Landscape Architecture,0,Sat/Unsat,Fall or spring,,,,,,,"Topical subjects in landscape architectural design, theory, history, or technology. Includes group study of topics not considered in other courses"
LAW 6005,Business and Financial Concepts for Lawyers,1,S/U NoAud,"Fall, spring",,,,,,,"This 1-credit course is designed to prepare students who have no business background for (1) legal practice in areas involving business transactions, business regulation, and/or business litigation, and (2) taking upper-level business courses such as Business Organizations, Securities Regulation, Financial Regulation, Banking, Corporate Finance, and Bankruptcy. The course is offered on an accelerated basis. The course introduces students to basic business concepts that are fundamental to business practice and to upper-level business courses, but that many students are unlikely to be familiar with if they did not major in business at the undergraduate level. In particular, the course will provide a basic introduction to the following concepts: Debt, Interest, and Present Value; Basic Business Forms (proprietorship, partnership, corporation, LLC); Capital Structure (equity, debt, and variations on the same like preferred and ABS); Basic Accounting (balance sheets, earnings statements, statements of cash flow); Basic Valuation (book value, discounted cash flow, etc.); Securities Markets (a short introduction to the offering process and to the secondary markets for stocks, bonds, asset-back securities and derivatives)"
LAW 6095,Litigation in a Global Context:  Selected Issues,1,Stdnt Opt,,,,,,,,No description available
LAW 6148,Case Studies in International Human Rights,1,Stdnt Opt,,,,,,,,No description available
LAW 6149,Central Banking and Monetary Law in Comparative Perspective,1,Stdnt Opt,,,,,,,,No description available
LAW 6177,Comparative Legal Studies,1,Stdnt Opt,,,,,,,,No description available
LAW 6181,International Commercial Arbitration,2,Stdnt Opt,,,,,,,,No description available
LAW 6460,Financial Accounting,2.5,GradeNoAud,Fall,,,,,,,"Introductory accounting course that examines the subject from the viewpoint of users external to the organization. Topics include transaction analysis; the accounting cycle; financial-statement preparation, use, and analysis; revenue recognition and cost measurement; present value; and problems in financial-accounting disclosure"
LAW 6467,Global Financial Markets,1,Stdnt Opt,,,,,,,,No description available
LAW 6559,International Labor Law and Policy,1,Stdnt Opt,,,,,,,,No description available
LAW 6652,Managerial Finance,2.5,GradeNoAud,Fall,,,,,,,"This courses introduces students to the basic concepts in finance, including the time value of money, the tradeoff between risk and return, and arbitrage. It is meant to give students a strong basis in finance that can be used in their professional careers as well as to provide the background necessary for more advanced finance classes. The topics we cover include how to move cash flows in time, the methods and principles of capital budgeting, valuation of bonds and stocks, how to characterize risk and return, and options pricing with applications to managerial decisions"
LAW 6871,Supervised Writing,1-3,Sat/Unsat,"Fall, spring",,,,,,,No description available
LAW 6873,Supervised Writing,1,Stdnt Opt,,,,,,,,No description available
LING 1111,American Sign Language I,4,Graded,Summer,,,,,,,"Students with no previous background in American Sign Language (ASL) are introduced to the nature of a signed language and develop expressive and receptive skills in ASL. Basic grammar and vocabulary are covered, including explanations of the fundamental parts of a sign, proper use of fingerspelling, and the significance of nonmanual features. Instruction is supplemented with videotexts allowing students to begin to explore the visual literature of the Deaf community in the United States-stories, poems, and jokes that are unique to Deaf culture. Readings and class discussions acquaint students with the causes of deafness, the historical development of ASL and its linguistic status, and characteristics of deaf education both throughout history and in the present day"
LING 1170,Introduction to Cognitive Science,3,Stdnt Opt,Spring,,,"COGST 1101, CS 1710, PHIL 1910, PSYCH 1102",(KCM-AS),,,"This course provides an introduction to the science of the mind.  Most people have privileged access to one mind, yet this internal experience is often misleading and provides little insight into how minds emerge from physical entities like brains (or other substrates). Instead, an objective, deliberated, and multidisciplinary approach is necessary.  To that end, cognitive science draws on, and integrates, at least five disciplines: Psychology, Neuroscience, Computer Science, Linguistics, and Philosophy.  This course provides an introduction to the insights that these disciplines offer cognitive science while introducing students to current understanding of attention, memory, visual perception, learning, problem solving, language comprehension, and consciousness. "
LSP 1101,Research Strategies in Africana and Latino Studies,1,Graded,Spring (weeks 7-14),,,ASRC 1900,,,,"The digital revolution has made an enormous amount of information available to research scholars, but discovering resources and using them effectively can be challenging. This course introduces students with research interests in Latino and Africana Studies to search strategies and methods for finding materials in various formats (e.g., digital, film, and print) using information databases such as the library catalog, print and electronic indexes, and the World Wide Web. Instructors provide equal time for lecture and hands-on learning. Topics include government documents, statistics, subject-specific online databases, social sciences, the humanities, and electronic citation management"
MAE 2030,Dynamics,3,Graded,"Spring, summer","ENGRD 2020, MATH 2930, or permission of instructor",MATH 2940,,,,,"Newtonian dynamics of a particle, systems of particles, rigid bodies, simple mechanisms and simple harmonic oscillators.  Impulse, momentum, angular momentum, work and energy. Two-dimensional (planar) kinematics including motion relative to a moving reference frame. Three dimensional rigid-body dynamics are introduced at the instructor's option.  Setting up the differential equations of motion and solving them both analytically and numerically with MATLAB. In-lecture laboratory demonstrations illustrate basic principles"
MAE 2120,Mechanical Properties and Selection of Engineering Materials,3,Graded,"Spring, summer","ENGRD 2020, MAE 2020 (Statics) with minimum of C- (strictly enforced)",,,,,,"Mechanics of deformable bodies and a reinforcement of the concept of ""simple engineering elements"" for mechanical analysis associated with design. Introduction to the broad range of properties and behaviors of engineering materials as they relate to mechanical performance. Emphasis is placed on general states of stress and strain, on elasticity and combined loading effects. Failure criteria including yielding, buckling, fracture, fatigue, and environmental effects are developed. A general introduction to the function/constraints/objectives approach to material selection associated with mechanical design is provided with candidate material systems coming from metals, polymers, ceramics, and/or composites. A general overview of material structure and processing is presented within this context of material selection"
MAE 2210,Thermodynamics,3,Graded,"Fall, summer","MATH 1920, PHYS 1112  or permission of instructor",,ENGRD 2210,,,,"Presents the definitions, concepts, and laws of thermodynamics. Topics include the first and second laws, thermodynamic property relationships, and applications to vapor and gas power systems, refrigeration, and heat pump systems. Examples and problems are related to contemporary aspects of energy and power generation and to broader environmental issues"
MAE 3230,Introductory Fluid Mechanics,4,Graded,"Fall, summer",ENGRD 2020 and MAE 2030. Prerequisite or corequisite: ENGRD 2210 or permission of instructor,,,,,,"Topics include physical properties of fluids, hydrostatics, conservation laws using control volume analysis and using differential analysis, Bernoulli's equation, potential flows, simple viscous flows (solved with Navier-Stokes equations), dimensional analysis, pipe flows, boundary layers. Introduction to compressible flow"
MAE 3240,Heat Transfer,3,Graded,"Spring, summer",MAE 3230 or permission of instructor,,,,,,Topics include the following: steady and unsteady heat conduction; forced and free convection; external and internal flows; radiation heat transfer; and heat exchangers
MAE 3250,Analysis of Mechanical and Aerospace Structures,3,Graded,"Fall, summer",MAE 2120,,,,,,"Topics in mechanics of materials applied to analysis and design of structural components encountered in mechanical and aerospace systems. Includes: torsion, bending, buckling, stress concentrations, and statically indeterminate structures. Solutions obtained using strength-of-materials approximations and elementary finite element formulations"
MAE 3260,System Dynamics,4,Graded,"Spring, summer","MATH 2930, MATH 2940, MAE 2030",,,,,,"Dynamic behavior of mechanical systems: modeling, analysis techniques, and applications; vibrations of single- and multidegree- of-freedom systems; feedback control systems. Computer simulation and experimental studies of vibration and control systems"
MAE 4291,Supervised Senior Design Experience,1-4,Graded,"Fall, spring",,,,,,,Substantial design experience based on the knowledge and skills acquired in earlier course work and incorporating engineering standards and realistic constraints. Sections of this course satisfy the BS ME senior design requirement. 3-credit sections are directed by a faculty member as an individual or a team design exercise. Consult www.mae.cornell.edu for enrollment details
MAE 4900,Individual and Group Projects in Mechanical Engineering,1-8,Graded,"Fall, spring",,,,,,,"Individual or group study or project for students who want to pursue a particular analytical, computational, or experimental investigation outside of regular courses or for informal instruction supplementing that given in regular courses. An engineering report on the project is required of each student. Students must make individual arrangements with a faculty sponsor and submit an Undergraduate Research Project Approval Form to the Student Services Office, 108 Upson Hall. Students are expected to spend 3-4 hours per week per credit hour working on the project"
MAE 6910,M.Eng. Independent Study,1-4,Graded,"Fall, spring",,,,,,,Independent study at the MEng course level
MATH 1002,PSP Calculus Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1003,PSP Statistics Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1110,Calculus I,4,Stdnt Opt,"Fall, spring, summer","three years of high school mathematics (including trigonometry and logarithms) or a precalculus course (e.g., MATH 1101)",,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 1110 and MATH 1106","Topics include functions and graphs, limits and continuity, differentiation and integration of algebraic, trigonometric, inverse trig, logarithmic, and exponential functions; applications of differentiation, including graphing, max-min problems, tangent line approximation, implicit differentiation, and applications to the sciences; the mean value theorem; and antiderivatives, definite and indefinite integrals, the fundamental theorem of calculus, substitution in integration, the area under a curve. Graphing calculators are used, and their pitfalls are discussed, as applicable to the above topics"
MATH 1910,Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer","three years high school mathematics, including trigonometry and logarithms, and at least one course in differential and integral calculus",,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 1120, MATH 1220, MATH 1910","Essentially a second course in calculus. Topics include techniques of integration, finding areas and volumes by integration, exponential growth, partial fractions, infinite sequences and series, tests of convergence, and power series"
MATH 1920,Multivariable Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1910 or equivalent AP credit,,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 1920, MATH 2130, MATH 2220, MATH 2240","Introduction to multivariable calculus. Topics include partial derivatives, double and triple integrals, line and surface integrals, vector fields, Green's theorem, Stokes' theorem, and the divergence theorem"
MATH 2930,Differential Equations for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,,"Introduction to ordinary and partial differential equations. Topics include: first-order equations (separable, linear, homogeneous, exact); mathematical modeling (e.g., population growth, terminal velocity); qualitative methods (slope fields, phase plots, equilibria, and stability); numerical methods; second-order equations (method of undetermined coefficients, application to oscillations and resonance, boundary-value problems and eigenvalues); and Fourier series. A substantial part of this course involves partial differential equations, such as the heat equation, the wave equation, and Laplace's equation. (This part must be present in any outside course being considered for transfer credit to Cornell as a substitute for MATH 2930.)"
MATH 2940,Linear Algebra for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 2210, MATH 2230, MATH 2310, MATH 2940","Linear algebra and its applications. Topics include matrices, determinants, vector spaces, eigenvalues and eigenvectors, orthogonality and inner product spaces; applications include brief introductions to difference equations, Markov chains, and systems of linear ordinary differential equations. May include computer use in solving problems"
MATH 4900,Supervised Research,6,Sat/Unsat,"Fall, spring",,,,,,,An independent research course by arrangement with an individual professor.  The goal is for the student to perform an independent investigation into a specific mathematical question.  The student and professor will set expectations and grading policies at the beginning of the term
MSE 3010,Materials Chemistry,3,Graded,Fall,,,,,,,"Provides a molecular understanding of materials properties: quantum chemistry, symmetry aspects of chemical bonding, solid state reactions, and electrochemistry. Materials include polymers, organic semiconductors, organic-inorganic hybrids, and biomaterials"
MSE 3030,Thermodynamics of Condensed Systems,4,Graded,Fall,,,,,,,"Introduces the three laws of thermodynamics as the fundamental basis for thermal and chemical equilibrium, coupled with statistical mechanical interpretations for entropy and specific heat capacities. Applies these principles to understanding phase equilibria and phase diagrams, heterogeneous reactions, solutions, surfaces, and defects. Introduces electrochemistry and fuel/power cells"
MSE 3110,Junior Laboratory I,2,Graded,Fall,,,,,,,Practical laboratory covering the analysis and characterization of materials and processing. Labs are based on materials from courses in chemistry of materials and thermodynamics of condensed systems
MUSIC 1465,Computing in the Arts,3,Stdnt Opt,Spring,,,"CS 1610, ENGRI 1610, PMA 1640, PSYCH 1650",(LA-AS),,,"Over the centuries, artists in a wide variety of media have employed many approaches to the creative process, ranging from the philosophical to the mechanical to the virtual. This course unravels some of the mysteries going on inside software used for art and music. It looks at ways of breaking things apart and sampling and ways of putting things together and resynthesizing, and explores ideas for creation. This course does not teach software packages for creating art and music. The course complements ART 2701 and MUSIC 1421"
NBA 5681,Management Presentations,1-1.5,S/U NoAud,,,,,,,,No description available
NBAT 5270,Political Economy and Thescientific Socialism,3,GradeNoAud,,,,,,,,No description available
NCCB 5000,Financial Accounting,0.5,GradeNoAud,,,,,,,,No description available
NCCB 5010,Business Decision Models,1.5,GradeNoAud,,,,,,,,No description available
NCCB 5040,Managing and Leading Organizations,3,GradeNoAud,,,,,,,,No description available
NCCB 5080,Operations Management,2.5,GradeNoAud,,,,,,,,No description available
NEPAL 1160,Intensive Elementary Nepali,6,GradeNoAud,Summer,,,,,,,This intensive study of Nepali provides an unusual opportunity to obtain basic competence in the language in one summer. Emphasis is upon the spoken (colloquial) language; although attention will also be given to assisting the students develop vocabularies appropriate to their professional fields as well. Reading and writing practice will use both colloquial and scholarly materials in the Nepali (Devanagari) script
NEPAL 2260,Intermediate Intensive Nepali,6,GradeNoAud,Summer,NEPAL 1160 or placement by Nepali instructors,,,,(GB),,"Intermediate instruction in spoken grammar and verbal comprehension skills, with special attention to developing technical vocabularies and other verbal skills appropriate to students' professional fields"
NEPAL 3360,Advanced Intensive Nepali,6,GradeNoAud,Summer,NEPAL 2260 or placement by Nepali instructors,,,,(GB),,"Reading of advanced texts, together with advanced drills on the spoken language"
NES 1201,Elementary Arabic I,4,Stdnt Opt,"Fall, summer",,,ASRC 1201,,,,"Provides a thorough grounding in all language skills: listening, speaking, reading, and writing. It starts with spoken Arabic and gradually integrates Modern Standard Arabic in the form of listening and reading texts. Emphasis is on learning the language through using it in meaningful contexts. Students who successfully complete the two-semester sequence are able to (1) understand and actively participate in simple conversations involving basic practical and social situations (e.g., introductions, greetings, school, home and family, work, simple instructions); (2) read Arabic material of limited complexity and variety (e.g., simple narrative and descriptive texts, directions); (3) write notes and short letters describing an event or a personal experience. An important objective of the course is to familiarize students with basic facts about the geography, history, and culture of the Arab world"
NES 1202,Elementary Arabic II,4,Stdnt Opt,"Spring, summer",NES 1201 or permission of instructor,,ASRC 1202,,,,"Provides a thorough grounding in all language skills: listening, speaking, reading, and writing. It starts with spoken Arabic and gradually integrates Modern Standard Arabic in the form of listening and reading texts. Emphasis is on learning the language through using it in meaningful contexts. Students who successfully complete the two-semester sequence are able to (1) understand and actively participate in simple conversations involving basic practical and social situations (e.g., introductions, greetings, school, home and family, work, simple instructions); (2) read Arabic material of limited complexity and variety (e.g., simple narrative and descriptive texts, directions); (3) write notes and short letters describing an event or a personal experience. An important objective of the course is to familiarize students with basic facts about the geography, history, and culture of the Arab world"
NES 2619,History and Politics of the Modern and Contemporary Middle East,3,Stdnt Opt,Summer,,,GOVT 2623,(HA-AS),(GB),,"This course examines the history and politics of the Middle East and its central place in world affairs from the turn of the twentieth century down to the present. Beginning with the end of the Ottoman Empire and European colonization and domination of the entire region following WWI, we will study the emergence of Arab, Turkish, Persian nationalisms and Zionism, social and religious reform, the discovery of oil and its strategic importance in world political economy, the role of the region in the Cold War between the US and the Soviet Union, the conflict between Israel, the Palestinians and the Arab states, the political use of Islam and 9/11/01 and its aftermath, the Arab uprisings of the last few years and the civil wars that followed, and the American sponsored nuclear agreement with Iran. Assigned readings and film viewing will be supplemented with translated primary sources for use in class and section meeting discussions"
NS 1150,"Nutrition, Health, and Society",3,Stdnt Opt,"Fall, winter, summer",,,,,,,"Discusses the facts and fallacies concerning the role that nutrition, exercise, and other health behaviors play in preventing disease, maintaining good health, and maximizing athletic performance. Emphasis is on understanding the biological mechanisms through which good nutrition and regular exercise affect psychological and physical health"
NS 3150,Obesity and the Regulation of Body Weight,3,Stdnt Opt,Spring,"NS 1150, PSYCH 1101",,PSYCH 3150,,,,"Multidisciplinary discussion of the causes, effects, and treatments of human obesity. Topics include the biopsychology of eating behavior, the genetics of obesity, the role of activity and energy metabolism, the psychosocial determinants of obesity, anorexia nervosa, therapy and its effectiveness, and social discrimination"
NS 4630,"Global Health, Development, and Policy Issues in Tanzania",4,Graded,Summer,NS 4620,,,,,,"Engages Global Health minors, IARD majors, and Tanzanian medical students in problembased learning in a cross-cultural small group context in Tanzania. Develop and justify policy recommendations to address a current issue related to global health, nutrition, food safety, or agriculture. Students will work in assigned teams of three to four, designed to mix Cornell and Tanzanian students"
NTRES 2470,Green Cities: Creating the Living City,3,Graded,Summer,,,,,,,"This course examines the history and future of the ecological city and the technological and social forces that continue to shape it. Metropolitan transformation is explored in conjunction with alternative transportation, renewable energy, green infrastructure, recycling and resource management, and sustainable economics as means toward advancing cities to become the basis of an ecologically sound and socially just society. The first part of the course introduces students to the long, but often overlooked, history of environmental city development in the western planning tradition. The second part of the course reviews present-day efforts to apply these approaches in the face of modern metropolitan challenges to creating ecologically responsible cities. Specific case studies are studied within the theoretical context and political struggles that frame them. "
NTRES 4990,Undergraduate Research,6,Sat/Unsat,"Fall, spring",,,,,,,Undergraduate research projects in natural resources; contingent on finding a faculty person to work with
NTRES 6970,Graduate Individual Study in Natural Resources,1-4,Stdnt Opt,Fall or spring,,,,,,,"Study of topics in natural resources more advanced than, or different from, other courses. Subject matter depends on interests of students and availability of staff"
ORIE 3150,Financial and Managerial Accounting,4,Graded,"Fall, winter, summer",,,,,,,"Covers principles of accounting, financial reports, financial-transactions analysis, financial-statement analysis, budgeting, job order and process-cost systems, standard costing and variance analysis, and economic analysis of short-term decisions"
ORIE 3300,Optimization I,4,Graded,"Fall, summer",MATH 2210 or MATH 2940,,ORIE 5300,,,,"Formulation of linear programming problems and solutions by the simplex method. Related topics such as sensitivity analysis, duality, and network programming. Applications include such models as resource allocation and production planning. Introduction to interior-point methods for linear programming"
ORIE 3310,Optimization II,4,Stdnt Opt,"Spring, summer",ORIE 3300 or permission of instructor,,ORIE 5310,,,,"A variety of optimization methods stressing extensions of linear programming and its applications but also including topics drawn from integer programming, dynamic programming, and network optimization. Formulation and modeling are stressed as well as numerous applications"
ORIE 3500,Engineering Probability and Statistics II,4,Graded,"Fall, summer",ENGRD 2700 or equivalent,,ORIE 5500,,,,"A rigorous foundation in theory combined with the methods for modeling, analyzing, and controlling randomness in engineering problems. Probabilistic ideas are used to construct models for engineering problems, and statistical methods are used to test and estimate parameters for these models. Specific topics include random variables, probability distributions, density functions, expectation and variance, multidimensional random variables, and important distributions including normal, Poisson, exponential, hypothesis testing, confidence intervals, and point estimation using maximum likelihood and the method of moments"
ORIE 3510,Introduction to Engineering Stochastic Processes I,4,Stdnt Opt,"Spring, summer",ORIE 3500 or equivalent,,"ORIE 5510, STSCI 3510",,,,"Uses basic concepts and techniques of random processes to construct models for a variety of problems of practical interest. Topics include the Poisson process, Markov chains, renewal theory, models for queuing, and reliability"
ORIE 5300,Optimization I,4,Graded,Fall,MATH 2940,,ORIE 3300,,,,"Formulation of linear programming problems and solutions by the simplex method. Related topics such as sensitivity analysis, duality, and network programming. Applications include such models as resource allocation and production planning. Introduction to interior-point methods for linear programming"
ORIE 5310,Optimization II,4,Graded,Spring,ORIE 5300,,ORIE 3310,,,,"A variety of optimization methods stressing extensions of linear programming and its applications but also including topics drawn from integer programming, dynamic programming, and network optimization. Formulation and modeling are stressed as well as numerous applications"
ORIE 5500,Engineering Probability and Statistics II,4,Graded,Fall,ENGRD 2700,,ORIE 3500,,,,"A rigorous foundation in theory combined with the methods for modeling, analyzing, and controlling randomness in engineering problems. Probabilistic ideas are used to construct models for engineering problems, and statistical methods are used to test and estimate parameters for these models. Specific topics include random variables, probability distributions, density functions, expectation and variance, multidimensional random variables, and important distributions including normal, Poisson, exponential, hypothesis testing, confidence intervals, and point estimation using maximum likelihood and the method of moments"
ORIE 5510,Introduction to Engineering Stochastic Processes I,4,Stdnt Opt,Spring,ORIE 5500,,"ORIE 3510, STSCI 3510",,,,"Uses basic concepts and techniques of random processes to construct models for a variety of problems of practical interest. Topics include the Poisson process, Markov chains, renewal theory, models for queuing, and reliability"
PAM 2110,Views on the News: Perspectives on Public Policy in America,3,Stdnt Opt,,,,,,,,No description available
PAM 3620,Population Dynamics and Policy Debates in Comparative Perspective,3,Stdnt Opt,Summer,,,,,,,"Population problems are central to societal change in numerous areas- inequality, immigration and diversity, race relations, family life, health and aging, and social welfare systems. This class explores the causes and consequences of population change, paying particular attention to how population processes interact with the social, economic, and political context in which they play out. Particular attention will be paid to contemporary debates unfolding in the US and Europe, how population ""problems"" are defined, and the policies intended to solve them"
PE 1100,Beginning Swimming,1,S/U NoAud,"Fall, spring, summer (six-week session)",,,,,,,Instruction and practice in skills leading to passing the basic swimming proficiency test
PE 1104,Swimming Conditioning,1,S/U NoAud,"Fall, spring",reasonable swimming ability,,,,,,"Introduction to and practice of different types of training methods. Final objectives: 2500 yards in one class period. Please note: This is primarily a conditioning course and not an stroke instruction one. The focus will be on workouts, workout planning and different types of training methods"
PE 1160,Latin Dance,1,S/U NoAud,"Fall, spring",,,,,,,"This is an introduction to Salsa, Bachata, Merengue, Comparsa, Cha Cha Cha, and Son. Salsa, arguably the most popular social dance in the world, derives from the Cuban rhythm of Son, while it grew to world fame through its growth in New York City and Puerto Rico. The development of Salsa as a dance form follows its development as a musical genre. Bachata and Merengue, meanwhile, are considered quintessential dances of the Dominican Republic. Comparsa is Cuban Carnival line dance. In this course, we learn the basics of all of these dances. Instruction emphasizes the development of dance foundations in musical timing, rhythm, body movement, lead-follow connection, and space use. Class begins with a stretching and body movement warm-up. We then teach dance steps and movement patterns across the floor, in rotating lines, as freestyle, and in partner format. The skills learned in each dance are interrelated - as you improve in one you will improve in the others. Dancing with live percussion at one or more of our classes will help connect the dots of timing, rhythm and motion. By the end of this course you will be able to take Latin dance to a higher level and pick up other partnered dances. No partner is necessary to register. Couple sign-up is encouraged. Partners rotate. This class is gender-free. Each student is free to learn the lead or follow role"
PE 1261,Fitness and Conditioning,1,S/U NoAud,"Fall, spring",,,,,,,"Fitness and conditioning is designed to familiarize the student with several different forms of exercise. Facilities used include the track, the gymnasium and other places around campus. The components of physical fitness include cardiovascular endurance, muscular strength, general flexibility and agility. The course will offer activities that enhance each component and help the individual to design a personal conditioning program for future fitness and well-being"
PE 1321,Recreational Golf,1,S/U NoAud,"Fall, spring",experienced golfers,,,,,,Students must play a minimum of 10 rounds of nine holes to receive credit. Students must be EXPERIENCED golfers (i.e. they MUST have golf playing experience on a course) and have their own set of clubs or use a rental set from the proshop. Students who do not have the appropriate skills will be removed from the course and will not receive a refund. Locker rental is available.  
PE 1335,Introduction to Water Skiing,1,S/U NoAud,"Fall, summer",,,,,,,"Introductory course for beginning water skiers. The class will be conducted from MERRILL FAMILY SAILING CENTER at 1000 East Shore Drive, on Cayuga Lake. Transportation, skis, ropes and life vests are provided. Van Pick up time for students is 15 minutes before class begins at the bus stop between Teagle and Barton Halls"
PE 1445,Outdoor Beginning Tennis,1,S/U NoAud,"Fall, spring, summer",,,,,,,"Instruction and practice in the basic skills of the game. Grip, serve, forehand, backhand, and lob are areas covered along with scoring systems. All equipment is furnished"
PE 1480,Introduction to Small Boat Sailing,1,S/U NoAud,"Fall, summer (six-week session)",,,,,,,"This course teaches the basic skills necessary to sail small sailboats safely. There are a total of eighteen hours of instruction and sailing on Cayuga Lake. Transportation will be provided. Course fee includes all equipment: lifejackets, wetsuits and drysuits, boots, sailing gloves and a copy of a sailing text. Open to sailors of all skill levels"
PE 1608,Trail Running,1,S/U NoAud,"Fall, spring",ability to jog two consecutive miles easily,,,,,,"Covers basic stretching, trail-running techniques, navigation, injury prevention, training tips, and a scenic tour of local trails. Develop a training routine, learn to stay found, set running goals"
PE 1675,Stand Up Paddleboarding,1,S/U NoAud,,,,,,,,No description available
PHIL 1100,Introduction to Philosophy,3,Stdnt Opt,"Fall, spring, summer",,,,(KCM-AS),(HB),,"A general introduction to some of the main topics, texts, and methods of philosophy. Topics may include the existence of God, the nature of mind and its relation to the body, causation, free will, knowledge and skepticism, and justice and moral obligation. Readings may be drawn from the history of philosophy and contemporary philosophical literature"
