Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
GOVT 3837,The Cold War,4,Graded,Spring,,,HIST 3837,(HA-AS),,,"During more than four decades following the end of World War II international politics was dominated by a phenomenon known as the Cold War. This class examines the origins, course, and ultimate demise of this conflict that pitted the United States and NATO against the Soviet Union and its allies. It seeks to evaluate the competing explanations that political scientists and historians have put forward to explain the Cold War by drawing on the new evidence that has become available. The course considers political, economic, and strategic aspects of the Cold War, including the nuclear arms race, with particular focus on the link between domestic and foreign policy. The course emphasizes writing, and includes a final research paper for which students will use original archival materials. Please contact the instructor if you are interested in an optional extra-credit Russian-language section"
GOVT 3990,Puzzle Solving with Data,4,Graded,Spring,,,,,,,"We introduce basic statistical reasoning with an emphasis on problems encountered in social science research. We explore the use of statistical tools to answer scientific research questions, and investigate the pitfalls associated with the misuse of statistics. By the end of the course students will be equipped to take more advanced statistics courses, and better prepared to evaluate quantitative claims made by social scientists and the media. Topics include: measurement and summary of data, exploratory data analysis, commonly-used probability distributions, statistical inference, basic linear regression and data visualization"
GOVT 4000,Major Seminar,4,Graded,"Fall, spring",,,,,,,"Major seminars in the Government department are small, advanced courses that cover an important theme or topic in contemporary politics in depth. Courses place particular emphasis on careful reading and classroom discussion, and students can expect to write a significant research paper. The enrollment limit is 15 students. These courses are open to all Cornell students, but preference in admissions is given to seniors over juniors, and to Government majors over other students.  Topics vary by semester and section"
GOVT 4015,Existentialism or Marxism,4,Stdnt Opt,Spring,,,GERST 4010,(CA-AS),,,"The most intense public encounter between Existentialism and Marxism occurred in immediate post-WWII Europe, its structure remaining alive internationally. Existentialist questions have been traced from pre-Socratic thinkers through Dante, Shakespeare, and Cervantes onward; just as roots of modern materialism extend to Epicurus and Lucretius, or Leopardi. This course will focus on differing theories and concomitant practices concerned with ""alienation,"" ""anxiety,"" ""crisis,"" ""death of God,"" ""nihilism,"" ""rebellion or revolution."" Crucial are possible relations between fiction and non-fiction; also among philosophy, theology, psychoanalysis, and political theory. Other authors may include: Althusser, de Beauvoir, Beckett, Büchner, Camus, Che, Dostoevsky, Fanon, Genet, Gide, Gramsci, O. Gross, Hamsun, Heidegger, Husserl, Jaspers, C.L.R. James, Kafka, Kierkegaard, Lagerkvist, Lacan, Lenin, Marx, Merleau-Ponty, Mishima, G. Novack, Nietzsche, Ortega, Pirandello, W. Reich, Sartre, Shestov, Tillich, Unamuno. There is also cinema"
GOVT 4021,American Conservative Thought,4,Stdnt Opt,Spring,,,AMST 4021,(KCM-AS),,,"American conservative thought rests on assumptions that are strikingly different from those made by mainstream American liberals.  However, conservative thinkers are themselves committed to principles that are both quite varied and sometimes contradictory.  This course examines the assumptions upon which rest the libertarian, market/economic, and cultural/traditional strains of American conservatism and asks whether the tensions between them weaken or strengthen conservative thought as an alternative to mainstream liberalism"
GOVT 4032,Immigration and Politics Research Seminar,4,Graded,Spring,,,"AMST 4032, LSP 4032",(SBA-AS),,,"Latinos are a greater presence in American society and political life than ever before.   Students in this course will explore themes such as immigration, political incorporation, inter-ethnic relations through both wide-ranging readings and the use of a unique dataset-- the 2006 Latino National Survey, a survey of 8,600 Latinos across 15 states, which includes questions ranging from crime and education to transnationalism and discrimination.  Students will be expected to learn and use statistical software to conduct preliminary analyses of these data, and to use these data and other resources to explore original research projects.  Prior coursework in American politics is recommended; no prior exposure to statistical software required"
GOVT 4293,Comparative Urbanization,4,Graded,Spring,introductory courses in the student's major,,GOVT 6293,(SBA-AS),(GB),,"For the first time in history, more than half of the world's people reside in cities. Why do people congregate in cities? How do states address urbanization, and how does urbanization affect states? This course investigates cities and their political economy. Particular emphasis will be placed on contemporary urbanization in the developing world, where most of the growth in cities is taking place"
GOVT 4367,"Geopolitics on Ice: Technology, Resources, and War in the Polar Regions",4,Graded,Spring,,,"HIST 4376, STS 4621",(HA-AS),,,"Climate change has brought the Polar Regions to the forefront of domestic and international politics. This course will use the Arctic and Antarctic as a lens through which to examine how technological advances and the demand for natural resources in moments of economic crisis and war affect global security and geopolitics.  It then considers the future governance and security of the Polar Regions as they are shaped by emerging and re-emerging geopolitical powers, such as China and Russia, in the present moment of global climate crisis and geopolitical flux"
GOVT 4414,"Politics, Violence, and the Study of Cambodia",4,Graded,Spring,,,"ASIAN 4414, CAPS 4414",(CA-AS),(GB),,"This seminar embraces three goals.  The first is to trace the evolution of politics in Cambodia from its independence to the present day, paying special attention to the last days of the Sangkum (1968-1970), the Khmer Republic (1970-1975), and Democratic Kampuchea under the Khmer Rouge (1975-1979).  We will explore several themes, including postcolonial politics, insurgencies and civil conflict, and geopolitics and proxy wars.  The second goal is to focus on the role of violence in Cambodian politics, both in terms that can be generalized to and from other political contexts (i.e., the USSR, China, Rwanda) as well as terms that are primordially, if not uniquely, Cambodian.  The third goal of the course is to map out and evaluate the epistemology of Cambodian studies, to discuss the arguments and debates that divide the field, and to discuss the impact of these controversies on our past and present understanding of Cambodia.  No prior knowledge of Cambodia is required or assumed"
GOVT 4655,Topics in Social and Political Philosophy,4,Stdnt Opt,Spring,,,"AMST 4655, AMST 6656, GOVT 6656, PHIL 4470, PHIL 6430, SOC 4430, SOC 6430",(KCM-AS),,,Advanced discussion of topics in social and political philosophy
GOVT 4827,"China, Tibet and Xinjiang",4,Graded,Spring,,,"ASIAN 4448, CAPS 4827, GOVT 6827",(HA-AS),(GB),,"Seminar intended to examine the increasingly complex relationship that has evolved between China and the rest of the international system during the 1980s and 1990s. Emphasizes the interrelated, yet often contradictory, challenges facing Beijing in regard to the task of furthering the cause of national unity while promoting policies of integration with international society and interdependence with the global economy. Concentrates especially on ongoing controversies over the rise of Chinese nationalism and the persistence of ""minority nationalism"" in many regions within China"
GOVT 4847,Realist Theories of International Relations,4,Graded,Spring,,,GOVT 6847,(SBA-AS),,,"""Realism"" is often invoked in international relations to mean many different things. By policymakers, it has been cited as a source of support - and opposition - to America's recent wars.  By scholars, it is often used as a synonym for ""structuralism"", which it need not be.  In this course, we will look closely at the tradition of realism in IR theory, both to find out exactly what realism does stand for, and in order to better understand world politics more generally"
GOVT 4959,Honors Thesis: Research and Writing,4,Graded,Spring,GOVT 4949,,,,,,"GOVT 4959 is the second semester of honors thesis research, limited to students who have completed GOVT 4949, Honors Thesis Program. There is no formal class meeting. Instead, students will work on their own, with their advisers and other faculty they may consult. Following the plan developed in the fall semester, they will proceed to gather and analyze data or texts, turning in thesis chapters to the adviser on a regular schedule that the student and adviser develop"
GOVT 4999,Undergraduate Independent Study,1-4,Stdnt Opt,"Fall, spring",,,,,,,"One-on-one tutorial arranged by the student with a faculty member of his or her choosing. Open to government majors doing superior work, and it is the responsibility of the student to establish the research proposal and to find a faculty sponsor. Applicants for independent study must present a well-defined program of study that cannot be satisfied by pursuing courses in the regularly scheduled curriculum. No more than 4 credits of independent study may count toward fulfillment of the major. Students who elect to continue taking this course for more than one semester must select a new theme or subject each semester. Credit can be given only for work that results in a satisfactory amount of writing. Emphasis is on the capacity to subject a body of related readings to analysis and criticism. Keep in mind that independent study cannot be used to fulfill the seminar requirement. The application form for independent study is available in 210 White Hall and must be completed at the beginning of the semester in which the course is being taken"
GOVT 6029,Advanced Regression Analysis,4,Stdnt Opt,Spring,GOVT 6019 or permission of instructor,,,,,,"This course builds upon 6019, covering in detail the interpretation and estimation of multivariate linear regression models. We derive the Ordinary Least Squares estimator and its characteristics using matrix algebra and determine the conditions under which it achieves statistical optimality. We then consider the circumstances in social scientific contexts which commonly lead to assumption violations, and the detection and implications of these problems. This leads to modified regression estimators that can offer limited forms of robustness in some of these cases. Finally, we briefly introduce likelihood-based techniques that incorporate assumptions about the distribution of the response variable, focusing on logistic regression for binary dependent variables. Students are expected to produce a research paper built around a quantitative analysis that is suitable for presentation at a professional conference. Some time will be spent reviewing matrix algebra, and discussing ways to implement computations using statistical software"
GOVT 6031,Field Seminar in American Politics,4,Graded,Spring,,,,,,,"The major issues, approaches, and institutions of American government and the various subfields of American politics are introduced. The focus is on both substantive information and theoretical analysis, plus identification of big questions that have animated the field"
GOVT 6045,Law and Literature,4,Stdnt Opt,Spring,,,"ENGL 3762, ENGL 6710, LAW 6710",,,,"What can lawyers and judges learn from the study of literature? This course explores the relevance of imaginative literature (novels, drama, poetry, and film) to questions of law and social justice from a range of perspectives. We will consider debates about how literature can help to humanize legal decision-making; how storytelling has helped to give voice to oppressed populations over history; how narratives of suffering cultivate popular support for human rights; the role played by storytelling in a trial; and how literature can shed light on the limits of law and public policy"
GOVT 6053,Comparative Method in International and Comparative Politics,4,Graded,Spring,,,,,,,"An in-depth, graduate-level introduction to qualitative and comparative methods of political analysis, with special emphasis on the application of these methods in comparative and international politics. Through readings, discussions, and written assignments, students will explore strategies for concept formation, theory construction, and theory testing, using the craft and tools of comparative political analysis"
GOVT 6202,Political Culture,4,Graded,Spring,,,"AMST 6202, ANTHR 6102, HIST 6202, SOC 6200",,,,"This course will explore the relationship between popular belief, political action, and the institutional deployment of social power. The class will be roughly divided in three parts, opening with a discussion of how the material world influences the culture of a society. The middle section will connect culture to political ideology, including symbolism and the construction of group identity. The last part of the course will consider ways in which cultural symbols and ideology can be manipulated in order to legitimate government authority. We will then, coming full circle, trace how political regimes can influence the social practices from which culture originates"
GOVT 6293,Comparative Urbanization,4,Graded,Spring,,,GOVT 4293,,,,"For the first time in history, more than half of the world's people reside in cities. Why do people congregate in cities? How do states address urbanization, and how does urbanization affect states? This course investigates cities and their political economy. Particular emphasis will be placed on contemporary urbanization in the developing world, where most of the growth in cities is taking place"
GOVT 6303,Comparative Political Economy and Global Debates,4,GradeNoAud,Spring,,,ILRIC 6330,,,,"From a perspective rooted in comparative political economy, this graduate seminar examines the politics of economic inequality in the United States and Europe.  The emphasis is contemporary: growing inequality, causes and consequences.  Active participation in discussion is expected, and each student will write a substantial term paper"
GOVT 6304,Historical Analysis in Comparative Politics,4,Graded,Spring,,,,,,,"This is a graduate seminar in political science on the application of historical analysis in comparative politics. The goals of the course are for students to understand the contemporary application of historical analysis in comparative politics and to familiarize themselves with current scholarly standards of such research, and then to produce research that meets those standards. Students will read and analyze peer-reviewed research (or near published research) on this topic each week and write a final research paper"
GOVT 6656,Topics in Social and Political Philosophy,4,Stdnt Opt,Spring,,,"AMST 4655, AMST 6656, GOVT 4655, PHIL 4470, PHIL 6430, SOC 4430, SOC 6430",,,,Advanced discussion of a topic in social and political philosophy
GOVT 6736,Ancient Political Thought,4,Stdnt Opt,Spring,,,CLASS 7663,,,,"An in-depth study of a book, author, or debate in ancient political thought in its own right and also with a view to its bearing on contemporary democratic theory. Topics vary by semester"
GOVT 6815,Political Theory and Aesthetics,4,Stdnt Opt,Spring,,,,,,,"This seminar will explore the role of aesthetics in prominent works of modern and contemporary political theory, emphasizing democratic theory and the aesthetics of popular sovereignty.  We will read theoretical works by Burke, Kant, Schiller, Marx, Nietzsche, Schmitt, Kantorowicz, Benjamin, Arendt, Lefort, and Rancière, while also examining the history of political aesthetics in absolutist monarchy, democracy, parliamentary liberalism, fascism, and Soviet communism"
GOVT 6827,"China, Tibet and Xinjiang",4,Graded,Spring,,,"ASIAN 4448, CAPS 4827, GOVT 4827",,,,"Seminar intended to examine the increasingly complex relationship that has evolved between China and the rest of the international system during the 1980s and 1990s. Emphasizes the interrelated, yet often contradictory, challenges facing Beijing in regard to the task of furthering the cause of national unity while promoting policies of integration with international society and interdependence with the global economy. Concentrates especially on ongoing controversies over the rise of Chinese nationalism and the persistence of ""minority nationalism"" in many regions within China"
GOVT 6847,Realist Theories of International Relations,4,Graded,Spring,,,GOVT 4847,,,,"""Realism"" is often invoked in international relations to mean many different things. By policymakers, it has been cited as a source of support-and opposition-to America's recent wars. By scholars, it is often used as a synonym for ""structuralism,"" which it need not be. In this course, we will look closely at the tradition of realism in IR theory, both to find out exactly what realism does stand for, and in order to better understand world politics more generally"
GOVT 6857,International Political Economy,4,Graded,Spring,,,,,,,Exploration into a range of contemporary theories and research topics in the field of international political economy. The seminar covers different theoretical perspectives and a number of substantive problems
GOVT 6867,"International Law, War, and Human Rights",4,Graded,Spring,,,,,,,"This course examines the role of international law in influencing states' behavior regarding issues related to war and human rights. It draws on literature in the fields of international relations and law to study such questions as: why states comply with international law; under what conditions legal norms become customary and widely accepted; under what conditions long-standing legal norms become undermined; and what is the relative influence in shaping the law of state practice, the efforts of non-state actors and popular movements, and the opinions of legal professionals? Much of the substantive focus of the course will be on the development of international humanitarian law and human-rights law, and the impact of the ""War on Terror."""
GOVT 7074,Game Theory 2,4,Graded,Spring,GOVT 7073,,,,,,"This is the second of two graduate courses on game theory in the government department. In this course, we will study in a more detailed and advanced fashion types of games that have received heavy use in political science, such as repeated games, games of imperfect information (e.g., signaling games), and bargaining games. There will be a strong focus on contemporary applications of these games and preparing students to develop their own models"
GOVT 7999,Independent Study,1-4,Graded,"Fall, spring",,,,,,,"Individualized readings and research for graduate students. Topics, readings, and writing requirements are designed through consultation between the student and the instructor. Graduate students in government who are looking to use this as an option to fulfill their course requirements should check with their chairs to be certain that the program of study is acceptable for this purpose. Applications must be completed and signed by the instructor and by the chairs of their special committees. They are available from, and must be returned to, the graduate assistant in 212 White Hall"
GRAD 9010,Graduate-Level Research,0-12,S/U NoAud,,,,,,,,No description available
GRAD 9011,Doctoral Dissertation Research,0-12,S/U NoAud,,,,,,,,No description available
GRAD 9012,Master's Thesis Research,0-12,S/U NoAud,,,,,,,,No description available
GREEK 1102,Elementary Ancient Greek II,4,Graded,Spring,GREEK 1101 or equivalent,,,,,,"Continuation of GREEK 1101, prepares students for GREEK 2101"
GREEK 1142,Elementary Modern Greek II,4,Graded,Spring,GREEK 1141 or permission of instructor. An oral interview for placement will be administered through Yale University using videoconferencing,,NES 1341,,,,"An introduction to modern Greek with emphasis on reading, writing, speaking and oral comprehension. The course will cover all major noun and adjective groups and their declension; the basic verb conjugations, all tenses, active and passive voice, as well as the basic uses of the subjunctive mood; basic daily vocabulary; the basic syntactical structure of Greek. Continuation of GREEK 1141; prepares student for GREEK 1143"
GREEK 2103,Homer,3,Stdnt Opt,Spring,GREEK 2101,,,(LA-AS),(HB),,Selected readings from the Iliad
GREEK 3185,"Independent Study in Greek, Undergraduate Level",1-4,Stdnt Opt,"Fall, spring",,,,,,,To be taken only in exceptional circumstances. Must be arranged by the student with his or her advisor and the faculty member who has agreed to direct the study. To be approved by the DUS
GREEK 4102,Advanced Readings in Greek Literature,4,Stdnt Opt,Spring,one semester of 3000-level Greek,,,(LA-AS),(HB),,Topic: Greek lyric poetry other than Pindar
GREEK 7161,Greek Philosophical Texts,1-4,Stdnt Opt,"Fall, spring",,,"PHIL 4110, PHIL 6010",,,,Reading and translation of Greek Philosophical texts
GREEK 7172,Graduate Seminar in Greek,4,Stdnt Opt,Spring,,,,,,,Topic: The Greek Catalogue in Poetry and Prose
GREEK 7910,Independent Study in Greek,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent study for graduate students only
HADM 1099,Orientation Part II,0,S/U NoAud,,,,,,,,No description available
HADM 1150,Organizational Behavior and Leadership Skills,3,GradeNoAud,"Fall, spring",,,,,,,"This course focuses on how to manage people in the workplace. Students develop theoretic lenses for understanding people and organizations, as well as practical tools for accomplishing personal and organizational goals. Topics include individual differences, conflict management, problem-solving, power and influence, motivation, leadership, coaching and counseling, and group process. Students learn through the use of case studies, self-assessments, experiential exercises, readings, discussions, papers, and group activities"
HADM 1210,Financial Accounting,3,GradeNoAud,"Fall, spring",,,,,,,"An introduction to financial accounting that studies transaction analysis, the balance sheet, income statement, statement of cash flows, and the statement of stockholder's equity. Accounting for investments, receivables, inventories, tangible and intangible assets, liabilities, long term bonds and capital stock transactions are studied. Basic financial ratios are introduced and interpreted. Ethical issues related to financial reporting are also discussed. Students who complete this course will have the pre-requisite knowledge to take Intermediate Accounting"
HADM 1350,Introduction to Hotel Operations,3,GradeNoAud,"Fall, spring",,,,,,,"This course is designed to introduce students to the scope of the hotel industry and the organizational structure and operational mechanics of how the departments within the rooms division of an individual hotel operate. Understanding the scope of the industry involves understanding who the major players are and what market segments their brands serve. Students gain an understanding of how work is performed and how activities are coordinated within the rooms division and among other hotel departments. Completion of a rooms division practicum that exposes students to the housekeeping and front desk operations at the Statler Hotel is a required course activity. At the end of the course students will take the Certification in Hospitality Industry Analytics (CHIA) exam in hopes of achieving their CHIA. The certification is based upon content areas including hotel industry analytical foundations, hotel math fundamentals, property level benchmarking (STAR Reports), and industry performance reports"
HADM 1360,Introduction to Foodservice Management,3,GradeNoAud,"Fall, spring",,,,,,,"Students are introduced to the principles of foodservice operations, beginning with an overview of the foodservice industry at large. Attention is initially focused on major industry segments, business practices, and trends. Subsequently, detailed consideration is given to the components of the foodservice system: marketing, menu planning, production, service, controls, and quality assurance. Product and systems differentiation in various industry segments are emphasized throughout the course. Completion of a work experience in the Statler Hotel is a required course activity"
HADM 1410,Microeconomics for the Service Industry,3,GradeNoAud,Spring,,,,,,,"Introduces students to microeconomic principles and theories in the context of applications and solutions associated with the service industry with a focus on hospitality and travel. Topics include principles of production, supply and demand, firm behavior, costs, pricing, and topics specifically associated with the travel and hospitality industry. Course work includes readings, lectures, discussions, problem sets, and guest speakers"
HADM 1420,"Learning Where You Live:  Building Energy, Autopsy, Engineering and Behavioral Approach",1,Sat/Unsat,"Fall, spring",,,CEE 1010,,,,"Students will go ""behind the walls"" to understand why some buildings use less energy than others. Retrofitting America's buildings is a key part of US sustainability strategy, but efforts are stalled. Take this course and find out why. In this hands-on class, you will (1) visit real buildings and ""dissect"" them to understand how buildings work, (2) investigate how government policies successfully and unsuccessfully promote retrofits, and (3) talk to real homeowners to see what they are really thinking"
HADM 1650,Management Communication I,3,GradeNoAud,"Fall, spring",,,,,,,"Introduces the role and importance of effective communication in managerial work, especially in the hospitality industry. Students develop abilities in analytical thinking and clear expression. With an emphasis on business writing, this course builds foundational skills for creating professional-level communications. Students plan, develop, and produce increasingly complex written communications and deliver oral presentations"
HADM 1740,Business Computing,3,GradeNoAud,"Fall, spring",,,HADM 2740,,,,"Provides a foundation in information technology (IT) and how it relates to everyday business computing. Students learn IT concepts during lectures, and these concepts are reinforced in practical lab sessions using current standards of business computing. Topics include fundamental IT concepts; proficiency in Microsoft Office; understanding the issues of tool selection, standardization, and efficiency; integration of applications; and recognizing the importance of good computer management"
HADM 1810,Introduction to Management,3,GradeNoAud,Spring,,,,,,,"This course provides an introduction to the basic concepts and topics associated with managing and leading organizations, groups, and individuals.  The traditional functions of management (planning, organizing, leading and controlling) are discussed, with special attention paid to current workplace issues and developments, such as corporate social responsibility, ethics, and diversity"
HADM 2010,Hospitality Quantitative Analysis,3,GradeNoAud,"Fall, spring",high school algebra,,,,,,"This introductory statistics course is taught from the perspective of solving problems and making decisions within the hospitality industry. Students learn introductory probability, as well as how to gather data, evaluate the quality of data, graphically represent data, and apply some fundamental statistical methodologies. Statistical methods covered include: estimation and hypothesis testing relating to one- and two-sample problems of means, simple linear regression, and multiple regression. Excel is used as the statistical computing software and the class uses a very hands-on approach"
HADM 2210,Managerial Accounting,3,GradeNoAud,"Fall, spring",HADM 1210 or equivalent,,,,,,"This course focuses on the use of accounting information for management decision making and control. Topics include product costing, budgeting, management decision making, and control systems. There will be one common final exam at the end of the semester"
HADM 2220,Finance,3,GradeNoAud,"Fall, spring",,,,,,,"Provides students with a broad understanding of managerial finance. The overall objective is to develop skills in using accounting and cash flow information for financial planning, capital structure decisions, and capital budgeting evaluation. Topics include time value of money, valuation of cash flows from projects, stocks and bonds, capital budgeting decisions, risk analysis for capital budgeting, cost of capital, and raising capital in the public markets. When appropriate,specific examples relating to important issues in the hospitality industry will be discussed"
HADM 2230,Financial Accounting Principles,3,GradeNoAud,"Fall, spring",,,,,,,"This introduction to financial accounting covers the preparation of financial statements, from transactional analysis through journal entries to financial statement presentation. We will do in-depth analysis of receivables and payables, revenue and expenses, and major balance sheet items, such as inventory, investments, long term bonds, capital stock, and tangible and intangible assets. We will study preparation of the statement of cash flows using both the direct and indirect methods. Along the way we will introduce some of the concepts of financial statement analysis. We will also discuss ethics in accounting and business. Students will work in teams for some of the time. After successful completion of this course you will be prepared to take an intermediate accounting course"
HADM 2250,Finance,3,GradeNoAud,"Fall, spring","financial accounting and microeconomics, statistics preferred",,,,,,"The objective of this course is to understand the basic principles of corporate finance. The underlying framework is the principle of value maximization. Corporate financial decisions can be categorized into three groups: investment decisions, financing decisions, and payout decisions. In this course, we will learn both the theories and tools related to each of these three activities. Once this is accomplished, we will apply these theories and tools to problems faced by managers who attempt to maximize the value of the corporation"
HADM 2360,"Food Service Management, Theory and Practice",4,GradeNoAud,"Fall, spring",HADM 1360,,,,,,"This course introduces the student to food and beverage operations through three major components: fundamental food composition and properties, food products and preparation, and food safety. Students prepare recipes, menus, and production schedules. Students develop the ability to recognize properly prepared foods by preparing, tasting, and evaluating them. They also are involved in a project in which they create menus, develop and standardize recipes, and complete a plan for a dining event. Completion of a five-hour practicum experience in the Statler Hotel back-of-the-house is a required course activity"
HADM 2410,Marketing Principles,3,GradeNoAud,"Fall, spring",,,,,,,"This is a foundational marketing course that includes the study of concepts, activities, and decisions related to the exchange process, managing the marketing mix, and development of marketing strategy in for-profit and not-for-profit organizations. Students learn about basic principles of marketing management, with a special focus on the service industry. Emphasis is placed upon how the concepts and ideas might be applied to various marketing decision-making situations"
HADM 2430,Marketing Management for Services,3,GradeNoAud,"Fall, spring",,,,,,,"Students develop an understanding of marketing management: the process through which organizations analyze, plan, implement, and control programs to develop and maintain beneficial exchanges with target buyers. Students learn about marketing management through a mix of readings, lectures, class discussions, individual and group exercises, industry guest speakers, and exams. A key element of the course involves students working to create a marketing plan"
HADM 2550,Hospitality Development and Planning,3,GradeNoAud,"Fall, spring",,,,,,,"Students are introduced to the issues and opportunities inherent in the development and planning of hospitality facilities, specifically hotels and restaurants. Course components include the project development sequence, conceptual and space planning, architectural design criteria, construction management, and the interpretation of architectural design and consultant drawings. There is an emphasis on setting appropriate facilities requirements, understanding industry practice, and implementing properties decisions within a balanced design, operations, and financial framework"
HADM 2720,Information Retrieval and Research Methods,2,GradeNoAud,Spring (weeks 1-7),,,,,,,"The overwhelming amount of information available today requires the ability to locate, access, evaluate, and effectively process the information. Using a variety of teaching approaches, students in HADM 2720 will become familiar with current information technologies and social media tools, such as blogs, e-book readers, Twitter, library databases, current awareness tools, etc. as they apply to information management in the 21st century. This class will not only provide the necessary groundwork for academic success, but will foster the development of lifelong analytical skills"
HADM 2740,Business Computing,3,Opt NoAud,Spring,,,HADM 1740,,,,"Provides a foundation in information technology (IT) and how it relates to everyday business computing. Students learn IT concepts during lectures, and these concepts are reinforced in practical lab sessions using current standards of business computing. Topics include fundamental IT concepts; proficiency in Microsoft Office; understanding the issues of tool selection, standardization, and efficiency; integration of applications; and recognizing the importance of good computer management"
HADM 2810,Human Resources Management,3,GradeNoAud,"Fall, spring",HADM 1150,,,,,,"Facilitates an understanding of the policies, procedures, and systems required to attract, select, develop, and retain quality employees. Students learn about the major environmental factors that affect the HR function, including legislation, economics, and demographics. The course emphasizes HR issues in the hospitality industry. Instruction is based on lecture and discussion as well as case analysis and project work"
HADM 3010,Service Operations Management,3,GradeNoAud,"Fall, spring",,,,,,,"Operations management is the study of how things work. In this class, we will discuss how operations management can be used to help a hospitality company compete. After completing this course, you will: (1) understand core concepts, models and managerial issues in service operations management, (2) critically assess the performance of service delivery processes, (3) learn how to manage supply and demand, (4) learn how to manage quality, (5) develop proficiency in a range of quantitative and qualitative techniques necessary for hospitality service organizations, (6) learn how to manage a project, and (7) apply the concepts and techniques learned in class to the analysis of real-world service delivery processes"
HADM 3030,Club Management,2,GradeNoAud,Spring (weeks 1-7),,,,,,,"Students study private membership clubs and the leadership role in club administration. The application of current management principles in a not-for-profit environment is discussed, and club management is compared to other areas of the hospitality industry and other notfor-profit organizations. Topics include the history and governance of private clubs, tournament, facility, and recreation management; legal, financial, and legislative issues; human resource considerations; and marketing, food and beverage and special events management"
HADM 3040,Club Management,1,GradeNoAud,Spring (weeks 8-14),,,,,,,"Students study private membership clubs and the leadership role in club administration. The application of current management principles in a not-for-profit environment is discussed, and club management is compared to other areas of the hospitality industry and other notfor-profit organizations. Topics include the history and governance of private clubs, tournament, facility, and recreation management; legal, financial, and legislative issues; human resource considerations; and marketing, food and beverage and special events management"
HADM 3135,Conversations with Entrepreneurs,2,S/U NoAud,"Fall, winter, spring, summer (fall & spring weeks 8-14)",,,HADM 6135,,,,"This course is intended to add value to the journey of students who have entrepreneurial aspirations. Guest speakers of a variety of backgrounds share their own entrepreneurial stories to highlight the challenges and benefits of entrepreneurship. The course illustrates the importance of the entrepreneurial mind and entrepreneurial thinking for professional career development for both students who plan to pursue a career in corporations or start their own ventures. The objectives of the course are achieved through a combination of networking activities, entrepreneurial pitching activities, alumni interviews, reflective assignments, entrepreneurial career planning assignments, and an entrepreneurial journey project"
HADM 3200,Personal Financial Management,3,GradeNoAud,"Fall, spring",,,,,,,"Students are provided with an overview of personal financial planning including money management, tax planning, use of credit, insurance, investing, retirement planning, and estate planning"
HADM 3210,Principles of Hospitality Real Estate,3,GradeNoAud,"Fall, spring",,,,,,,"Focuses on ownership of and equity investment in hospitality assets.  The course develops an appreciation of the strategic role of real estate in the hotel and restaurant industries using the quantitative tools of financial economics.  Topics include real property and personal rights, unit-level investment financing decisions, asset and equity valuation; all with a focus on hotels and restaurants"
HADM 3250,Financial Planning and Wealth Management,3,GradeNoAud,"Fall, spring",,,,,,,"Students are exposed to the many facets of wealth management: creating a coordinated financial plan, the dynamics of working with clients, the challenges of running a financial planning practice, and the attributes and skills required to be a successful financial advisor. This course is geared toward students interested in working in an advisory capacity with clients in fields such as investment banking, brokerage, insurance industry, accounting and tax, consulting, law, social work, banking, credit unions, lending institutions, securities, and investments"
HADM 3350,Restaurant Management,3,GradeNoAud,"Fall, spring",HADM 2360 and TIPS and ServSafe Manager certified,,,,,,"Students synthesize foodservice concepts, business principles, and hospitality-management theories and apply them practically in an actual restaurant setting. The course covers issues and principles relevant to the restaurant industry, including market analysis, menu and service systems, and restaurant metrics. Students manage a restaurant open to the public and evaluate the process and outcomes"
HADM 3360,Tactics and Strategies for Restaurant Management,3,GradeNoAud,Spring,HADM 1210 and HADM 1360,,HADM 6360,,,,"This course examines the key success factors behind foodservice management connecting the interrelated elements of marketing, operations, and finance with a shared emphasis on tactical and strategic issues and problem solving. Students learn by engaging in a series of team-based managerial and operational decisions through the highly animated Cornell Restaurant Administration Simulation Exercise (CRASE)"
HADM 3470,Consumer Behavior,3,Opt NoAud,"Fall, spring",HADM 2430 or equivalent introductory marketing course,,HADM 6470,,,,"Helps students become better at understanding, predicting, and influencing consumer behavior. Topics include motivation, perception, learning, decision making, attitudes, persuasion, compliance, geodemographics, and psychographics. The practical implications of psychological principles are emphasized. Specific applications involve such areas as guest frequency programs, menu design, promotional strategy, personal selling, sales and marketing planning, and marketing research. Class time is used for discussions and application exercises as well as for the presentation of relevant information"
HADM 3510,Hospitality Facilities Design,4,Opt NoAud,Spring,HADM 2550 or permission of instructor,,,,,,"This intensive studio course provides the graphic skills important for design and experience in applying these skills in hospitality planning and design situations. Students prepare design projects using both hand drafting and computer-aided design software. These assignments cover basic graphic skills and layouts for typical hotel spaces including guest room suite, lobby and lobby bar, and full-service restaurant or specialty coffee retail outlet"
HADM 3550,Hospitality Facilities Management,3,GradeNoAud,"Fall, spring",HADM 2550,,,,,,"This course provides an overview of the operation of hospitality facilities, including operating costs for various types of facilities, types and characteristics of major building systems, sustainable aspects of building equipment and management, and the responsibilities of the engineering maintenance department. The renovation needs and key managerial aspects of hospitality facility renovation projects are examined"
