Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
HADM 7030,Operations Management,3,GradeNoAud,Summer,,,,,,,"This course is designed to address the key operations and logistical issues that have strategic as well as tactical implications for the hospitality and related service-sector companies.  In this course we will address how a well-defined operations strategy can lead to a set of coherent managerial decisions and improve corporate performance.  Several world-class firms have demonstrated that efficient operations management can become a potent competitive weapon in even the toughest business environments.  We will examine both quantitative and qualitative operational techniques and principles used by ""world-class"" organizations from the United States and abroad"
HADM 7230,Corporate Finance,3,GradeNoAud,Summer,,,,,,,"Builds on the prerequisite courses of financial accounting and financial reporting. Topics include applications of discounting techniques, evaluation of capital expenditures, estimation of cost of capital, bond and stock valuation, portfolio theory, asset-pricing models, and capital-structure decisions. The course emphasizes valuation skills as a means to bring together the cost of capital, financing, and operating issues faced by a firm. Students come to understand the financial impact of managerial decisions, know how to differentiate decisions that increase the value of a firm, and know how to properly evaluate investment and financing decisions. They also learn standard techniques of financial analysis, such as discounted cash-flow valuation, capital budgeting, risk analysis, and estimation of the cost of debt and equity"
HADM 7240,Managerial Accounting,3,GradeNoAud,Summer,,,,,,,"This introduction to managerial accounting, which is the use of accounting information for decision making and control, covers cost behavior, cost classification, cost-volume-profit analysis, product costing, budgeting, variance analysis, cost estimation, cost allocations, customer-profitability analysis, managerial control systems, and performance measurement"
HADM 7430,Marketing Management for Services,3,GradeNoAud,Summer,,,,,,,"Covers the fundamental concepts of marketing management and the techniques, analyses, and frameworks for solving marketing management problems. Students explore theories and conceptual frameworks that draw on customer, competitor, and core-capability analyses in marketing planning and implementation. Students develop decision-making capabilities in product/service development, pricing, advertising and promotions"
HADM 7970,Leadership Development Program (LDP),1,S/U NoAud,Summer,,,,,,,"A group of senior executives from the hospitality industry visit the campus to evaluate students as individuals and as part of a team. They assess how well the students are able to lead, take direction, work with others, present ideas, and listen to other ideas. At the end of the class, one or more of the industry ""coaches"" meet with students individually, and in teams, to evaluate performance. This centerpiece of the orientation process is designed to outline some of the personal and career goals students will want to work toward in the coming year"
HD 1150,Human Development: Infancy and Childhood,3,Stdnt Opt,Fall or summer,,,,,,,"Introduces students to the basic concepts, theories, and research in human development as they explain prenatal development and development in infancy and childhood, including physical, cognitive, and social/emotional development. The focus is on individual development from an interdisciplinary perspective with an emphasis on psychological development, but also drawing from the fields of sociology, history, biology, anthropology, neuroscience, and education"
HD 2600,Introduction to Personality,3,Stdnt Opt,Fall,,,PSYCH 2750,,,,"A shared assumption among personality psychologists is that each person possesses a personality--i.e., characteristic ways of thinking, feeling, and behaving--that uniquely distinguishes him or her from other people. Each individual's personality is the culmination of his or her genetic makeup, biology, early life experiences, learning and culture. In this undergraduate-level course, we will review the major theories and research paradigms (e.g., trait, biological, cognitive) of modern-day personality psychology. The course will emphasize contemporary research, theory, and methodology, as well as provide a review of historical accounts that have significantly contributed to current conceptualizations"
HD 4200,Risk and Rational Decision Making,4,Stdnt Opt,,,,,,,,No description available
HE 1006,Reading Lab,1,Sat/Unsat,Summer,,,,,,,"This course will better prepare college students to learn how to engage with reading differently in the context of their courses and ultimately in their professions beyond their college careers. This course focuses on developing skills and knowledge to read more efficiently, effectively, critically and evaluatively"
HE 1105,Strategies for College Success: Critical Thinking and Effective Learning,2,Stdnt Opt,Summer,,,,,,,"Designed to provide students with the academic skills necessary for a successful and fulfilling college career. Examines theory and research associated with a wide range of reading, thinking and learning skills. Emphasis is placed on developing and applying analytical and evaluative abilities. The format of the course includes lectures, discussion sections, and individual meetings"
HE 1110,College Achievement Seminar,2,Stdnt Opt,Summer. (Six-week session),,,,,,,"Improves the study and learning skills of incoming freshmen. Emphasis is placed on acquisition of skills necessary to achieve academic success. Topics include time management, note taking, mapping, textbook comprehension, exam preparation, and exam strategies. The application of theory to the demands of Cornell course work is stressed"
HE 4060,Fieldwork in Diversity and Professional Practice: The Culture of Medicine and Public Health,3,Graded,Summer. (Eight-week session),,,,,,,"This course is part of the Urban Semester Program in New York City. Students learn through a cycle of experience and reflection. Over the course of eight weeks, students learn how to implement experience-based learning techniques and perspectives to enhance their competencies as initiates of professional practice. Students spend four days each week in an internship of their own choosing. One day each week, students have discussions with professionals who represent different aspects of the New York City economy. This exposure enables students to explore a variety of professional perspectives and practices. Students participate in reflections seminars with the director of the program to explore student internship experiences and learning"
HE 4080,Fieldwork in Diversity and Professional Practice: Community and Public Service,3,Graded,Summer. (Eight-week session),,,,,,,"This course is part of the Urban Semester Program in New York City. Students learn through a cycle of experience and reflection. Over the course of eight weeks, students learn how to implement experience-based learning techniques and perspectives to enhance their competencies as initiates of professional practice. Students spend four days each week in an internship of their own choosing. One day each week, students have discussions with professionals who represent different aspects of the New York City economy. This exposure enables students to explore a variety of professional perspectives and practices. Students participate in reflections seminars with the director of the program to explore student internship experiences and learning"
HE 4090,"Fieldwork in Diversity and Professional Practice: Finance, Business, Law and Other Settings",3,Graded,Summer. (Eight-week session),,,,,,,"This course is part of the Urban Semester Program in New York City. Students learn through a cycle of experience and reflection. Over the course of eight weeks, students learn how to implement experience-based learning techniques and perspectives to enhance their competencies as initiates of professional practice. Students spend four days each week in an internship of their own choosing. One day each week, students have discussions with professionals who represent different aspects of the New York City economy. This exposure enables students to explore a variety of professional perspectives and practices. Students participate in reflections seminars with the director of the program to explore student internship experiences and learning"
HE 6070,Special Studies,1-9,Stdnt Opt,,,,,,,,No description available
HIST 1510,Introduction to Western Civilization I,4,Stdnt Opt,"Fall, summer",,,,(HA-AS),(HB),,"The West and its relations with the rest of the world are central topics today, but just what is the West and what is its history? This course surveys the history of the West from remote antiquity to the 16th century. We will consider developments in technology, economy, politics, religious institutions and faiths, cultural media and social ideals. Together, these themes add up to civilization in the west. We will acquaint ourselves with these dimensions of the past while seeking to acquire the basic skills professional historians use to learn about this past"
HIST 1511,"The Making of Modern Europe, from 1500 to the Present",4,Stdnt Opt,Spring,,,,(HA-AS),(HB),,"How do we make sense of the recent controversies around Islam and the ""veil"" in France, the reform of the Welfare State in Great-Britain, the anti-globalization protests in Davos, the rise of demagogic anti-immigrant parties from the Netherlands to Italy, or the fact that Swedes get more than thirty paid days off per year? This course seeks to answer these questions by exploring the history of modern Europe. Among other themes, we will discuss the Protestant Reformation, the rise of absolutism, the Enlightenment, the French Revolution, industrialism, colonialism, the Russian Revolution, the two world wars, decolonization and immigration, May '68, and the construction of the European Union. In conjunction, we will examine how modern ideologies (liberalism, Marxism, imperialism, conservatism, fascism, totalitarianism) were developed and challenged. Through a wide array of historical documents (fiction, letters, philosophy, treatises, manifestos, films, and art), we will consider why ""old Europe"" is still relevant for us today"
HIST 1571,"American Military History from the World Ward to 9/11, Iraq and Afghanistan, 1900-2014",4,Graded,"Spring, summer",,,,(HA-AS),,,"America is finishing up two wars, one in Iraq and one in Afghanistan. They have been the longest wars in American history and have ended amid much ambivalence about the US engagement in each place and the results. They are part of a series of wars that America has fought as a global power, with a global reach, sending its forces thousands of miles from home. That global reach is not new, and goes back all the way to 1898 and the Spanish-American War. This course will look at the American military experience from our first tentative steps onto the global stage in 1898, to the earth-spanning conflicts of World War I and II, to the nuclear tension of Cold War conflicts, and finish with the current Long War against terrorism, and the conflicts in Iraq and Afghanistan"
HIST 1880,American Constitutional History,3,Stdnt Opt,,,,,,,,No description available
HIST 2591,A Global Approach to Modern Chinese History,3,Stdnt Opt,Summer,,,,(HA-AS),(GB),,"This course surveys modern Chinese history from a global perspective starting from the 19th century to the dawn of the 21st century. It is a lecture and discussion course that aims to help the students develop a better understanding of the major events that have, for better or worse, shaped China and made it what it is today. The key themes of the course include: Chinese response to the demands of Western powers, foreign images of China, the Opium Wars, the rise of a new order, the fragmentation and reform of the Qing Empire, the rise and fall of the nationalist government, the rise of communism and the People's Republic, the challenge of Deng's reforms and China's impact on the world"
HIST 2749,"Mughal India and the Early Modern World, c. 1500-1800",4,Stdnt Opt,,,,ASIAN 2274,,,,No description available
HORT 4990,Undergraduate Research,1-6,Stdnt Opt,Fall or spring,,,,,,,Undergraduate research projects in horticultural sciences
HORT 6970,Graduate Individual Study in Horticulture,1-6,Stdnt Opt,Fall or spring,,,,,,,Graduate individual study in horticultural sciences under the direction of one or more faculty members
ILRHR 2600,Human Resource Management,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Intended to introduce students to the field of human resource management (HRM). Students learn theories and applications involved in effectively managing people in organizations. In addition, this course covers current topics in HRM that have resulted from environmental and organizational challenges (e.g., technology, globalization, legislation, restructuring, work/life balance, changing labor markets). Emphasis is placed on developing relevant problem-solving and critical-thinking skills, as the basic concepts of HRM and the skills developed in this course are applicable to all types of organizations and jobs in which students will eventually work"
ILRHR 2660,Essential Desktop Applications,2,GradeNoAud,"Fall, spring, summer",,,,,,,"Provides skills in the use of personal computers that run the Windows operating system. Covers the basics and time-saving techniques for Windows, and Microsoft Excel, Access, and PowerPoint. Emphasizes hands-on experience and development of PC-based solutions by using examples that address human resource and other practical real-world issues. The skills developed in this course are useful prerequisites for several elective courses in human resource management and essential in the 21st-century workplace"
ILRHR 7990,Directed Studies,1-9,GradeNoAud,"Fall, spring",,,,,,,For individual research conducted under the direction of a member of the faculty
ILRIC 4360,Global Comparative Disability Policy,4,GradeNoAud,"Fall, winter, summer",,,,,,,"Globalization is having an increasingly significant impact on international disability policy. This course will provide students an introduction to the UN Convention on the Rights of Persons with Disabilities, and a more in-depth comparative policy analysis of current and emerging disability and employment policy in specific parts of the world (e.g., the United States, South East Asia, Russia, South America, New Zealand, India, South Africa and Europe). Students will identify and discuss current events shaping international disability policy; conduct personal interviews of key informants to obtain firsthand knowledge of the experience of disability; and, participate in team-based classroom debates"
ILRLE 2400,Economics of Wages and Employment,3,GradeNoAud,"Fall, spring, summer",ECON 1110-ECON 1120 or permission of instructor; ILR students may substitute ILRLE 4400 if they have calculus,,,,,,"Applies the theory and elementary tools of economics to the characteristics and problems of the labor market. Considers both the demand (employer) and supply (employee) sides of the market to gain a deeper understanding of the effects of various government programs and private decisions targeted at the labor market. Topics include employment demand, basic compensation determination, education and training, benefits and the structure of compensation, labor-force participation and its relation to household production, occupational choice, migration, labor-market discrimination, and the effects of unions"
ILRLR 1100,Introduction to U.S. Labor History,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Introductory survey covering the major changes in the nature of work, the workforce, and the institutions involved in industrial relations from the late 19th century to the present"
ILRLR 2300,Argumentation and Debate,3,GradeNoAud,Fall,,,,,,,"Students learn the principles of argumentation and debate. Topics emphasize Internet database research, synthesis of collected data, policy analysis of evidentiary quality, refutation of counter claims, identification of logical fallacies, risk evaluation, framing of issues, and coherent storytelling. Prepares students to work with a great range of opinion and evidence. Emphasizes different viewpoints, including those of different cultures. Assumptions are interrogated"
ILRLR 4080,Strategic Corporate Research,1.5,GradeNoAud,Summer,,,,,,,"This course is designed to provide a comprehensive introduction to the nature and structure of corporate ownership, finance, and power in today's economy. Through lectures, readings, case studies, and research training and exercises the class will provide students with the tools to pose and answer basic questions on the operations, structure, and industrial relations strategies of corporate America. In particular this course will focus on how these company characteristics, structures, and practices impact on the firm's labor relations policies and strategies and how unions can best respond to and capitalize on these characteristics in union strategic organizing and bargaining campaigns. The course will also provide in-depth hands-on training in the on-line and library research tools required to conduct strategic corporate research. As part of this course students will work through a series of case studies dealing with diverse firms and industries, as well as have an opportunity to conduct in-depth research on an actual firm in the context of union organizing or bargaining"
ILROB 1220,Introduction to Organizational Behavior,3,GradeNoAud,"Fall, spring, summer",,,,,,,"Introductory survey course of theory and research on individual and group processes (including personality, motivation, communication, and leadership), as well as structural and economic forces (including organizational design, power relations, interorganizational ties, social norms, and laws) that shape the contemporary workplace"
ILRST 2100,Introductory Statistics,4,GradeNoAud,"Fall, winter, spring, summer",introductory algebra,,STSCI 2100,,,"Students may receive credit for only one course in the following group: AEM 2100, ENGRD 2700, HADM 2010, ILRST 2100/STSCI 2100, MATH 1710, PAM 2100, PAM 2101, PSYCH 3500, SOC 3010, STSCI 2150","Statistics is about understanding the world through data. We are surrounded by data, so there is a lot to understand. Covers data exploration and display, data gathering methods, probability, and statistical inference methods through contingency tables and linear regression. The emphasis is on thinking scientifically, understanding what is commonly done with data (and doing some of it for yourself), and laying a foundation for further study. Students learn to use statistical software and simulation tools to discover fundamental results. They use computers regularly; the test includes both multimedia materials and a software package. This course does not focus on data from any particular discipline, but will use real-world examples from a wide variety of disciplines and current events"
ILRST 5100,Statistical Methods for the Social Sciences I,3,GradeNoAud,"Fall, spring, summer",,,,,,,"A first course in statistics for graduate students in the social sciences. Descriptive statistics, probability and sampling distributions, estimation, hypothesis testing, simple linear regression, and correlation. Students are instructed on the use of a statistics computer package at the beginning of the term and use it for weekly assignments"
INFO 1305,Computation and Culture in a Digital Age,3,Graded,,,,CS 1305,,,,No description available
INFO 2450,Communication and Technology,3,Graded,Fall,,,COMM 2450,(SBA-AS),,,Introduces students to the Communication and Information Technologies focus area of the communication department and the Human Systems track for information science. It examines several approaches to understanding technology and its role in human behavior and society. Topics include psychological aspects of computer-mediated communication; how design plays a role in the way we interface with technology and collaborate with each other; and the ways in which communication technology is situated inside social and institutional structures and cultural formations
INFO 3200,New Media and Society,3,Stdnt Opt,Spring,,,COMM 3200,(CA-AS),,,"Media and culture are undergoing a series of transformations as new technologies, new forms of entertainment, new venues for political debate, and new models of public discourse emerge online. This course looks at how the social, political, and cultural landscape is changing in relation to digital media and information technologies. We develop critical resources to better understand the history of these new technologies and communicative forms, the economics behind them, the policies developing around them, and the sociocultural shifts from which they have emerged, and that they have helped provoke. We will aim to discard commonplace assumptions about these tools and phenomena, to ask deeper questions about their impact on society"
INFO 5900,MPS Project,1-6,Graded,"Fall, spring",,,,,,,Independent research for Master of Professional Studies students
ITAL 3270,Ancient/Modern Corpo-Realities,4,Stdnt Opt,Summer,,,"PMA 3380, VISST 3210",(LA-AS),(HB),,"Held in Rome, this history/theory/critisism course examines that modern city as it interfaces with its past, by analyzing corporeal/spatial epistemologies through the analyses of films that used Rome as a location, visiting those location sites that extend from the historic center to as far as the suburb EUR. Topics include examination of the ways in which class relates to social and public space and urban space as performance. Additional course work in film production, performance, and writing allows students to re-inscribe their spatial/corporeal experiences into an alternative exhibition space of the city street or the written page. In addition, each student will be required to produce formal textual documentation and full textual analyses of this process and final performance, installation, or text-based product"
LATA 4970,Independent Study in Latin American Studies,1-3,Stdnt Opt,"Fall, winter, spring, summer",,,,,,,No description available
LAW 6173,Comparative Corporate Law,1,Stdnt Opt,,,,,,,,No description available
LAW 6175,Comparative Family Law,1,Stdnt Opt,,,,,,,,No description available
LAW 6177,Comparative Legal Studies,1,Stdnt Opt,,,,,,,,No description available
LAW 6181,International Commercial Arbitration,2,Stdnt Opt,,,,,,,,No description available
LAW 6183,International Human Rights,1,Stdnt Opt,,,,,,,,No description available
LAW 6466,Gender and International Human Rights,1,Stdnt Opt,,,,,,,,No description available
LAW 6467,Global Financial Markets,1,Stdnt Opt,,,,,,,,No description available
LAW 6469,Global Indigenous Rights,1,Opt NoAud,,,,,,,,No description available
LAW 6873,Supervised Writing,1,Stdnt Opt,,,,,,,,No description available
LING 1111,American Sign Language I,4,Graded,Summer,,,,,,,"Students with no previous background in American Sign Language (ASL) are introduced to the nature of a signed language and develop expressive and receptive skills in ASL. Basic grammar and vocabulary are covered, including explanations of the fundamental parts of a sign, proper use of fingerspelling, and the significance of nonmanual features. Instruction is supplemented with videotexts allowing students to begin to explore the visual literature of the Deaf community in the United States-stories, poems, and jokes that are unique to Deaf culture. Readings and class discussions acquaint students with the causes of deafness, the historical development of ASL and its linguistic status, and characteristics of deaf education both throughout history and in the present day"
LING 1170,Introduction to Cognitive Science,3,Stdnt Opt,Spring,,,"COGST 1101, CS 1710, PHIL 1910, PSYCH 1102",(KCM-AS),,,"Surveys the study of how the mind/brain works. Examines how intelligent information processing can arise from biological and artificial systems. Draws primarily from five disciplines that make major contributions to cognitive science: philosophy, psychology, neuroscience, linguistics, and computer science. The first part of the course introduces the roles played by these disciplines in cognitive science. The second part focuses on how each of these disciplines contributes to the study of five topics in cognitive science: language, vision, learning and memory, action, and artificial intelligence"
LSP 1101,Research Strategies in Africana and Latino Studies,1,Graded,Spring. (Second 7 weeks),,,ASRC 1900,,,,"The digital revolution has made an enormous amount of information available to research scholars, but discovering resources and using them effectively can be challenging. This course introduces students with research interests in Latino and Africana Studies to search strategies and methods for finding materials in various formats (e.g., digital, film, and print) using information databases such as the library catalog, print and electronic indexes, and the World Wide Web. Instructors provide equal time for lecture and hands-on learning. Topics include government documents, statistics, subject-specific online databases, social sciences, the humanities, and electronic citation management"
MAE 2030,Dynamics,3,Graded,"Spring, summer","ENGRD 2020, MATH 2930, or permission of instructor",,,,,,"Newtonian dynamics of a particle, systems of particles and of a rigid body. Force, torque, impulse, momentum, angular momentum, energy, and vibrations. Two-dimensional rigidbody Kinematics including motion relative to a moving frame. Three dimensional rigid-body dynamics are briefly introduced at the instructor's option. Laboratory experiments demonstrate some basic principles"
MAE 2120,Mechanical Properties and Selection of Engineering Materials,3,Graded,"Spring, summer","ENGRD 2020, MAE 2020 (Statics) with minimum of C- (strictly enforced)",,,,,,"Mechanics of deformable bodies and a reinforcement of the concept of ""simple engineering elements"" for mechanical analysis associated with design. Introduction to the broad range of properties and behaviors of engineering materials as they relate to mechanical performance. Emphasis is placed on general states of stress and strain, on elasticity and combined loading effects. Failure criteria including yielding, buckling, fracture, fatigue, and environmental effects are developed. A general introduction to the function/constraints/objectives approach to material selection associated with mechanical design is provided with candidate material systems coming from metals, polymers, ceramics, and/or composites. A general overview of material structure and processing is presented within this context of material selection"
MAE 2210,Thermodynamics,3,Graded,"Fall, summer","MATH 1920, PHYS 1112",,ENGRD 2210,,,,"Presents the definitions, concepts, and laws of thermodynamics. Topics include the first and second laws, thermodynamic property relationships, and applications to vapor and gas power systems, refrigeration, and heat pump systems. Examples and problems are related to contemporary aspects of energy and power generation and to broader environmental issues"
MAE 3230,Introductory Fluid Mechanics,4,Graded,Fall. (Also offered in summer through Engineering Cooperative Program),ENGRD 2020 and MAE 2030. Prerequisite or corequisite: ENGRD 2210 or permission of instructor,,,,,,"Topics include physical properties of fluids, hydrostatics, conservation laws using control volume analysis and using differential analysis, Bernoulli's equation, potential flows, simple viscous flows (solved with Navier-Stokes equations), dimensional analysis, pipe flows, boundary layers. Introduction to compressible flow"
MAE 3240,Heat Transfer,3,Graded,Spring. (Also offered in summer through Engineering Cooperative Program),MAE 3230 or permission of instructor,,,,,,Topics include the following: steady and unsteady heat conduction; forced and free convection; external and internal flows; radiation heat transfer; and heat exchangers
MAE 3250,Analysis of Mechanical and Aerospace Structures,3,Graded,Fall. (Also offered in summer through Engineering Cooperative Program),MAE 2120,,,,,,"Topics in mechanics of materials applied to analysis and design of structural components encountered in mechanical and aerospace systems, including multiaxial stress states, statically indeterminate structures, torsion and bending of nonsymmetric or curved members, stability, and stress concentrations. Solution strategies include both analytical and finite element methods"
MAE 3260,System Dynamics,4,Graded,Spring. (Also offered in summer through Engineering Cooperative Program),"MATH 2930, MATH 2940, MAE 2030",,,,,,"Dynamic behavior of mechanical systems: modeling, analysis techniques, and applications; vibrations of single- and multidegree- of-freedom systems; feedback control systems. Computer simulation and experimental studies of vibration and control systems"
MAE 4900,Individual and Group Projects in Mechanical Engineering,1-8,Stdnt Opt,"Fall, spring",,,,,,,"Individual or group study or project for students who want to pursue a particular analytical, computational, or experimental investigation outside of regular courses or for informal instruction supplementing that given in regular courses. An engineering report on the project is required of each student. Students must make individual arrangements with a faculty sponsor and submit an Undergraduate Research Project Approval Form to the Student Services Office, 108 Upson Hall. Students are expected to spend 3-4 hours per week per credit hour working on the project"
MAE 4998,International Research Internship,6-12,Stdnt Opt,,,,,,,,No description available
MATH 1002,PSP Calculus Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1003,PSP Statistics Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1110,Calculus I,4,Stdnt Opt,"Fall, spring, summer","three years of high school mathematics (including trigonometry and logarithms) or a precalculus course (e.g., MATH 1101)",,,(MQR),,Students may not receive credit for both MATH 1110 and MATH 1106,"Topics include functions and graphs, limits and continuity, differentiation and integration of algebraic, trigonometric, inverse trig, logarithmic, and exponential functions; applications of differentiation, including graphing, max-min problems, tangent line approximation, implicit differentiation, and applications to the sciences; the mean value theorem; and antiderivatives, definite and indefinite integrals, the fundamental theorem of calculus, substitution in integration, the area under a curve. Graphing calculators are used, and their pitfalls are discussed, as applicable to the above topics"
MATH 1340,Mathematics and Politics,3,Stdnt Opt,"Spring, summer",,,,(MQR),,,We apply mathematical reasoning to some problems arising in the social sciences. We discuss game theory and its applications to political and historical conflicts. Power indices are introduced and used to analyze some political institutions. The problem of finding a fair election procedure to choose among three or more alternatives is analyzed
MATH 1890,FWS: Writing in Mathematics,3,Graded,Summer,,,,,,,"Ever wonder how a line can fill a square and how we can count infinities? In this course, we consider these and other mathematical notions. We analyze and practice writing as a means to learning mathematics. We read outstanding texts about the nature of mathematics, such as (but not limited to) Reuben Hersh's The Mathematical Experience, William Byers's How Mathematicians Think, and Ivars Peterson's Mathematical Tourist. We also debate the merits of the research into how mathematicians think and what they do in their profession; occasionally we will invite Cornell faculty to join in our discussions and share their experience of mathematical practice. The assignments will concern well-known mathematical concepts, as well as the relationship between mathematics and language, literature, art, music, and nature"
MATH 1910,Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer","three years high school mathematics, including trigonometry and logarithms, and at least one course in differential and integral calculus",,,(MQR),,"Students may receive credit for only one course in the following group: MATH 1120, MATH 1220, MATH 1910","Essentially a second course in calculus. Topics include techniques of integration, finding areas and volumes by integration, exponential growth, partial fractions, infinite sequences and series, tests of convergence, and power series"
MATH 1920,Multivariable Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1910 or equivalent AP credit,,,(MQR),,"Students may receive credit for only one course in the following group: MATH 1920, MATH 2130, MATH 2220, MATH 2240","Introduction to multivariable calculus. Topics include partial derivatives, double and triple integrals, line and surface integrals, vector fields, Green's theorem, Stokes' theorem, and the divergence theorem"
MATH 2930,Differential Equations for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,,"Introduction to ordinary and partial differential equations. Topics include: first-order equations (separable, linear, homogeneous, exact); mathematical modeling (e.g., population growth, terminal velocity); qualitative methods (slope fields, phase plots, equilibria, and stability); numerical methods; second-order equations (method of undetermined coefficients, application to oscillations and resonance, boundary-value problems and eigenvalues); and Fourier series. A substantial part of this course involves partial differential equations, such as the heat equation, the wave equation, and Laplace's equation. (This part must be present in any outside course being considered for transfer credit to Cornell as a substitute for MATH 2930.)"
MATH 2940,Linear Algebra for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,"Students will receive credit for only one course in the following group: MATH 2210, MATH 2230, MATH 2310, MATH 2940","Linear algebra and its applications. Topics include matrices, determinants, vector spaces, eigenvalues and eigenvectors, orthogonality and inner product spaces; applications include brief introductions to difference equations, Markov chains, and systems of linear ordinary differential equations. May include computer use in solving problems"
MATH 4530,Introduction to Topology,4,Stdnt Opt,Fall,"MATH 2210, MATH 2230, MATH 2310, or MATH 2940, plus at least one mathematics course numbered 3000 or above, or permission of instructor",,,(MQR),,,"Topology may be described briefly as qualitative geometry. This course begins with basic point-set topology, including connectedness, compactness, and metric spaces. Later topics may include the classification of surfaces (such as the Klein bottle and Möbius band), elementary knot theory, or the fundamental group and covering spaces"
MATH 4901,Supervised Reading,1-6,Stdnt Opt,"Fall, spring",,,,,,,An independent reading course by arrangement with an individual professor. The goal is for the student to master a body of mathematics outside the normal curriculum. The student and professor will set expectations and grading policies at the beginning of the term
MSE 3110,Junior Laboratory I,2,Graded,Fall,,,,,,,Practical laboratory covering the analysis and characterization of materials and processing. Labs are based on materials from courses in chemistry of materials and thermodynamics of condensed systems
MSE 4900,Special Projects in Materials Science and Engineering,3,Graded,"Fall, spring",,,,,,,"This course is intended for an individual student, or small group of students, to pursue a particular project, analytical investigation, or experimental investigation outside of regular courses. The course may also be used for formal or informal instruction supplementing regular courses in the major. Students taking the course must obtain approval from an MSE field member who will be responsible for supervising and evaluating the project work. Course may normally be used only as an advisor approved elective within the MSE curriculum"
NBA 5681,Oral Communication,1,S/U NoAud,,,,,,,,No description available
NBA 5920,Experience in International Management,1.5,S/U NoAud,"Fall, spring",,,,,,,"Combines classroom sessions and international experience with an increased awareness of business environments outside the United States. On trips, students visit local businesses, subsidiaries of foreign multinationals, government officials, local business school students, and others. Students also must attend two pre-trip meetings during the semester (2-1/2 hours each). These meetings are used to present information on international business conditions, industrial structures, management styles, and also to develop cross-cultural skills. Students also must attend one post-trip meeting with a discussion and analysis of their impressions from the trip. A final paper, integrating the material learned in the classroom with their experiences, is required"
NBAB 5630,Role of the General Manager,2.25,GradeNoAud,,,,,,,,No description available
NBAB 5710,Cornell Management Simulation,1.5,GradeNoAud,,,,,,,,No description available
NBAB 5970,Global Business Project,0.15,GradeNoAud,,,,,,,,No description available
NBAB 6220,Marketing Strategy,2.25,GradeNoAud,,,,,,,,No description available
NBAE 5700,Leadership and High Performing Teams,4,S/U NoAud,,,,,,,,No description available
NBAE 6250,"Business, Government and the Global Economy",2,S/U NoAud,,,,,,,,No description available
NBAY 5700,Leading Teams Practicum,1,S/U NoAud,Summer,,,,,,,No description available
NCC 5050,Critical and Strategic Thinking,1.5,GradeNoAud,Fall,,,,,,,"This course is based on the proposition that leading well requires thinking well.Succeeding in any business leadership role requires you to think critically, and make quality decisions, even in the face of challenges such as imperfect/incomplete information, changing and unforeseen circumstances, and human nature in all of its complexity and unpredictability.  Major content themes of this course focus on constructing a persuasive argument and deconstructing arguments made by others; recognizing and avoiding reasoning flaws and the forces that make us most susceptible to such flaws; approaching business problems systematically and thoroughly; and producing a problem solution that is (a) well-reasoned; (b) likely to be well-received by ultimate decision makers; and (c) able to be implemented successfully"
NCCB 5010,Business Decision Models,1.5,GradeNoAud,,,,,,,,No description available
NCCB 5080,Operations Management,3,GradeNoAud,,,,,,,,No description available
NCCY 5050,Critical and Strategic Thinking,1.5,GradeNoAud,Summer,,,,,,,No description available
NEPAL 1160,Intensive Elementary Nepali,6,Graded,Summer,,,,,,,This intensive study of Nepali provides an unusual opportunity to obtain basic competence in the language in one summer. Emphasis is upon the spoken (colloquial) language; although attention will also be given to assisting the students develop vocabularies appropriate to their professional fields as well. Reading and writing practice will use both colloquial and scholarly materials in the Nepali (Devanagari) script
NEPAL 2260,Intermediate Intensive Nepali,6,Graded,Summer,NEPAL 1160 or placement by Nepali instructors,,,,(GB),,"Intermediate instruction in spoken grammar and verbal comprehension skills, with special attention to developing technical vocabularies and other verbal skills appropriate to students' professional fields"
NEPAL 3360,Advanced Intensive Nepali,6,Graded,Summer,NEPAL 2260 or placement by Nepali instructors,,,,(GB),,"Reading of advanced texts, together with advanced drills on the spoken language"
NS 1150,"Nutrition, Health, and Society",3,Stdnt Opt,"Fall, winter, summer",,,,,,,"Discusses the facts and fallacies concerning the role that nutrition, exercise, and other health behaviors play in preventing disease, maintaining good health, and maximizing athletic performance. Emphasis is on understanding the biological mechanisms through which good nutrition and regular exercise affect psychological and physical health"
NS 3150,Obesity and the Regulation of Body Weight,3,Stdnt Opt,Spring,"NS 1150, PSYCH 1101",,PSYCH 3150,,,,"Multidisciplinary discussion of the causes, effects, and treatments of human obesity. Topics include the biopsychology of eating behavior, the genetics of obesity, the role of activity and energy metabolism, the psychosocial determinants of obesity, anorexia nervosa, therapy and its effectiveness, and social discrimination"
NS 6000,Special Problems for Graduate Students,1-9,Stdnt Opt,"Fall, spring",,,,,,,Emphasizes independent advanced work. Experience in research laboratories in the Division of Nutritional Sciences may be arranged
