Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
HADM 4930,Management Intern Program I - Operations,6,S/U NoAud,"Fall, spring","SHA freshman and sophomore core courses. Highly recommended: HADM 3210, HADM 3350, HADM 3550, and HADM 3650",,,,,,"The application process begins the semester before the planned internship. An MIP information session is held at the beginning of each semester. Students accepted to MIP enroll in both HADM 4930 and HADM 4940. Students enrolled in HADM 4930 receive academic credit in free electives as well as practical experience in the hospitality field. Six performance evaluations are used to determine this grade. Further information is available in the Office of Student Services, 180 Statler Hall"
HADM 4940,Management Intern Program II - Academic,6,GradeNoAud,"Fall, spring",,,,,,,"An MIP information session is held at the beginning of each semester. Students accepted into MIP enroll in both HADM 4930 and 4940. Students enrolled in HADM 4940 receive academic credit in free electives. Required deliverables: goals and objectives statement, four management reports, four learning journal entries, and four management checklist summaries. Upon return to campus, each intern completes a debriefing and an oral presentation to fulfill the academic requirements. Further information is available in the Office of Student Services, 180 Statler Hall"
HADM 4970,Latin Honors Course I,3,Multi-Term,"Fall, spring",enrollment by approved application only,,,,,,"Outstanding students may conduct independent research under faculty supervision. Each student is expected to review pertinent literature, prepare a project outline, conduct the research, and prepare a report. Students make two presentations coordinated by the Center for Hospitality Research (CHR): one at a preliminary stage and one at project completion. Students submit the completed report to the CHR, which will be available online through the CHR web site"
HADM 4980,Undergraduate Independent Study,1-4,Opt NoAud,"Fall, spring",,,,,,,"Students have the option of conducting an independent study project in any academic area. The number of credits for which students may register are arranged on an individual basis. Note: Students commit themselves to a certain number of credits of independent academic work per week per credit hour if they choose to do an independent study project, and the work must be performed in the semester for which the student is enrolled in the independent study. The usual add/drop policy applies, and retroactive credit for work commenced after an academic semester has ended is not allowed. Projects are conducted under the direction of a faculty member, and regular, frequent consultations are mandatory. Also, a written report must be produced and made available to all faculty members and students of the school after its submission to the supervising faculty member. Up to 3 credits for independent study projects may count toward the SHA elective requirements. Any over 3 credits will be free electives only. Students cannot earn academic credit for independent study when the equivalent material is offered in a regular course, and credit is not earned for teaching a course. Students should consider all aspects of their situation before committing themselves to an independent study project"
HADM 4990,Undergraduate Independent Study,1-4,Opt NoAud,"Fall, spring",,,,,,,"Students have the option of conducting an independent study project in any academic area. The number of credits for which students may register are arranged on an individual basis. Note: Students commit themselves to a certain number of credits of independent academic work per week per credit hour if they choose to do an independent study project, and the work must be performed in the semester for which the student is enrolled in the independent study. The usual add/drop policy applies, and retroactive credit for work commenced after an academic semester has ended is not allowed. Projects are conducted under the direction of a faculty member, and regular, frequent consultations are mandatory. Also, a written report must be produced and made available to all faculty members and students of the school after its submission to the supervising faculty member. Up to 3 credits for independent study projects may count toward the SHA elective requirements. Any over 3 credits will be free electives only. Students cannot earn academic credit for independent study when the equivalent material is offered in a regular course, and credit is not earned for teaching a course. Students should consider all aspects of their situation before committing themselves to an independent study project. Enrollment forms are available in the Office of Student Services, 180 Statler Hall"
HADM 6033,Operations and Planning of Senior Living and Related Facilities,2,S/U NoAud,Fall,,,PAM 5500,,,,"This two-weekend, 2-credit course is designed to provide hospitality or other interested students with introductory knowledge and terminology regarding the rapidly growing fields of senior housing, CCRCs, and assisted living. While similar in a number of ways to other hospitality facilities, the course will expose students to some of the unique aspects involved in assessing feasibility, development, marketing, and operations of these senior-housing and related types of properties. Through lectures, case studies and in-class question/answer/discussion sessions, students will gain background on decision making, management, and regulatory issues. A field trip may be taken to a local facility as feasible with the size of the group"
HADM 6050,Revenue Management,3,GradeNoAud,Spring,HADM 3010 or HADM 7030 or equivalent,,,,,,"Revenue Management (RM)  or sometimes referred to as Dynamic Pricing are methods for profitably managing hotel capacity. The intent of this course is to teach you how to effectively implement RM techniques. Emphasis will be placed on the integration among techniques, information technology and to expose you to RM the travel market.  While the course focuses on implementation of hotel RM, other application areas in travel and retail will be discussed.  In addition, you will be expected to express technical revenue management terms in clear, managerial language"
HADM 6090,Airline Service and Operations Management,3,GradeNoAud,Fall,,,,,,,"This course provides an introduction to commercial airline management. Topics include the history and development of the U.S. airline industry, air transportation laws and regulations, network planing, schedule planning, pricing and revenue management, airport and onboard customer service, labor relations under the Railway Labor Act, and others.  Students will utilize industry data and learn to perform analyses conducted by airline analysts and professionals.  A class field trip to a local airport or aviation facility will give students a change to experience aviation operations first-hand and network with industry executives"
HADM 6100,MMH Distinguished Lectures (DDLS),1,GradeNoAud,Fall,,,,,,,"HADM 6100 is a required master's-level course that provides a unique opportunity for successful industry leaders to share their experiences with M.M.H. students in a small group setting. Speakers will share their views about the successful skill sets, temperaments, and leadership styles needed to be an effective and valuable executive. They will also focus on critical industry-related issues. The speakers are chosen for their knowledge, experience, and proven success in the hospitality industry. Students in HADM 6100 have an unparalleled opportunity to learn how hospitality executives view the current and future status of the industry"
HADM 6110,Negotiations in the Hospitality Industry,3,GradeNoAud,"Fall, spring",,,HADM 4110,,,,"Negotiation is a critical factor in business success. This course provides hands-on experience in negotiation in the hospitality context. Through the use of role-play exercises, discussions, and writing exercises, students develop into tough negotiators with whom people will want to continue doing business. Students become more comfortable with negotiations and develop their own personal negotiating style. Students also learn how to adjust their negotiating style to respond appropriately to others' different personalities and negotiation tactics"
HADM 6115,Managing Professional Relationships,3,GradeNoAud,Fall,,,HADM 4115,,,,"Through lecture, experiential exercises, videos, and readings, students will prepare to be effective hospitality leaders by a) learning how to effectively build and maintain high quality relationships, b) developing an awareness of and strategies for managing relational challenges, and c) deriving a framework for building relational capability in an organization"
HADM 6125,Foundations of Social Entrepreneurship,3,GradeNoAud,Fall,,,HADM 4125,,,,"Social entrepreneurship is a rapidly developing and changing business field in which business and nonprofit leaders design, grow, and lead mission-driven enterprises.  As the traditional lines blur between nonprofit enterprises, government, and business, it is critical that business students understand the opportunities and challenges in this new landscape.  Through guest speakers, case discussion, lecture, and student presentations this course will explore this emerging field.  Students will be expected to develop a business plan for a social enterprise.  Because the field of social entrepreneurship is interdisciplinary and in its infancy, the course will be introductory in nature and will draw heavily from cases, speaker experience, and student inquiry"
HADM 6130,Entrepreneurial Management,3,GradeNoAud,"Fall, spring",,,HADM 4130,,,,"This course addresses the issues faced by managers who wish to take a nascent idea and turn it into a viable organization that creates value, and empowers students to develop their own approaches, guidelines, and skills for being entrepreneurial managers"
HADM 6135,Conversations with Entrepreneurs,2,S/U NoAud,"Fall, winter, spring, summer (fall and spring weeks 8-14, winter and summer are online)",,,HADM 3135,,,,"This course is intended to add value to the journey of students who have entrepreneurial aspirations. Guest speakers of a variety of backgrounds share their own entrepreneurial stories to highlight the challenges and benefits of entrepreneurship. The course illustrates the importance of the entrepreneurial mind and entrepreneurial thinking for professional career development for both students who plan to pursue a career in corporations or start their own ventures. The objectives of the course are achieved through a combination of networking activities, entrepreneurial pitching activities, alumni interviews, reflective assignments, entrepreneurial career planning assignments, and an entrepreneurial journey project"
HADM 6144,Opportunity Recognition and Ideation,2,GradeNoAud,"Fall (weeks 8-14), spring (weeks 1-7)",,,HADM 4144,,,,"This course is an introductory course intended to provide students with a solid foundation in entrepreneurship. The intent of this course is to provide a cornerstone experience from which students can build their entrepreneurial education through other entrepreneurship courses. Entrepreneurship is approached as a way of thinking and acting, as an attitude and a behavior. The course will emphasize entrepreneurship as a manageable process that can be applied in virtually any organizational setting. Further, it is a course that mixes theory with practice, and you will be challenged to apply principles, concepts and frameworks to real world situations. Opportunity recognition is the very basis from which entrepreneurship and entrepreneurial activity begins. Research shows that opportunity recognition is a learned behavior and as such this course will also seek to provide students with a better understanding of opportunity recognition through an exploration of the skills, tools, and mindset to generate new business ideas"
HADM 6145,Strategic Business Plan Development,3,GradeNoAud,"Fall, spring",,,HADM 4145,,,,"A course for students who wish to learn the disciplines involved in creating and writing a well-grounded, concise business plan for a start-up concept, existing business, or corporate growth strategy in either a for profit or nonprofit context. The course will focus on all elements of entrepreneurship and will provide an opportunity for students to apply knowledge gained from all courses of study in a meaningful way. The teams will present completed plans to a panel of successful entrepreneurs and professional investors at the close of the course"
HADM 6155,Women in Leadership,2,Opt NoAud,Fall (weeks 1-7),,,,,,,"What special challenges face women as they transition from students to managers to leaders? What does research offer to women who are seeking C-level positions and the organizations that want to benefit from more women leaders? In this course, we seek to better prepare students of both genders to lead in organizations that are now comprised of nearly 50% women"
HADM 6200,Principles of Real Estate,3,GradeNoAud,"Fall, spring",,,,,,,"This introduction to real estate finance and investment emphasizes developing valuation and decision-making skills. It introduces students to the business of real estate, both residential and commercial real estate, including roles, activities and players, terminology, and how the tools, concepts, and models in real estate are used in decision making. The objectives of this course are twofold: (1) to help students develop an understanding of real estate fundamentals, and (2) to introduce students to the quantitative aspects of real estate-investment decision making, valuation under uncertainty, and mortgage financing"
HADM 6205,Real Estate Financial Modeling,1.5,GradeNoAud,Fall (weeks 1-7),HADM 3210 or HADM 4200 and have taken or concurrently taking HADM 4280,,,,,,"This course covers the basic financial models and frameworks used throughout the real estate industry today. In this introductory course, students will focus exclusively on a rigorous cash flow construction and scenario analysis to include the impact of deterministic inputs in ex-ante decision making. The course covers extensively the modeling of simple lease structures (for different property types), conventional and exotic debt instruments and simple equity waterfalls"
HADM 6210,Hospitality Real Estate Finance,3,GradeNoAud,"Fall, spring",,,,,,,"Focuses on real estate financing for hospitality-oriented projects. The following topics are addressed: methods of measuring rates of return; feasibility and appraisal processes; equity and debt financing vehicles to include joint ventures, limited partnerships, construction mortgages, participating, convertible and seller-financed mortgages; forms of operating agreements to include management contracts, leases, and franchises; and trends in international hotel franchising. Presentation of hospitality industry real estate practitioners will tie course material to current industry practices"
HADM 6220,Hospitality Asset Management,3,GradeNoAud,Fall,,,,,,,"Hotel asset managers act on behalf of investors to meet the specific objectives of ownership. The asset manager's role in investment decisions and over the holding period is analyzed at both the portfolio and property levels. This course provides an overview of the strategies and tactics of real estate asset management and provides insights into the current market and operational challenges. The course focuses on hotel and resort property. Topics include hotel management agreements, sell vs. hold decisions, the capital investment decision, recapitalization decisions, and the asset manager's interaction with portfolio managers"
HADM 6230,Real Estate Statistical Modeling,1.5,GradeNoAud,Fall (weeks 8-14),,,,,,,"This course provides students with education in the use of statistical methods applied to real estate property and market data for the purpose of making informed decisions about allocations of resources to real estate.  Both elementary and advanced statistical methods are covered in the course and students receive training in the statistical functions of Excel, STATA, and @RISK.  Also, students gain exposure to the expanding number of real estate data bases offered by vendors.  An important component of the course is the series of required assignments that involve finding answers to specific questions encountered in practice that can be best answered with statistical analysis of relevant data.  Building statistics-based forecasting and valuation models is essential for completing the course assignments"
HADM 6240,Analysis of Financial Statements,3,Opt NoAud,Fall,prior course in financial accounting highly recommended,,,,,,"This mathematically rigorous course is designed to build on the student's understanding of the basic accounting model and the accounting rules for the measurement of assets, liabilities, and owners' equity.  Emphasis is placed on understanding the underlying economic substance of the transactions.  Focus is from an outsider's view of the company, and students should be able to understand the evaluzation and interpretation of published financial information, specifically in the context of valuation and credit assessment"
HADM 6280,Real Estate Finance and Investments,3,GradeNoAud,"Fall, spring",,,HADM 4280,,,,"This course promotes sound real estate investment and finance decision making through the use of advanced theory and techniques in financial economics. Real estate investment decisions are made from applications of an extended version of the after-tax discounted cash flow model and other valuation models, including option pricing and regression models. Financing decisions are made using the techniques of modern financial analysis. A wide array of equity and debt financing options are considered including partnership agreements and commercial mortgages. Securitization of equity and debt claims to real estate also are covered. All types of income-producing residential and nonresidential real estate are analyzed, including hospitality properties"
HADM 6301,Restaurant Entrepreneurship,3,GradeNoAud,"Fall, spring",,,HADM 4301,,,,"This course is designed for students who have a strong interest in food and beverage operations and who may be considering a career as an entrepreneur. Under the supervision of the instructor and using student-developed case studies, students visit and analyze various independently owned and corporate restaurant operations. Analysis covers, but is not limited to, the restaurant's concept (market), organization, ownership, management, physical structure, staff, front-of-the-house operations, back-of-the-house operations, and fiscal integrity. Readings about current topics in the restaurant industry are required. Classes alternate weekly between field trips (2:30 p.m. through dinner hour) and seminars/case presentations"
HADM 6310,Case Studies in Restaurant Management,3,Opt NoAud,Fall,,,,,,,"Through a series of directed readings, case studies, and roundtable discussions with industry leaders, this course focuses on strategic issues in the food and beverage industry that affect the growth and development of multi-unit restaurant companies. In class, students critically evaluate selected cases related to multi-unit business management to serve as the basis for class discussion and the fostering of a broader understanding of leadership and growth strategies in the multiunit restaurant business"
HADM 6470,Consumer Behavior,3,Opt NoAud,"Fall, spring",,,HADM 3470,,,,"Helps students become better at understanding, predicting, and influencing consumer behavior. Topics include motivation, perception, learning, decision making, attitudes, persuasion, compliance, geodemographics, and psychographics. The practical implications of psychological principles are emphasized. Specific applications involve such areas as guest frequency programs, menu design, promotional strategy, personal selling, sales and marketing planning, and marketing research. Class time is used for discussions and application exercises as well as for the presentation of relevant information"
HADM 6480,Brand Management,3,Opt NoAud,Fall,,,HADM 4480,,,,"Brands have become the central organizing principle of most hospitality organizations, guiding every decision and every action. This course addresses important brand management decisions faced by hospitality firms. Combining the latest in thought leadership on this topic with practical exercises, case studies, and guest speakers you will learn how to manage a brand for increased customer engagement, market advantage and profitability. We will cover key elements of brand management via presentations on key concepts, reading and discussing seminal brand management research, insights from guest speakers, and discussing hospitality brand case studies. Learning is assessed via in-class contributions, analysis of cases, and a final research paper"
HADM 6550,Introduction to Sustainable Hospitality,3,GradeNoAud,Fall,,,HADM 4550,,,,"This course will examine the tactical strategies necessary to operate a sustainable hospitality facility. Fundamental principles that are the building blocks of sustainability's Triple Bottom Line will be examined in detail. Challenges unique to the hospitality industry will be highlighted. However, many topics will be applicable to real estate principles"
HADM 6570,Project Management for Hospitality Real Estate Development,3,GradeNoAud,Fall,,,HADM 4570,,,,"This course presents a framework for managing the real estate development process offering project management skills applicable for all development projects including project planning, budgeting and scheduling as well as leadership, communications, team formulation, procurement and management ethics.  The course also presents a range of case studies addressing the contingencies any project must inevitably endure. In-class exercises, case studies, class discussions are required course activities"
HADM 6770,Advanced Business Modeling,2,Opt NoAud,"Fall, spring (weeks 1-7)",,,,,,,"Focuses on organizational systems, planning, and the decision process and how information is used for decision support in organizations. Students are provided with practical skills in developing spreadsheet computer models using Microsoft Excel. Topics include business planning and forecasting, numerical methods, advanced formulas and functions, user-interface design, data protection and validation, importing external data, and output presentation"
HADM 6835,Leading and Managing Teams,3,GradeNoAud,Fall,HADM 1650 or equivalent,,HADM 4835,,,,"Students will learn conceptual frameworks for understanding group dynamics and their effects on team performance. In addition, students will develop practical skills for building and managing effective groups and teams. These include the following capabilities: to choose and implement the team structures that are best for accomplishing specific goals, to diagnose team performance problems, and to design appropriate interventions. Topics include motivation, conflict resolution, creativity, decision-making, communication, diversity, emotional intelligence, and leadership styles. An overriding theme for this course is that effective leaders must use both analytic and interpersonal skills to effectively manage groups. Students will have the opportunity to develop these skills through case studies, self-assessments, experiential exercises, readings, discussions, papers, and group activities"
HADM 6840,"Labor in the Modern Service Economy: Markets, Crisis, and Public Policy",3,GradeNoAud,Fall,Introductory Microeconomics (e.g. HADM 1410),,HADM 4840,,,,"In this course students will learn how public policy and the state of the economy affect labor markets and firm performance. We will analyze issues of particular relevance to the hospitality sector and its associated labor markets. We will learn about the macro-economy by examining periods of economic crisis, including the global crisis of 2008 and the continuing crisis in the Eurozone. Topics include the causes and consequences of economic crises; the relationship between technological change and employment; structural transformation and the transition to a service-based economy; the changing nature of employment, including the rise of the so-called ""gig economy""; and the impact of labor market policies and the Fight for $15"
HADM 6870,Real Estate Law,3,GradeNoAud,Fall,,,,,,,"This course provides students with an understanding of the legal issues surrounding the ownership, transfer, and use and development of real estate. Students will learn to recognize and evaluate legal issues in order to inform the decision-making process with respect to real estate, whether as a business executive, an entrepreneur, or in personal life"
HADM 6980,Graduate Independent Research,1-4,Opt NoAud,"Fall, spring",,,,,,,"Each student must have in mind a project and obtain agreement from an individual faculty member to oversee and direct the study. Written permission is required before course enrollment. Permission forms are available in the Office of Student Services, 180 Statler Hall"
HADM 6990,Graduate Independent Research,1-4,Opt NoAud,"Fall, spring",,,,,,,"Each student must have in mind a project and obtain agreement from an individual faculty member to oversee and direct the study. Written permission is required before course enrollment. Permission forms are available in the Office of Student Services, 180 Statler Hall"
HADM 7110,Organizational Behavior,3,GradeNoAud,Fall,,,,,,,"Organizational Behavior teaches how individuals, groups, and organizations interact within a complex, globalized service environment. Students develop interpersonal skills and gain a greater awareness of how their personal styles influence leadership and decision making. They learn to motivate others, negotiate ethical decisions, manage teams, and lead organizations through change"
HADM 7510,Properties Development and Planning,3,GradeNoAud,Fall,,,,,,,"This course serves as an overview of hospitality project development and planning from the perspective of an owner and manager. Students learn about the role of the development team, feasibility studies, space programming, construction and renovation management, and functional and design criteria for hotels and restaurants. Teams will prepare program documentation for a new lodging property or concept"
HADM 7610,Management Communication,3,GradeNoAud,Fall,,,,,,,"Organizational leaders in the hospitality and other industries use communication strategies that involve written, visual, and oral messages to solve problems and to accomplish professional goals within the workplace. Students are challenged to make thoughtful, audience-appropriate communication choices, and to prepare clear, powerful messages for the wide variety of channels and technologies used in contemporary business contexts"
HADM 8900,M.S. Thesis Research,1,GradeNoAud,"Fall, spring",,,,,,,Thesis research for mater's students
HADM 9900,Ph.D. Thesis Research,1,GradeNoAud,"Fall, spring",,,,,,,Thesis research for Ph.D. candidates
HD 1100,Introduction to Lifespan Development,3,Stdnt Opt,Fall,,,,(KCM-HE),,,"The course will survey the trajectory of lifespan human development.  It will start with some of the history, theories, and research strategies in the field, and then proceed to a chronological account of human development. This account will start with genetic and environmental foundations of development, and proceed to prenatal development, birth, infancy, toddlerhood, early childhood, middle childhood, adolescence, early adulthood, middle adulthood, late adulthood, and death"
HD 1150,Human Development: Infancy and Childhood,3,Stdnt Opt,Fall,,,,(SBA-HE),,,"Introduces students to the basic concepts, theories, and research in human development as they explain prenatal development and development in infancy and childhood, including physical, cognitive, and social/emotional development. The focus is on individual development from an interdisciplinary perspective with an emphasis on psychological development, but also drawing from the fields of sociology, history, biology, anthropology, neuroscience, and education"
HD 1160,Section for Infancy and Childhood,1,Graded,Fall,,,,(SBA-HE),,,Provides an opportunity to discuss material in more depth in a small group. Students learn to read and critique empirical research articles and discuss the application and policy implications of course topics
HD 2180,Human Development: Adulthood and Aging,3,Stdnt Opt,Fall,HD 1150 or HD 1170,,,"(D-HE, KCM-HE, PBS-HE, SBA-HE)",,,"General introduction to theories and research in adult development and aging. Discusses psychological, social, and biological changes from youth through late adulthood. Emphasizes both individual development within generations and differences among generations"
HD 2200,The Human Brain and Mind: An Introduction to Cognitive Neuroscience,3,Stdnt Opt,Fall,HD 1150 or PSYCH 1101 and BIONB 2220 or PSYCH 2230  or permission of instructor,,,"(KCM-HE, PBS-HE, SBA-HE)",,,"This course will review the neural bases of behavior, with an emphasis on human cognitive function and dysfunction. Initial lectures will consist of a general introduction to neuroanatomy, cortical organization and methods used by cognitive neuroscientists. These will be followed by lectures focusing on specific areas of cognitive functioning and related disorders (e.g., attention and neglect; memory and amnesia; language and aphasia etc.). Relevant human clinical disorders and brain networks are discussed throughout"
HD 2580,Six Pretty Good Books: Explorations in Social Science,4,Stdnt Opt,Fall,,,"COMM 2580, ILRLR 2580, SOC 2580",(SBA-HE),,,"This course was the prototype for the innovative University Courses curriculum designed to provide students with a cross-disciplinary perspective. Accordingly, it is co-taught with psychologist Steve Ceci, and is organized around highly controversial ""must-read"" books on diverse topics that expose students to fundamental puzzles about human behavior and social interaction. The readings, combined with guest lectures by the authors, introduce students to disciplinary similarities and differences in the perspectives, theories, concepts, assumptions, and methods used by sociologists (who focus on what happens between individuals) and psychologists (who focus on what happens within). The authors vary from year to year but include Malcolm Gladwell, Michelle Alexander, Nate Silver, and Nicholas Christakis. All authors have agreed to participate in a ""Q&A"" session with the students. The course meets Cornell's SBA distribution requirement.      "
HD 2600,Introduction to Personality,3,Stdnt Opt,"Fall, summer (three-week session)",introductory psychology or human development course recommended,,PSYCH 2750,,,,"A shared assumption among personality psychologists is that each person possesses a personality--i.e., characteristic ways of thinking, feeling, and behaving--that uniquely distinguishes him or her from other people. Each individual's personality is the culmination of his or her genetic makeup, biology, early life experiences, learning and culture. In this undergraduate-level course, we will review the major theories and research paradigms (e.g., trait, biological, cognitive) of modern-day personality psychology. The course will emphasize contemporary research, theory, and methodology, as well as provide a review of historical accounts that have significantly contributed to current conceptualizations"
HD 2650,Psychology and Law,4,Stdnt Opt,Fall,,,"LAW 2650, PSYCH 2650",,,,"This course explores how cognitive, social & clinical psychology are used in law. Law makes many assumptions about human psychology, and lawyers and judges regularly rely on psychological research in their cases. The course examines the psychology underlying criminal confessions; children's testimony; the insanity defense; risk assessment; judge and jury decision making; criminal punishment; constitutional law; and common law (tort, contract, and property) disputes. The course assesses the use and misuse of psychology in these subjects.     "
HD 2710,The Black Family and the Socialization of Black Children,3,Stdnt Opt,Fall,,,ASRC 2160,,,,"Prepare to be challenged in this course exploring the historic and contemporary dynamics of the African American family in U.S. society. From the African Diaspora to the Cosby Show, we will focus on the socio-historical, -political and - cultural contexts of black family formations and functions--both real and invented. We'll study Afrocentric, feminist, and sociological frameworks for understanding black families. We'll examine the continuation of African heritage in black family organization. We'll tackle hard issues of gender roles, sexuality, love, mate selection, divorce, marriage dissolution, parenting, fatherhood and the well- being of black children. And we'll look at popular culture, paying special attention to how black families are imagined and re- imagined in the news, on television, in film and through music"
HD 2820,Community Outreach,2,Graded,Fall,,,PSYCH 2820,,,,"Provides students with information and perspectives essential to volunteer fieldwork with human and social service programs in the community. Readings are drawn from the field of community psychology and include analyses of successful programs, such as Head Start, as well as a review of the methods by which those programs are developed and assessed. Although students are not required to volunteer, the instructor provides students with a list of local agencies open to student placements"
HD 2830,Research Methods in Human Development,3,Stdnt Opt,Fall,,,,(SBA-HE),,,This course will introduce students to the basics of research design and will review several methodologies in the study of human development. The focus of the course will be on descriptive and experimental methods. Students will learn the advantages and challenges to different methodological approaches. The course also places an emphasis on developing students' scientific writing and strengthening their understanding of statistics
HD 3110,Educational Psychology,4,Stdnt Opt,Fall,,,"COMM 3110, EDUC 3110","(CA-HE, KCM-HE)",,,"Educational psychology is the application of psychological concepts to educational settings. This course examines the dynamic interaction between people as teachers and learners, schools as social and learning environments, and the sociocultural contexts that influence learning. The focus is on those interactions in cognitive, epistemic, social, moral, and personal domains in educational contexts"
HD 3190,Memory and the Law,3,Stdnt Opt,Fall,"HD 1150, HD 1170, PSYCH 1101, or PSYCH 2650",,,"(KCM-HE, PBS-HE)",,,Focuses on how the scientific study of human memory interfaces with the theory and practice of law
HD 3250,Neurochemistry of Human Behavior,3,Stdnt Opt,Fall,HD 2200,,,"(KCM-HE, PBS-HE)",,,This course will focus on the complex interactions between neurochemicals and their receptors (pharmacodynamics) that drive human behavior. It will provide an overview of the principles of neurotransmission of chemicals as well as how alterations in their normal function can manifest in pathological behavior/mind processes
HD 3270,Field Practicum I,3,Graded,Fall,HD 3700. Students must commit to HD 3280 in spring semester,,PSYCH 3270,,,,"Composed of three components that form an intensive undergraduate field practicum. First, students spend three to six hours a week at local mental health agencies, schools, or nursing facilities working directly with children, adolescents, or adults; supervision is provided by host agency staff. Second, the instructor provides additional weekly individual, clinical supervision for each student. Third, seminar meetings cover issues of adult and developmental psychopathology, clinical technique, case studies, and current research issues. Students write one short paper, two final take-home exams, and present an account of their field experience in class"
HD 3300,Developmental Psychopathology,3,Stdnt Opt,Fall,HD 1150,,PSYCH 3310,(SBA-HE),,,Why do some children grow up well-adjusted and others do not? This course applies a developmental framework to understanding psychological disorders. We will consider the common disorders of childhood and adolescence; the individual contexts which promote risk versus resiliency; trends and trajectories in disorders over time; and the complex ethical issues associated with the diagnosis and treatment of disorders early in life
HD 3370,Language Development,4,Stdnt Opt,Fall,"at least one course in developmental psychology, cognitive psychology, cognitive development, neurobiology, biology, or linguistics",,"COGST 3370, LING 4436, PSYCH 4360",(KCM-HE),,,"Surveys basic issues, methods, and research in the study of first-language acquisition. Considers major theoretical positions in the field in the light of experimental studies in first-language acquisition of phonology, syntax, and semantics from infancy on. The fundamental issues of relationships between language and thought are discussed, as are the fundamental linguistic issues of ""Universal Grammar"" and the biological foundations for language acquisition. The acquisition of communication systems in nonhuman species such as chimpanzees is addressed, but major emphasis is on the child"
HD 3510,Racial and Ethnic Identity Development,3,Stdnt Opt,Fall,HD 1150 or HD 1170. Recommended Prerequisite: PSYCH 1101,,,(SBA-HE),,,"The purpose of this course is to examine (a) how individuals construct and maintain their sense of themselves racially and ethnically, and (b) personal- and societal-level consequences of such identities.  This course includes a review of essential theories pertaining to race and ethnicity in the United States, methodological strategies for studying identity development, and practical applications related to understanding how racial and ethnic identities play a meaningful role in the human experience"
HD 3840,Gender and Sexual Minorities,3,Stdnt Opt,Fall,social science course,,,,,,"Introduces students to the analytical tools of queer theory, and will use them to explore the development of gender and sexual identities across the lifespan. The course will survey the history of gender and sexuality, with an emphasis on American gender and sexual histories. Students will gain a sociological, psychological, and neurobiological appreciation for the diversities of gender and sexual expressions among human and non-human species"
HD 4250,Translational Research on Decision Making,4,Stdnt Opt,Fall,HD 1150 or HD 1170 or PSYCH 1101 also HD 2830 and HD 4750 and HD 4760,,,(SBA-HE),,,"Introductory laboratory-based course focusing on basic foundations in translational research on decision making across the lifespan. The course introduces students to hands-on applications of research skills in the context of research on decision making, spanning basic and applied research in law, medicine, behavioral economics, and policy. It focuses on such topics as human subjects protection, working with populations across the lifespan (e.g., children, seniors), database development, working with external partners and stakeholders (e.g., schools, hospitals), and basic concepts and techniques in decision research. Students participate in weekly laboratory meetings in small teams focused on specific projects as well as monthly meetings in which all teams participate. During laboratory meetings, students discuss ongoing research, plans for new studies, and interpretations of empirical findings from studies that are in progress or have been recently completed. New students work closely with experienced students and eventually work more independently. In order to fully grasp how the research projects fit into the broader field, students read relevant papers weekly and write reaction responses. Because several projects are ongoing at all times, students have the opportunity to be involved in more than one study and are assigned multiple tasks such as piloting research paradigms, subject recruitment, data collection, data analysis, and data entry. Students attend a weekly lab meeting for 1.5 hours per week, read pertinent papers, write reaction responses, and work 10.5 hours per week in the laboratory completing tasks that contribute to ongoing research studies"
HD 4310,"Mind, Self, and Emotion",3,Graded,Fall,HD 1150 or HD 1170 or PSYCH 1101,,"AAS 4310, COGST 4350, COGST 6390, HD 6390",(SBA-HE),,,"Offered to students who are currently conducting research or planning to do research in the near future on one of the three topics-memory, self, or emotion. The course examines current data and theories concerning the topics from a variety of perspectives and at multiple levels of analysis, particularly focusing on the interconnections among these fields of inquiry. The ""scale of observation"" is viewed as occurring within the person (brain mechanisms, including genetics), at the level of the person (content-goals, beliefs, desires, etc.), and between persons (relationships and group interaction-including culture)"
HD 4440,The Nature of Human Intelligence,3,Stdnt Opt,Fall,,,HD 6440,(KCM-HE),,,"The course will survey the nature of human intelligence. Examples of topics include theories of intelligence, measurement of intelligence, development of intelligence, cultural issues regarding intelligence, heritability of intelligence, group differences in intelligence, extremes of intelligence, and improving intelligence. The course will include an independent project plus a midterm and final exam"
HD 4490,Children's Learning in Social Context,3,Stdnt Opt,Fall,"HD 2300 or course in early childhood (e.g., HD 1150 or PSYCH 2090) plus a course in cognitive development",,,(SBA-HE),,,"Focuses on the role of social knowledge and social context in early cognitive and language development. Topics include learning and social cognition, parent-child conversations, collaborative learning, formal instruction, individual and cultural differences, and implications for education. Observations of young children are part of the course"
HD 4570,Health and Social Behavior,3,Graded,Fall,"a statistics course and one of the following: SOC 1101/DSOC 1101, or HD 2510/SOC 2510",,SOC 4570,(SBA-HE),,,"Critically examines theories and empirical research on the relationships among social group membership, social status, and physical and mental health"
