Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
LAW 6574,Investment Arbitration Law,1,Stdnt Opt,,,,,,,,No description available
LAW 6652,Managerial Finance,2.5,GradeNoAud,Fall,,,,,,,"This is the MBA core finance course at Johnson. It is meant to give students a strong basis in finance that can be used in their professional career and as well as to provide the background necessary for more advanced finance classes. The topics we cover include how to move cash flows in time, the methods and principles of capital budgeting, bond and stock valuation, and how to characterize risk and calculate the cost of capital"
LING 1111,American Sign Language I,4,Stdnt Opt,Summer,,,,,,,"Students with no previous background in American Sign Language (ASL) are introduced to the nature of a signed language and develop expressive and receptive skills in ASL. Basic grammar and vocabulary are covered, including explanations of the fundamental parts of a sign, proper use of fingerspelling, and the significance of nonmanual features. Instruction is supplemented with videotexts allowing students to begin to explore the visual literature of the Deaf community in the United States-stories, poems, and jokes that are unique to Deaf culture. Readings and class discussions acquaint students with the causes of deafness, the historical development of ASL and its linguistic status, and characteristics of deaf education both throughout history and in the present day"
LING 1170,Introduction to Cognitive Science,3,Stdnt Opt,"Spring, summer (six-week session)",,,"COGST 1101, CS 1710, PHIL 1910, PSYCH 1102",(KCM-AS),,,"This course provides an introduction to the science of the mind.  Most people have privileged access to one mind, yet this internal experience is often misleading and provides little insight into how minds emerge from physical entities like brains (or other substrates). Instead, an objective, deliberated, and multidisciplinary approach is necessary.  To that end, cognitive science draws on, and integrates, at least five disciplines: Psychology, Neuroscience, Computer Science, Linguistics, and Philosophy.  This course provides an introduction to the insights that these disciplines offer cognitive science while introducing students to current understanding of attention, memory, visual perception, learning, problem solving, language comprehension, and consciousness. "
LSP 1101,Research Strategies in Africana and Latino Studies,1,Graded,Spring (weeks 8-14),,,ASRC 1900,,,,"The digital revolution has made an enormous amount of information available to research scholars, but discovering resources and using them effectively can be challenging. This course introduces students with research interests in Latino and Africana Studies to search strategies and methods for finding materials in various formats (e.g., digital, film, and print) using information databases such as the library catalog, print and electronic indexes, and the World Wide Web. Instructors provide equal time for lecture and hands-on learning. Topics include government documents, statistics, subject-specific online databases, social sciences, the humanities, and electronic citation management"
MAE 2020,Statics and Mechanics of Solids,4,Graded,"Fall, spring",PHYS 1112;,MATH 1920; or permission of instructor,ENGRD 2020,,,,"Covers principles of statics, force systems, and equilibrium in solid structures. Topics include: free body diagrams in two and three dimensions; frames; mechanics of deformable solids; stress and strain; axial force; shear force, bending moment, and torsion in bars and beams; thermal stress; pressure vessles; statically indeterminate problems; buckling and yielding. "
MAE 2030,Dynamics,3,Graded,"Spring, summer","ENGRD 2020, MATH 2930, familiarity with MATLAB or permission of instructor",MATH 2940,,,,,"Newtonian dynamics of a particle, systems of particles, rigid bodies, simple mechanisms and simple harmonic oscillators.  Impulse, momentum, angular momentum, work and energy. Two-dimensional (planar) kinematics including motion relative to a moving reference frame. Three dimensional rigid-body dynamics are introduced at the instructor's option.  Setting up the differential equations of motion and solving them both analytically and numerically with MATLAB. In-lecture laboratory demonstrations illustrate basic principles"
MAE 2210,Thermodynamics,3,Graded,"Fall, summer","MATH 1920, PHYS 1112  or permission of instructor",,ENGRD 2210,,,,"Presents the definitions, concepts, and laws of thermodynamics. Topics include the first and second laws, thermodynamic property relationships, and applications to vapor and gas power systems, refrigeration, and heat pump systems. Examples and problems are related to contemporary aspects of energy and power generation and to broader environmental issues"
MAE 3230,Introductory Fluid Mechanics,4,Graded,"Fall, summer",ENGRD 2020 and MAE 2030. Prerequisite or corequisite: ENGRD 2210 or permission of instructor,,,,,,"Topics include physical properties of fluids, hydrostatics, conservation laws using control volume analysis and using differential analysis, Bernoulli's equation, potential flows, simple viscous flows (solved with Navier-Stokes equations), dimensional analysis, pipe flows, boundary layers. Introduction to compressible flow"
MAE 3240,Heat Transfer,3,Graded,"Spring, summer",MAE 3230 or permission of instructor,,,,,,Topics include the following: steady and unsteady heat conduction; forced and free convection; external and internal flows; radiation heat transfer; and heat exchangers
MAE 3260,System Dynamics,4,Graded,"Spring, summer","MATH 2930, MATH 2940, MAE 2030",,,,,,"Dynamic behavior of mechanical systems: modeling, analysis techniques, and applications; vibrations of single- and multidegree- of-freedom systems; feedback control systems. Computer simulation and experimental studies of vibration and control systems"
MAE 3270,Mechanics of Engineering Materials,4,Graded,"Fall, summer",ENGRD 2020,,,,,,"Mechanics of deformable bodies and a reinforcement of the concept of ""simple engineering elements"" for mechanical analysis associated with design.  There is an introduction to the broad range of properties and behaviors of engineering materials as they relate to mechanical performance.  Emphasis is placed on general states of stress and strain, on elasticity and combined loading effects.  Failure criteria including yielding, fracture and fatigue are developed.  A general introduction to the function/constraints/objectives approach to material selection associated with mechanical design is provided with candidate material systems coming from metals, polymers, ceramics and/or composites.  A general overview of material processing will be presented within this context of material selection"
MAE 4998,International Research Internship,1-12,Stdnt Opt,,,,,,,,No description available
MATH 1002,PSP Calculus Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1003,PSP Statistics Preparation and Quantitative Methods,2,Sat/Unsat,,,,,,,,No description available
MATH 1110,Calculus I,4,Stdnt Opt,"Fall, spring, summer","three years of high school mathematics (including trigonometry and logarithms) or a precalculus course (e.g., MATH 1101)",,,(MQR-AS),,"Due to an overlap in content, students will not receive credit for both MATH 1110 and MATH 1106","Topics include functions and graphs, limits and continuity, differentiation and integration of algebraic, trigonometric, inverse trig, logarithmic, and exponential functions; applications of differentiation, including graphing, max-min problems, tangent line approximation, implicit differentiation, and applications to the sciences; the mean value theorem; and antiderivatives, definite and indefinite integrals, the fundamental theorem of calculus, substitution in integration, the area under a curve. Graphing calculators are used, and their pitfalls are discussed, as applicable to the above topics"
MATH 1910,Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer","three years high school mathematics, including trigonometry and logarithms, and at least one course in differential and integral calculus or equivalent AP credit",,,(MQR-AS),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 1120, MATH 1220, MATH 1910","Essentially a second course in calculus. Topics include techniques of integration, finding areas and volumes by integration, exponential growth, partial fractions, infinite sequences and series, tests of convergence, and power series"
MATH 1920,Multivariable Calculus for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1910 or equivalent AP credit,,,(MQR-AS),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 1920, MATH 2130, MATH 2220, MATH 2240","Introduction to multivariable calculus. Topics include partial derivatives, double and triple integrals, line and surface integrals, vector fields, Green's theorem, Stokes' theorem, and the divergence theorem"
MATH 2930,Differential Equations for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR-AS),,,"Introduction to ordinary and partial differential equations. Topics include: first-order equations (separable, linear, homogeneous, exact); mathematical modeling (e.g., population growth, terminal velocity); qualitative methods (slope fields, phase plots, equilibria, and stability); numerical methods; second-order equations (method of undetermined coefficients, application to oscillations and resonance, boundary-value problems and eigenvalues); and Fourier series. A substantial part of this course involves partial differential equations, such as the heat equation, the wave equation, and Laplace's equation. (This part must be present in any outside course being considered for transfer credit to Cornell as a substitute for MATH 2930.)"
MATH 2940,Linear Algebra for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR-AS),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 2210, MATH 2230, MATH 2310, MATH 2940","Linear algebra and its applications. Topics include matrices, determinants, vector spaces, eigenvalues and eigenvectors, orthogonality and inner product spaces; applications include brief introductions to difference equations, Markov chains, and systems of linear ordinary differential equations. May include computer use in solving problems"
MATH 4900,Supervised Research,1-6,Stdnt Opt,"Fall, spring",,,,,,,An independent research course by arrangement with an individual professor.  The goal is for the student to perform an independent investigation into a specific mathematical question.  The student and professor will set expectations and grading policies at the beginning of the term
MSE 3010,Materials Chemistry,3,Graded,Fall,"CHEM 2090, MATH 2930, PHYS 2214",,,,,,"Provides a molecular understanding of materials properties: introductory quantum chemistry, basic organic chemistry, non-covalent interactions, electrochemistry and surfaces and interfaces. Materials addressed include polymers, biopolymers, ceramics and glasses, optical materials and metallic, semiconductor and silica nanoparticles"
MSE 3030,Thermodynamics of Condensed Systems,4,Graded,Fall,PHYS 1112,PHYS 2214 and  MSE 2610 or equivalent background,,,,,"Introduces the three laws of thermodynamics as the fundamental basis for thermal and chemical equilibrium, coupled with statistical mechanical interpretations for entropy.  Applies these principles to understand the equilibrium behavior of matter, with a focus on condensed liquid and solid phases.  Develops concepts of phase equilibria, phase diagrams, chemical reactions, solution behavior and electrochemistry.  Includes an introduction to statistical mechanics and applications in ideal gas behavior, gas and crystal heat capacity, and electron Fermi-Dirac statistics.  Applications and examples will be drawn from a range of sub-disciplines spanning metallurgy to polymers"
MSE 3110,Junior Laboratory I,2,Graded,Fall,ENGRD 2610/MSE 2610 or ENGRD 2620/MSE 2620,"MSE 3010, MSE 3030 or permission of instructor",,,,,"Practical laboratory covering the characterization of materials, analysis of data, and presentation of results. Labs are based on concepts from the chemistry of materials (MSE 3010) and thermodynamics of condensed systems (MSE 3030) courses. Experiments include calorimetry, spectroscopic characterization, nanoparticle growth, polymer OLED devices, and molecular origins of spectral data features. Comprehensive data analysis including statistical data analysis, curve fitting and experimental uncertainty is emphasized. Includes an introduction to formal technical writing"
MSE 3111,Technical and Professional Skills,1,Graded,Fall,required co-registration with MSE 3110,,,,,,"Course introduces students to technical and professional skills in the context of materials science and engineering. Skills include technical writing (primary), working in teams, and searching scientific literature and patents. Effective presentation of data (tables and plots) and technical writing structure are discussed using assignments from MSE 3110 (co-requisite), with examples discussed in groups and improved by student teams. Written assignments related to specific elements will undergo guided revision with the student teams. Final deliverable for the course is a full lab report based on an MSE 3110 experiment"
MUSIC 1465,Computing in the Arts,3,Stdnt Opt,"Spring, summer",,,"CS 1610, ENGRI 1610, PMA 1640, PSYCH 1650",(LA-AS),,,"Over the centuries, artists in a wide variety of media have employed many approaches to the creative process, ranging from the philosophical to the mechanical to the virtual. This course unravels some of the mysteries going on inside software used for art and music. It looks at ways of breaking things apart and sampling and ways of putting things together and resynthesizing, and explores ideas for creation. This course does not teach software packages for creating art and music. The course complements ART 2701 and MUSIC 1421"
MUSIC 2111,Songwriting,3,Opt NoAud,"Fall, winter, summer",,,,(LA-AS),,,"This course aims to introduce students to the practice of songwriting through workshop-formatted classes. We will explore the ingredients of song (lyrics, melody, delivery, harmony, rhythm, form, texture, timbre, and arrangement) through analysis, composition, recording technologies, performance, and concert reports"
NBA 5911,Risk Management in Emerging Markets,3,Stdnt Opt,Summer,,,AEM 3070,,,,"This distance learning course will introduce students to the opportunities and market potential, as well as the challenges and risks of operating in emerging markets such as China, India, Brazil, Russia, Mexico, South Africa and many others. Students will learn about the various types of risk that businesses face when operating in these markets, and the major approaches to risk assessment and management. Through a combination of readings, lectures and case discussions students will gain practical skills in evaluating and assessing risk, and in developing business models and strategies that are suitable for success in emerging markets. Outcome 1: Analyze the opportunities and market potential of emerging markets. Outcome 2: Recognize the various types of risk that businesses face when operating in emerging markets, and discuss the major approaches to risk assessment and management. Outcome 3: Demonstrate practical skills in evaluating and assessing risk, and in developing business models and strategies that are suitable for success in emerging markets"
NBA 5991,Global Business Strategy,3,Stdnt Opt,Winter,,,AEM 3991,,,,"In today's increasingly globalized and interconnected world, international transactions as part of business are the norm. Even purely domestic firms have to deal with international issues, be it in the form of imported supplies or foreign competitors. In addition, more and more companies are going abroad to pursue their major business objectives. How can they take advantage of the global marketplace and create economic value through their multimarket activities? This course has three integrated objectives: first, to give you a basic grounding in global business, so that you can become capable of understanding and analyzing events and trends in the global business environment and their impact on managerial decision making; second, to help you understand the analytical frameworks on strategy formulation and implementation in an international context; and third, through a series of concrete case discussions and a local product internationalization project, the course aims at developing your practical skills in applying the tools of global strategic analysis in concrete business situations. Its ultimate goal is to help you become better prepared to serve in and lead business organizations in today's globalized world"
NCC 5090,Strategy,2.5,GradeNoAud,Fall,,,,,,,"Among the critical tasks facing any senior manager are the creation, implementation, and evaluation of a business unit's strategy. This course seeks to provide the management student with the tools and frameworks essential to carrying out these tasks. Many of these tools and frameworks are based on recent advances in game theory, industrial organization, and organization theory, although the course also draws from the older business policy tradition. Students who successfully complete this course are able to analyze industries, identify areas of strategy advantage and disadvantage, and devise strategies that exploit advantages and remedy disadvantages"
NCCB 5000,Financial Accounting,1.5,GradeNoAud,,,,,,,,No description available
NCCB 5010,Business Decision Models,1.5-3,GradeNoAud,,,,,,,,No description available
NEPAL 1160,Intensive Elementary Nepali,6,GradeNoAud,Summer,,,,,,,This intensive study of Nepali provides an unusual opportunity to obtain basic competence in the language in one summer. Emphasis is upon the spoken (colloquial) language; although attention will also be given to assisting the students develop vocabularies appropriate to their professional fields as well. Reading and writing practice will use both colloquial and scholarly materials in the Nepali (Devanagari) script
NEPAL 2260,Intermediate Intensive Nepali,6,GradeNoAud,Summer,NEPAL 1160 or placement by Nepali instructors,,,,(GB),,"Intermediate instruction in spoken grammar and verbal comprehension skills, with special attention to developing technical vocabularies and other verbal skills appropriate to students' professional fields"
NEPAL 3360,Advanced Intensive Nepali,6,GradeNoAud,Summer,NEPAL 2260 or placement by Nepali instructors,,,,(GB),,"Reading of advanced texts, together with advanced drills on the spoken language"
NES 2619,History and Politics of the Modern and Contemporary Middle East,3,Stdnt Opt,Summer,,,GOVT 2623,(HA-AS),(GB),,"This course examines the history and politics of the Middle East and its central place in world affairs from the turn of the twentieth century down to the present. Beginning with the end of the Ottoman Empire and European colonization and domination of the entire region following WWI, we will study the emergence of Arab, Turkish, Persian nationalisms and Zionism, social and religious reform, the discovery of oil and its strategic importance in world political economy, the role of the region in the Cold War between the US and the Soviet Union, the conflict between Israel, the Palestinians and the Arab states, the political use of Islam and 9/11/01 and its aftermath, the Arab uprisings of the last few years and the civil wars that followed, and the American sponsored nuclear agreement with Iran. Assigned readings and film viewing will be supplemented with translated primary sources for use in class and section meeting discussions"
NMI 5050,Management/Leadership Skills Program,0.1,S/U NoAud,,,,,,,,No description available
NS 1150,"Nutrition, Health, and Society",3,Stdnt Opt,"Fall, winter, spring (online), summer",,,,(PBS-HE),,,"Discusses the facts and fallacies concerning the role that nutrition, exercise, and other health behaviors play in preventing disease, maintaining good health, and maximizing athletic performance. Emphasis is on understanding the biological mechanisms through which good nutrition and regular exercise affect psychological and physical health"
NS 1600,Introduction to Public Health,3,GradeNoAud,"Fall, summer",,,,"(D-HE, SBA-HE)",,,"Introduction to Public Health provides the basic principles, practices, and policies of public health, including an introduction to the infrastructure and organization of public health; methods of data collection and surveillance; disease promotion and prevention; health disparities; and the achievements, challenges, and controversies in the field"
NS 3150,Obesity and the Regulation of Body Weight,3,Stdnt Opt,"Spring, summer (offered even alternate years)",NS 1150 or PSYCH 1101,,PSYCH 3150,,,,"Multidisciplinary discussion of the causes, effects, and treatments of human obesity. Topics include the biopsychology of eating behavior, the genetics of obesity, the role of activity and energy metabolism, the psychosocial determinants of obesity, anorexia nervosa, therapy and its effectiveness, and social discrimination"
NS 4630,"Global Health, Development, and Policy Issues in Tanzania",4,Graded,Summer,NS 4620,,,,,,"Engages Global Health minors, IARD majors, and Tanzanian medical students in problembased learning in a cross-cultural small group context in Tanzania. Develop and justify policy recommendations to address a current issue related to global health, nutrition, food safety, or agriculture. Students will work in assigned teams of three to four, designed to mix Cornell and Tanzanian students"
NS 4631,Global Health Practice & Policy Research in Zambia,4,Graded,,,,,,,,No description available
NS 4997,"Experiential Learning in Global and Public Health in Washington, DC",4,Graded,"Fall, spring","NS 1600, NS 2060, NS 2600",,,,,,This course centers on the student's global and public health internship in Washington DC to engage in an applied and holistic way with the global and public health policy world.  Students will contribute to some work of their host organization and identify a particular global and public health policy issue they have encountered in their internship.  They will analyze this issue in NS 4997 using guidance provided in their ePortfolios and they will do further analysis on it using complementary frameworks and perspectives gained from the policy and politics course (NS 4998)
NTRES 2470,Green Cities: Creating the Living City,3,Graded,Summer,,,,,,,"This course examines the history and future of the ecological city and the technological and social forces that continue to shape it. Metropolitan transformation is explored in conjunction with alternative transportation, renewable energy, green infrastructure, recycling and resource management, and sustainable economics as means toward advancing cities to become the basis of an ecologically sound and socially just society. The first part of the course introduces students to the long, but often overlooked, history of environmental city development in the western planning tradition. The second part of the course reviews present-day efforts to apply these approaches in the face of modern metropolitan challenges to creating ecologically responsible cities. Specific case studies are studied within the theoretical context and political struggles that frame them. "
ORIE 3150,Financial and Managerial Accounting,4,Graded,"Fall, winter, summer",,,,,,,"Covers principles of accounting, financial reports, financial-transactions analysis, financial-statement analysis, budgeting, job order and process-cost systems, standard costing and variance analysis, and economic analysis of short-term decisions"
ORIE 3300,Optimization I,4,Graded,"Fall, summer",MATH 2210 or MATH 2940,,ORIE 5300,,,,"Formulation of linear programming problems and solutions by the simplex method. Related topics such as sensitivity analysis, duality, and network programming. Applications include such models as resource allocation and production planning. Introduction to interior-point methods for linear programming"
ORIE 3310,Optimization II,4,Stdnt Opt,"Spring, summer",ORIE 3300 or permission of instructor,,ORIE 5310,,,,"A variety of optimization methods stressing extensions of linear programming and its applications but also including topics drawn from integer programming, dynamic programming, and network optimization. Formulation and modeling are stressed as well as numerous applications"
ORIE 3500,Engineering Probability and Statistics II,4,Graded,"Fall, summer",ENGRD 2700 or equivalent,,ORIE 5500,,,,"A rigorous foundation in theory combined with the methods for modeling, analyzing, and controlling randomness in engineering problems. Probabilistic ideas are used to construct models for engineering problems, and statistical methods are used to test and estimate parameters for these models. Specific topics include random variables, probability distributions, density functions, expectation and variance, multidimensional random variables, and important distributions including normal, Poisson, exponential, hypothesis testing, confidence intervals, and point estimation using maximum likelihood and the method of moments"
ORIE 3510,Introduction to Engineering Stochastic Processes I,4,Stdnt Opt,"Spring, summer",ORIE 3500 or equivalent,,"ORIE 5510, STSCI 3510",,,,"Uses basic concepts and techniques of random processes to construct models for a variety of problems of practical interest. Topics include the Poisson process, Markov chains, renewal theory, models for queuing, and reliability"
ORIE 5300,Optimization I,4,Graded,Fall,MATH 2940,,ORIE 3300,,,,"Formulation of linear programming problems and solutions by the simplex method. Related topics such as sensitivity analysis, duality, and network programming. Applications include such models as resource allocation and production planning. Introduction to interior-point methods for linear programming"
ORIE 5310,Optimization II,4,Graded,Spring,ORIE 5300,,ORIE 3310,,,,"A variety of optimization methods stressing extensions of linear programming and its applications but also including topics drawn from integer programming, dynamic programming, and network optimization. Formulation and modeling are stressed as well as numerous applications"
ORIE 5500,Engineering Probability and Statistics II,4,Graded,Fall,ENGRD 2700,,ORIE 3500,,,,"A rigorous foundation in theory combined with the methods for modeling, analyzing, and controlling randomness in engineering problems. Probabilistic ideas are used to construct models for engineering problems, and statistical methods are used to test and estimate parameters for these models. Specific topics include random variables, probability distributions, density functions, expectation and variance, multidimensional random variables, and important distributions including normal, Poisson, exponential, hypothesis testing, confidence intervals, and point estimation using maximum likelihood and the method of moments"
ORIE 5510,Introduction to Engineering Stochastic Processes I,4,Stdnt Opt,Spring,ORIE 5500,,"ORIE 3510, STSCI 3510",,,,"Uses basic concepts and techniques of random processes to construct models for a variety of problems of practical interest. Topics include the Poisson process, Markov chains, renewal theory, models for queuing, and reliability"
ORIE 9110,M.Eng. Professional Review,1-2,Sat/Unsat,Fall,,,,,,,An interactive course in which students present findings and share lessons from their summer internship experiences
PADM 1734,Disasters,3,Graded,Summer,,,,"(PBS-HE, SBA-HE)",,,"This course addresses key topics in disaster prevention and recovery. To understand disasters, students will learn about climate change, as well as the fields of vulnerability, resilience, and adaptation. The focus of the course is on developing an understanding of problems and trends in disaster policy/planning/management, discussing challenges, and thinking through likely outcomes of innovative policy interventions. Students will discuss lessons learned from academic research and professional practice to ensure more effective management of natural and manmade disasters"
PAM 3620,Population Controversies in Europe,3,Stdnt Opt,Summer,,,,,,,"Population problems are central to societal change in numerous areas- inequality, immigration and diversity, race relations, family life, health and aging, and social welfare systems. This class explores the causes and consequences of population change, paying particular attention to how population processes interact with the social, economic, and political context in which they play out. Particular attention will be paid to contemporary debates unfolding in Europe, how population ""problems"" are defined, and the policies intended to solve them"
PE 1100,Beginning Swimming,1,S/U NoAud,"Fall, spring, summer (three and six-week session)",,,,,,,Instruction and practice in skills leading to passing the basic swimming proficiency test
PE 1104,Swimming Conditioning,1,S/U NoAud,"Fall, spring, summer",reasonable swimming ability,,,,,,"Introduction to and practice of different types of training methods. Final objectives: 2500 yards in one class period. Please note: This is primarily a conditioning course and not an stroke instruction one. The focus will be on workouts, workout planning and different types of training methods. This course is intended for more advanced swimmers. Students who have just completed beginning or advanced beginning swimming may have a very difficult time in this course"
PE 1160,Latin Dance,1,S/U NoAud,"Fall, spring, summer",,,,,,,"This is an introduction to Salsa, Bachata, Merengue, Comparsa, Cha Cha Cha, and Son. Salsa, arguably the most popular social dance in the world, derives from the Cuban rhythm of Son, while it grew to world fame through its growth in New York City and Puerto Rico. The development of Salsa as a dance form follows its development as a musical genre. Bachata and Merengue, meanwhile, are considered quintessential dances of the Dominican Republic. Comparsa is Cuban Carnival line dance. In this course, we learn the basics of all of these dances. Instruction emphasizes the development of dance foundations in musical timing, rhythm, body movement, lead-follow connection, and space use. Class begins with a stretching and body movement warm-up. We then teach dance steps and movement patterns across the floor, in rotating lines, as freestyle, and in partner format. The skills learned in each dance are interrelated - as you improve in one you will improve in the others. Dancing with live percussion at one or more of our classes will help connect the dots of timing, rhythm and motion. By the end of this course you will be able to take Latin dance to a higher level and pick up other partnered dances. No partner is necessary to register. Couple sign-up is encouraged. Partners rotate. This class is gender-free. Each student is free to learn the lead or follow role"
PE 1321,Recreational Golf,1,S/U NoAud,"Fall, spring",experienced golfers,,,,,,Students must play a minimum of 10 rounds of nine holes to receive credit. Students must be EXPERIENCED golfers (i.e. they MUST have golf playing experience on a course) and have their own set of clubs or use a rental set from the proshop. Students who do not have the appropriate skills will be removed from the course and will not receive a refund. Locker rental is available.  
PE 1335,Introduction to Water Skiing,1,S/U NoAud,"Fall, summer",,,,,,,"Introductory course for beginning water skiers. The class will be conducted from MERRILL FAMILY SAILING CENTER at 1000 East Shore Drive, on Cayuga Lake. Transportation, skis, ropes and life vests are provided. Van Pick up time for students is 15 minutes before class begins at the bus stop between Teagle and Barton Halls"
PE 1445,Outdoor Beginning Tennis,1,S/U NoAud,"Fall, spring, summer",,,,,,,"Instruction and practice in the basic skills of the game. Grip, serve, forehand, backhand, and lob are areas covered along with scoring systems. All equipment is furnished"
PE 1480,Introduction to Small Boat Sailing,1,S/U NoAud,"Fall, summer (six-week session)",,,,,,,"This course teaches the basic skills necessary to sail small sailboats safely. There are a total of eighteen hours of instruction and sailing on Cayuga Lake. Transportation will be provided. Course fee includes all equipment: lifejackets, wetsuits and drysuits, boots, sailing gloves and a copy of a sailing text. Open to sailors of all skill levels"
PE 1675,Stand Up Paddleboarding,1,S/U NoAud,"Fall, spring",Must be able to swim,,,,,,"Experience Cayuga Lake from a new vantage point.  Stay active and engage your whole body. Learn something fun in a small group setting. Our instructors will teach you all the basics including: stance, paddling technique, turning, and more. No previous paddling experience is necessary but you must be a comfortable recreational swimmer to take this course"
PHIL 1100,Introduction to Philosophy,3,Stdnt Opt,"Fall, spring, summer",,,,(KCM-AS),(HB),,"A general introduction to some of the main topics, texts, and methods of philosophy. Topics may include the existence of God, the nature of mind and its relation to the body, causation, free will, knowledge and skepticism, and justice and moral obligation. Readings may be drawn from the history of philosophy and contemporary philosophical literature"
PHIL 1450,Contemporary Moral Issues,3,Stdnt Opt,"Fall, summer",,,,(KCM-AS),,,"An introduction to some of the main contemporary moral issues. Topics may, for example, include animal rights, abortion, euthanasia, capital punishment, sexual morality, genetic engineering, and questions of welfare and social justice"
PHIL 1910,Introduction to Cognitive Science,3,Stdnt Opt,"Spring, summer (6 week session)",,,"COGST 1101, CS 1710, LING 1170, PSYCH 1102",(KCM-AS),,,"This course provides an introduction to the science of the mind.  Most people have privileged access to one mind, yet this internal experience is often misleading and provides little insight into how minds emerge from physical entities like brains (or other substrates). Instead, an objective, deliberated, and multidisciplinary approach is necessary.  To that end, cognitive science draws on, and integrates, at least five disciplines: Psychology, Neuroscience, Computer Science, Linguistics, and Philosophy.  This course provides an introduction to the insights that these disciplines offer cognitive science while introducing students to current understanding of attention, memory, visual perception, learning, problem solving, language comprehension, and consciousness. "
PHIL 1920,Introduction to Modern Political Theory,4,Stdnt Opt,Spring,,,GOVT 1615,(HA-AS),(HB),,"This course offers a survey of modern political theory in the West.  We will examine some of the persistent dilemmas of political modernity and the attempts of several canonical political theorists to respond to them: Machiavelli, Hobbes, Locke, Rousseau, Burke, Mill, Marx, and Nietzsche.  In each case, we will attend to the particular crises these theorists addressed in their work—such as the European wars of religion, the English Civil War, colonialism, the French Revolution, and industrial capitalism—as well as the broader philosophical and political issues they continue to pose to us now.  Our approach will be both historical and conceptual, in other words, with the hopes of providing students with a nuanced but clear understanding of political theory as a distinctive form of political inquiry"
PHIL 2410,Ethics,4,Stdnt Opt,Spring,,,,(KCM-AS),,,"This course is intended to introduce and explore some of the big questions about the content, scope, and nature of morality. The first half of the course will focus on various first-order ethical theories, which offer criteria of morally right action. These will include consequentialist and deontological approaches, and also broadly virtue-theoretic approaches, which place more emphasis on the notion of moral character and/or are critical of focusing exclusively on what one ought to do as opposed to who one ought to be. The second half of the course will examine some of the more abstract questions about the nature of morality which are the province of twentieth-century metaethics. What is the nature of moral properties? Where in the world might they be located? Are they objective, subjective, and/or relative to particular times and places? What is the connection between morality, moral judgments, and being motivated to act morally? Interspersed with these theoretical ethical issues will be more concrete ethical questions about what to do as individuals in an often unjust social world"
PHYS 1101,General Physics I,4,Stdnt Opt,"Fall, summer","three years high school mathematics, including trigonometry",,,(PBS-AS),,"Students may receive credit for only one course in the following group:EAS 1600, PHYS 1101, PHYS 1112, PHYS 1116, PHYS 2207","PHYS 1101 and PHYS 1102 emphasize quantitative and conceptual understanding of the topics and tools of introductory physics developed without use of calculus.  The course offers individualized instruction. There are no scheduled lectures, discussion sections, or labs. Instruction occurs via one-on-one tutoring in the learning center, open Mon-Fri afternoons, Mon-Thurs evenings, and Sundays in fall and spring; Mon-Fri 9am-2pm in summer. Students learn through completing assigned readings, problems, and laboratory exercises and through individualized tutoring. Additionally, videotaped lectures, sample tests, overview sessions, and on-line tutorials are provided. The course format provides flexibility, but in some ways is more demanding than a course with a traditional format. Success requires discipline and well-developed study habits. Students without high school physics can succeed, but should allow extra time. Evaluation includes an oral notebook check and a written test for each unit; these must be completed within a flexible set of deadlines. Major topics for PHYS 1101: kinematics, forces and dynamics, momentum, energy, fluid mechanics, waves and sound, thermal physics, kinetic theory, and thermodynamics. At the level of College Physics vol. 1, 4th ed., by Giambattista, Richardson, and Richardson"
PHYS 1102,General Physics II,4,Stdnt Opt,"Spring, summer",PHYS 1101 or PHYS 1112 or PHYS 2207 or at least a 4 on the AP Physics exam,,,(PBS-AS),,"Students may receive credit for only one course in the following group: AEP 2170, PHYS 1102, PHYS 2208, PHYS 2213, PHYS 2217","PHYS 1101 and PHYS 1102 emphasize quantitative and conceptual understanding of the topics and tools of introductory physics developed without use of calculus. The course offers individualized instruction. There are no scheduled lectures, discussion sections, or labs. Instruction occurs via one-on-one tutoring in the learning center, open Mon-Fri afternoons, Mon-Thurs evenings, and Sundays in fall and spring; Mon-Fri 9am-2pm in summer. Students learn through completing assigned readings, problems, and laboratory exercises and through individualized tutoring. Additionally, videotaped lectures, sample tests, overview sessions, and on-line tutorials are provided. The course format provides flexibility, but in some ways is more demanding than a course with a traditional format. Success requires discipline and well-developed study habits. Students without high school physics can succeed, but should allow extra time. Evaluation includes an oral notebook check and a written test for each unit; these must be completed within a flexible set of deadlines. Major topics for PHYS 1102: electric and magnetic forces and fields, electric currents and circuits, electromagnetic waves, optics, relativity, quantum physics, nuclear physics. At the level of College Physics vol. 2, fourth ed., by Giambattista, Richardson, and Richardson"
