Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
HIST 1950,The Invention of the Americas,4,Stdnt Opt,Fall,,,LATA 1950,(HA-AS),(GHB),,"When did the 'Americas' come in to being?  Who created 'them' and how? What other geographic units of analysis might we consider in thinking about what Iberian explorers and intellectuals initially called the 'fourth part' of the world?  Given the scope and extent of the Spanish and Portuguese empires, could 'the Americas' extend from the Caribbean to the Philippines?  This course takes up such questions as a means to explore the history of what would become-only in the nineteenth century-'Latin America.' We move from the initial ""encounters"" of peoples from Africa and Iberia with the ""New World,"" the creation of long-distance trade with, and settlement in, Asia, and the establishment of colonial societies, through to the movements for independence in most of mainland Spanish America in the early 19th century and to the collapse of Spanish rule in the Pacific and Caribbean later that century. Through lectures, discussions and the reading of primary sources and secondary texts, the course examines the economic and social organization of the colonies, intellectual currents and colonial science, native accommodation and resistance to colonial rule, trade networks and imperial expansion, labor regimes and forms of economic production, and migration and movement"
HIST 1955,"No Gods, No Masters: Histories of Anarchism",4,Stdnt Opt,Fall,,,,(HA-AS),,,"Anarchism. What is it good for? A political philosophy and approach to social organization that arose simultaneous with other grand ""-isms,"" anarchism, perhaps more than any other idea and practice, has been condensed down by its critics and observers into a vague set of often contradictory caricatures. Is 'it' characterized by bohemian communities of nihilists, their rebellion culturally innovative but politically impotent, book-ended by Friedrich Nietzsche and Johnny Rotten; or is 'it' individualist libertarians who walk in the ideological footsteps of Ayn Rand and Milton Friedman rather than Mikhail Bakunin and Peter Kropotkin; or, most famously, is 'it' a murky underworld of conspiratorial bomb throwers, held together less by bonds of solidarity than by a commitment to violence? This course provides some relief from such limited and constraining perspectives by taking anarchism seriously as a lived tradition of direct, non-hierarchical democracy"
HIST 2001,Supervised Reading - Undergraduate,2,Stdnt Opt,"Fall, spring",,,,,,,Independent Study based supervised reading with history faculty.  Student must complete Independent Study Form with faculty supervisor for determining requirements and for permission to enroll through the online system (https://data.arts/cornell.edu/as-stus/indep_study_intro.cfm).  Student then work with their faculty supervisor throughout the semester for sucessful completion and grading of the agreed upon requirements
HIST 2090,The Salem Witchcraft Crisis of 1692,4,Stdnt Opt,Fall,,,"AMST 2090, FGSS 2090",(HA-AS),(HB),,"The Salem Witchcraft Crisis of 1692. Even though many books have been written about this endlessly fascinating episode in American history, numerous aspects of it remain unexplored. After reading some of the latest books and articles on the subject, as well as contemporary accounts of other New England witchcraft cases, students will focus on researching and writing their own original interpretations of some aspect of the 1692 crisis that interests them. The best papers in the course will have the opportunity to be ""published"" on the Cornell witchcraft collection website. (Some student papers from past years have been cited in recent Salem scholarship.) "
HIST 2145,Food in America,4,Stdnt Opt,Fall,,,AMST 2145,(HA-AS),,,"This course examines the history and culture of food in the United States over the last hundred years. Looking closely at contemporary food culture, we will ask questions such as: What are the origins of convenience foods? Who were America's most influential cooks? What is American cuisine?  What is the cultural meaning of a ""proper"" diet? Thematically organized, course topics include food and technology, food art, labor and tipping practices, food activism, consumerism, taste and eating behavior, fusion cuisine, and the celebrity chef. Creative assignments include a writing a restaurant review, conducting a food observation and interview, and innovating a new food invention"
HIST 2163,History of the United Nations,4,Stdnt Opt,Fall,,,,(HA-AS),,,"A general history of the United Nations from its origins to the present. The course will deal with changes  in the missions and operations of all the major departments of the UN and its associated organizations such as the World Health Organization and the Food and Agriculture Organization, but the emphasis will be on the crisis activities of the Security Council and peacekeeping activities in the field. "
HIST 2315,The Occupation of Japan,4,Graded,Fall,,,ASIAN 2258,(HA-AS),(GB),,"In August 1945, Japan was a devastated country – its cities burned, its people starving, its military and government in surrender.  World War II was over.  The occupation had begun.  What sort of society emerged from the cooperation and conflict between occupiers and occupied?  Students will examine sources ranging from declassified government documents to excerpts from diaries and bawdy fiction, alongside major scholarly studies, to find out.  The first half of the course focuses on key issues in Japanese history, like the fate of the emperor, constitutional revision, and the emancipation of women.  The second half zooms out for a wider perspective, for the occupation of Japan was never merely a local event.  It was the collapse of Japanese empire and the rise of American empire in Asia.  It was decolonization in Korea and the start of the Cold War.  Students will further investigate these links in final individual research projects. "
HIST 2530,Introduction to Islamic Civilization,3,Stdnt Opt,Fall,,,"MEDVL 2655, NES 2655, RELST 2655",(HA-AS),(GHB),,"At the beginning of the 7th century, a new religion, Islam, appeared in Arabia and by the end of the century, Muslims had defeated the Byzantines and Persians and created an empire that stretched from Spain to India. For the next millennium, Islam glittered. Its caliphs, courts, and capitals were grander, more powerful, and more sophisticated than those of any medieval king, duke or prince. In this course, we will trace the emergence and development of Islamic civilization from the birth of Muhammad ca. 570 to the Mongol sack of Baghdad in 1258. We will read the Qur'an and listen to its recitation; examine the career of the Prophet Muhammad; follow the course of the Arab conquests; explore the nature of the conflict between Sunnis and Shi'is; learn about the five pillars of Islam, sharia law, theology, and Sufism; and assess the achievements of Muslim intellectuals in literature, art, architecture, science, and philosophy. Friday sections are devoted to the analysis of primary sources in English translation. No previous knowledge required"
HIST 2607,Islam and Politics: Between an Islamic State and Daily Life,3,Stdnt Opt,Fall,,,"GOVT 2807, NES 2607, RELST 2617",(HA-AS),(GB),,"In the early twentieth century, a series of movements arose in the Middle East and South Asia, calling Muslims to return to Islam. Today, leaders and members of such groups –now known as Islamists –insist that one cannot live a fully Islamic life in the absence of an Islamic state. How and why did these movements come to focus on building an Islamic state? When did Islam come to be seen as indivisible from Politics, and what does it mean for Islam and Politics to be related? Are contemporary claims to Islam as the basis for political action consistent with the ways in which Muslims have understood their core texts historically? This course will introduce students to the study of Religion and Politics in Islamic History, beginning with the early Islamic community under the rule of the Prophet Muhammad, stretching through a period of rule that saw multiple Islamic Caliphates, and finally, reaching the present day. The bulk of this course, however, will focus on the diverse ways in which Muslims in the twentieth and twenty first centuries have laid claim to their religion as a template for political and social action. In particular, it will push students to consider how Muslim men and women live religion in their daily lives, whether through dress, prayer, or facial hair, and how these claims to religion shape political systems from the ground up"
HIST 2630,Histories of the Apocalypse: From Nostradamus to Nuclear Winter,4,Graded,Fall,,,RELST 2640,(HA-AS),(HB),,"Brexit, immigration, and the election of Donald Trump have all been recently heralded as signs of an imminent apocalypse. Films and fiction are saturated with images of zombies, environmental catastrophe, or nuclear disaster. Why are we so fascinated with the end of the world, and what is the genealogy of this imagery? What can visions of Armageddon tell us about past societal hopes and anxieties? How were they used to make claims about human nature and about who did and did not deserve salvation? This course traces apocalyptic thought from the Protestant reformation onwards, with a particular emphasis on Central and Eastern Europe. Case studies range from radical millenarian sects to Chernobyl, and readings include all from Dostoevsky to Czech New Wave cinema. "
HIST 2650,Ancient Greece from Helen to Alexander,4,Stdnt Opt,Fall,,,CLASS 2675,(HA-AS),(HB),,"An introduction to ancient Greek history from the era of the Trojan War to the conquests of Alexander the Great. Topics include the rise and fall of the Greek city-state, the invention of politics, democracy, warfare, women and the family. Course readings are in classical texts and modern scholarship"
HIST 2664,What's Colonial About Early America?,4,Graded,Fall,,,AMST 2664,(HA-AS),(HB),,"Many Americans envision the colonial period as a relatively quaint and benign time dominated by Pocahontas, the Pilgrims, and provinciality.  Pairing the term ""colonial"" with ""America"" also tends to render the nearly-three centuries between Europeans' arrival in the western hemisphere and the Declaration of Independence as the prehistory of the United States when in fact multiple colonial regimes existed in North America at any time prior to 1776.  This course investigates the rich, complex, and violent history of early America with the objective of a fresh appreciation of its ""colonial"" aspects – natural resource extraction, territorial expropriation and displacement of indigenous peoples, exploitation of enslaved labor, and the imposition of juridical authority over ""settled"" spaces – with an eye toward a better understanding of the larger patterns of domination (however incomplete) in which the emergent international state system and global capitalism creating imbalances of wealth and power that persist to this day.  In addition to exploration of familiar sites like the thirteen Anglo-American colonies, the course will venture into less well-known areas (including those outside contemporary national American boundaries) to enhance students' appreciation of the diversity of human in experience in early America via comparative analysis"
HIST 2674,History of the Modern Middle East,3,Stdnt Opt,Fall,,,"ASRC 2674, GOVT 2747, NES 2674",(HA-AS),(GHB),,"This course examines major trends in the evolution of the Middle East in the modern era. Focusing on the 19th and 20th centuries and ending with the  ""Arab Spring,"" we will consider Middle East history with an emphasis on five themes: imperialism, nationalism, modernization, Islam, and revolution.  Readings will be supplemented with translated primary sources, which will form the backbone of class discussions"
HIST 2690,History of Terrorism,4,Stdnt Opt,Spring,,,,(HA-AS),,,"This lecture course examines approaches to the study of European terrorism. It will cover 1) the history of terrorism as it developed over the course of the modern era (in the process distinguishing terrorism from other forms of modern political violence, e.g. partisan warfare, state terror, etc.) and 2) the ways terrorism has been perceived, presented, and remembered by contemporaries and subsequent generations. Questions, therefore, will include the following: How has terrorism been approached by political theory, history, literature, etc.? How have these approaches constructed terrorism as an object of scientific investigation? How were terrorists perceived and represented by their contemporaries (in the press, literature, the arts)? How did terrorists represent themselves (in political pamphlets, autobiographies, fiction)? Readings will include archival materials, manifestos, memoirs, and novels, as well as classic pieces of political writing (e.g. Lenin, Schmitt, Arendt)"
HIST 2710,Introduction to the History of Medicine,4,Stdnt Opt,"Fall, summer",,,"BSOC 2071, STS 2071",(HA-AS),(HB),,"This course offers an introductory survey of the history of medicine (principally in Europe and the United States) from classical antiquity to the early twentieth century. Using a combination of both primary and secondary sources, students will learn about the ""Hippocratic Heritage"" of contemporary western medicine; medicine in late antiquity; faith and healing in the medieval period; medicine and knowledge in the Islamic world; medicine during the Renaissance (particularly the rise of the mechanical philosophy); medicine in the age of Enlightenment; professionalization, women-doctors and midwives, and battles over 'quackery' in the eighteenth and nineteenth centuries; the role of medicine in colonialism and empire; and the promises and perils of modern medicine (dramatic decreases in mortality on the one hand, the rise of Eugenics and the importance of Medicine to the National Socialist State on the other). As well as this temporal survey, we will consider a number of ongoing themes: race, bodily difference, and medicine; medicine and the environment; women, gender, and medicine; the history of the body; the history of sexuality; and the close connections between forms of social order and forms of medical knowledge. The course meets three times a week (for two lectures and a section) and is open to all"
HIST 2726,Culture and Identity in Modern America: The 19th Century,4,Stdnt Opt,Fall,,,AMST 2726,(HA-AS),(HB),,"The nineteenth century changed everything in the United States: it gave us what we think of as modern American culture.  The nation went from rural, agrarian, economically dependent, partially enslaved, and otherwise relatively homogeneous, to urban, industrial, economically powerful, emancipated, and relatively heterogeneous.  Americans embraced corporate capitalism and consumerism at the end of the century, and that, in particular, has had a lasting impact. This course examines all those changes, with an emphasis on the development of cultural and intellectual diversity in the United States. Key topics and themes include: literature; slavery, abolition, and racial issues; the women's movement; Darwinism and Social Darwinism; professionalization; individualism; landscape and environment; class and capitalism; responses to industrialization and modernization; expansion and the western frontier; and visual culture. We'll focus on both ideas and individuals, using mostly primary documents but contextualizing and cross-examining them as we go. Perhaps the overarching theme is the contestation of culture: we'll explore the ways in which individuals both shape and are shaped by their society—the ways in which they both reinforce and resist its pressures. Of course, there is no one definitive characteristic of our cultural heritage, but in this course we will make a concerted effort to consider what people mean when they say ""America.""  We'll try especially hard to see how certain 19th-century definitions of American culture have carried through to the 21st century"
HIST 2797,Muslims on the Silk Road,4,Graded,Fall,,,"ASIAN 2297, RELST 2297",(HA-AS),(GHB),,"The Crossroads of the World. The Pivot of History. The heart of the Silk Road. For all its grand nicknames and associations, Inner Asia remains a region little-studied in the West. This course endeavors to separate fact from fantasy while introducing the social, cultural, and political history of Inner Asia in the medieval and early modern periods. We will explore the impact of cross-cultural contacts on the region's diverse societies as we witness the rise and fall of empires, both nomadic and sedentary. We will focus especially on the histories of Muslim communities, as Islam has been the predominant religious tradition in the region for the last millennium. Special emphasis will be given to reading texts produced by Inner Asian authors, as we endeavor to consider the region's history not only from the vantage point of foreign observers and conquerors, but also from within"
HIST 2860,The French Revolution,4,Stdnt Opt,Fall,,,FREN 2860,(HA-AS),(HB),,"In the turbulent and violent years from 1789 to 1815, France experienced virtually every form of government known to the modern world. This course explores the rapidly changing political landscape of this extraordinary period as well as the evolution of Revolutionary culture (the arts, theater, songs, fashion, the cult of the guillotine, attitudes towards gender and race). Whenever possible, we will use texts and images produced by the Revolutionaries themselves"
HIST 2910,"Modern European Jewish History, 1789 - 1948",4,Stdnt Opt,Fall,,,"JWST 2920, NES 2620",(HA-AS),,,"Jewish life in Europe experienced a profound transformation as a result of the process of Jewish emancipation which began at the end of the eighteenth century.  While emancipation offered Jews unprecedented social, economic and political opportunities, it also posed serious challenges to traditional Jewish life and values by making available new avenues of integration.  This course will examine the ways in which Jewish and non-Jewish society responded to these new developments from the eighteenth century Enlightenment to the post-World War II era.  Topics will include Jewish responses to emancipation, including assimilation and new varieties of religious accommodation; the development of modern antisemitism; the rise of Zionism and the creation of the state of Israel; the modernization of Eastern European Jewry; the impact of mass immigration; and the Nazi era"
HIST 2920,Inventing an Information Society,3,Graded,Fall,,,"AMST 2980, ECE 2980, ENGRG 2980, INFO 2921, STS 2921",(HA-AS),,,"Explores the history of information technology from the 1830s to the present by considering the technical and social history of telecommunications (telegraph and the telephone), radio, television, computers, and the Internet. Emphasis is on the changing relationship between science and technology, the economic aspects of innovation, gender and technology, and other social relations of this technology"
HIST 3002,Supervised Research - Undergraduate,2-4,Stdnt Opt,"Fall, spring",,,,,,,Independent Study based supervised research with a history faculty member.  Student must complete an on-line Independent Study form with a faculty supervisor to determine requirements and for permission.  Students then work with their faculty supervisor throughout the semester for sucessful completion and grading of the agreed upon requirements
HIST 3031,Race and Revolution in the Americas: 1776-1900,4,Stdnt Opt,Fall,,,"AMST 3032, ASRC 3031, LATA 3031",(HA-AS),(GHB),,"This course will examine the ""age of democratic revolutions"" in the Americas from the perspective of the Black Atlantic. During this momentous era, when European monarchies were successfully challenged and constitutional governments created, Blacks fomented their own American revolutions both in the outside of evolving ""New World democracies."" This course examines the black trajectory in British North America, Latin America, the French (especially Haiti,) the British and the Spanish Caribbean. The course begins with black participation in the U.S. independence War (1776-1781) and concludes with black (non-U.S.) participation in the independence wars against Spain. The course will also briefly address post-emancipation race relations in these American countries. "
HIST 3312,What was the Vietnam War?,4,Stdnt Opt,,,,ASIAN 3312,,,,"If you have ever wondered what the Vietnam War was all about, how did it begin, how was it fought, why was it so controversial, why did the American people turn against it, why was it important, why were generations of American students taught the North Vietnamese version of the war, why the South Vietnamese allies of the United States were abandoned, and what happened to the Vietnamese and the Americans as a result of the war—then this class is for you! With fresh eyes and surprising insights, it will take you beyond the fashionable fictions and clichés to look at the twenty-five years during which the United States, through six presidential administrations, was involved in Vietnamese affairs (1950-1975). For decades, Americans have been meditating on ""the lessons of the Vietnam War,"" but it turns out that neither was any lesson ever learned nor were the so-called ""lessons"" even plausibly related to actual events. Today, Americans continue to be taught myths about the Vietnam War. This course shows why these myths obstruct a realistic understanding of American history during the past half-century"
HIST 3652,African Economic Development Histories,4,Stdnt Opt,Fall,,,ASRC 3652,(HA-AS),(GHB),,"What impact did Africa's involvement in the slave trade and its colonization by Europe have on its long-term economic health? What role have post-independence political decisions made within Africa and by multinational economic actors (the World Bank and the IMF, for example) had on altering the trajectory of Africa's economic history? Does China's recent heavy investment in Africa portend a movement away from or a continuation of Africa's economic underdevelopment? These questions and others will be addressed in this course. "
HIST 3677,The Search for the Historical Muhammad,4,Stdnt Opt,Fall,,,"HIST 6677, MEDVL 3677, NES 3677, NES 6677, RELST 3677",(HA-AS),(GHB),,"As the founder of Islam Muhammad is one of the most influential figures in world history. An important source for his life is the Sira of Ibn Ishaq (d. ca. 761), a biography that opens with Muhammad's birth ca. 570 and ends with his death in 632. If we take the narrative reports in this text at face-value, then Muhammad appears to have been born in the full light of history. But is the Sira a reliable source for the historical Muhammad? In this seminar, we will read this text in its entirely and analyze selected episodes from a critical historical perspective, with special attention to biblical and post-biblical models for the writing of sacred history"
HIST 3710,World War II in Europe,4,Stdnt Opt,Fall,,,,(HA-AS),,,"The Second World War remains the single most important set of events shaping the contemporary world. The course deals with both the events of World War II as they shaped European and world history and the way those events were remembered and commemorated in postwar years. Lectures, screenings, and readings will examine: the role of wartime political leaders and military commanders; the experience of war and occupation for soldiers and civilians, including Resistance movements and collaborators; Nazi genocide; intellectual and cultural changes during the war, including the impact on literature and philosophy; strategic questions about the origins and conduct of the war; the concluding phases involving the Nuremberg Trials, the Yalta and Potsdam conferences, and the launching of the Cold War; and the representation of the war in subsequent films, literature, and political culture"
HIST 3950,Monsoon Kingdoms: Pre-Modern Southeast Asian History,4,Stdnt Opt,Fall,,,"ASIAN 3397, ASIAN 6697, HIST 6950",(HA-AS),(GHB),,"This course examines Southeast Asia's history from earliest times up until the mid-eighteenth century. The genesis of traditional kingdoms, the role of monumental architecture (such as Angkor in Cambodia and Borobodur in Indonesia), and the forging of maritime trade links across the region are all covered. Religion - both indigenous to Southeast Asia and the great imports of Hinduism, Buddhism, Christianity and Islam - are also surveyed in the various premodern polities that dotted Southeast Asia. This course questions the region's early connections with China, India, and Arabia, and asks what is indigenous about Southeast Asian history, and what has been borrowed over the centuries. Open to undergraduates, both majors and non-majors in History, and to graduate students, though with separate requirements"
HIST 4000,Introduction to Historical Research,4,Graded,"Fall, spring",,,,,,,"This seminar is an introduction to the theory, practice, and art of historical research and writing. One key purpose of this course is to prepare students to work on longer research projects—especially an Honors Thesis. We will analyze the relationship between evidence and argument in historical writing; assess the methods and possible biases in various examples of historical writing; identify debates and sources relevant to research problems; think about how to use sources creatively; and discuss the various methodological issues associated with historical inquiry, analysis, and presentation"
HIST 4001,Honors Guidance,4,Graded,Fall,HIST 4000,,,,,,This course provides structure for the student's research and introduces them to research techniques. Enrollment limited to students admitted to the History Department's Honors Program
HIST 4122,Darwin and the Making of Histories,4,Graded,Fall,,,"BSOC 4122, STS 4122",(HA-AS),,,"The power of a name is sometimes as great as that of an idea.  This course will study how Darwin became, then and now, an icon rather than just a Victorian naturalist.  We will look at writings of Darwin himself, especially On the Origin of Species (1859), Descent of Man (1871), and his short autobiography, and attempt to understand what they meant in their own time, how Darwin came to write them, and how his contemporaries helped to shape their future.  How did Victorian ideologies of gender, race, and class shape the production and reception of Darwin's work?  We will also examine the growth of ""Darwinism"" as a set of broader social and cultural movements, particularly in Britain and the United States.  Were eugenics movements examples or perversions of Darwinism?  Finally, we will consider how Darwin's name has been used by more recent evolutionary biologists and by American anti-evolutionists. "
HIST 4127,The Body Politic in Asia,4,Graded,Fall,,,"ASIAN 4415, ASIAN 6615, CAPS 4127, FGSS 4127, HIST 6127",(HA-AS),(GB),,"Visions of bodily corruption preoccupy ruler and ruled alike and prompt campaigns for moral, medical, and legal reform in periods of both stability and revolution.  This seminar explores the links between political, sexual, and scientific revolutions in early modern and modern Asia.  The focus is on China and Japan, with secondary attention to South Asia and Korea.  Interaction with the West is a major theme.  Topics include disease control, birth control and population control, body modification, the history of masculinity, honorific violence and sexual violence, the science of sex, normative and stigmatized sexualities, fashion, disability, and eugenics.  The course begins with an exploration of regimes of the body in ""traditional"" Asian cultures.  The course then turns to the medicalization and modernization of the body under the major rival political movements in Asia: feminism, imperialism, nationalism, and communism"
HIST 4235,Images and History:Siegfried Kracauer,4,Stdnt Opt,,,,"GERST 4355, GERST 6355, HIST 6235, JWST 4350, ROMS 4350, ROMS 6350",,,,"As an outstanding figure of critical theory in the twentieth century, Siegfried Kracauer left an astonishingly rich body of work spanning literature and the sociology of mass culture, film criticism and the philosophy of history.  The common thread that runs through his prismatic works is the conception of image as a key for interpreting life, society and history.  This seminar will reconstitute and analyze his intellectual trajectory from the Weimar Republic to his exile in New York, reading several fundamental texts, from his early essays on photography and dance to his more known theoretical works (From Caligari to Hitler, Theory of Film, and History: The Last Things Before the Last.)  It also will inscribe Kracauer into a historical context and an intellectual constellation shaped by his correspondence and friendship with other illustrious Jewish-German exiles, from Theodor W. Adorno to Walter Benjamin, Ernst Bloch to Erwin Panofsky"
HIST 4345,Alexander the Great and Julius Caesar,4,Graded,Fall,,,"CLASS 4679, CLASS 7679, HIST 6345",(HA-AS),(GHB),,Alexander and Caesar are still today two of history's greatest conquerors and statesmen. They were each geniuses and visionaries but were also each responsible for death and destruction on a massive scale. Ancient writers often compared the two and so shall we in a course that aims to separate the facts from the legend and to consider each person's legacy for today. Course readings are in classical texts and modern scholarship. Prerequisite: introductory course in ancient history or permission of the instructor. 
HIST 4547,"The Middle East in Africa, Africa in the Middle East",4,Stdnt Opt,Fall,,,"ASRC 4547, ASRC 6547, HIST 6547, NES 4547, NES 6547",(HA-AS),(GB),,"In this seminar we will explore the Ottoman Empire's presence in the continent, and the continent's influence on the rest of the Ottoman Empire.  In addition to the focus on the history of Ottoman North Africa, we will explore the role Istanbul played in the history of the Red Sea Basin (today's Somalia, Yemen, Saudi Arabia, Sudan, South Sudan, Eritrea, and Ethiopia) and vice versa. A special focus will be placed on the role sub-Saharan African slave trade played in Ottoman society, from the ruling elite households of Istanbul to the day-to-day formulation of ideas of difference making across the Turkish and Arabic speaking parts of the Ottoman Empire. Emphasis will be placed on reading new literature on race and slavery in the Ottoman world, borrowing theoretical and analytical formulations around this topic form better-developed historiographies of other parts of the world. This seminar targets a senior and graduate students interested in the history of empire, the Middle East and Africa trans-imperial histories, and south-south relations. "
HIST 6006,History Colloquium Series,1,Sat/Unsat,,,,,,,,No description available
HIST 6011,The African American Intellectual Tradition,4,Stdnt Opt,,,,ASRC 6011,,,,"We will consider a selection of recent scholarship on some of the main issues of African American and Africana Studies.  The African American Intellectual tradition is so vast, that our readings will necessarily be selective.  We will focus on scholarship on the assumption that students have read canonical texts (e.g. Du Bois, The Souls of Black Folk; Cooper, A Voice From the South). The list of assigned texts includes classic works as well as recent scholarship.  Our focus will be on African American intellectual and social thought, as well as scholarship reflecting the struggles and concerns of African Americans and African descended people.  Organized around themes (music, radicalism, religion, cultural studies, etc.) rather than specific thinkers, our readings reflect the field's development beyond earlier  preoccupations with race and racism, to address the intersections of ""race"" with gender, class, and sexuality"
HIST 6127,The Body Politic in Asia,4,Graded,Fall,,,"ASIAN 4415, ASIAN 6615, CAPS 4127, FGSS 4127, HIST 4127",,,,"Visions of bodily corruption preoccupy ruler and ruled alike and prompt campaigns for moral, medical, and legal reform in periods of both stability and revolution.  This seminar explores the links between political, sexual, and scientific revolutions in early modern and modern Asia.  The focus is on China and Japan, with secondary attention to South Asia and Korea.  Interaction with the West is a major theme.  Topics include disease control, birth control and population control, body modification, the history of masculinity, honorific violence and sexual violence, the science of sex, normative and stigmatized sexualities, fashion, disability, and eugenics.  The course begins with an exploration of regimes of the body in ""traditional"" Asian cultures.  The course then turns to the medicalization and modernization of the body under the major rival political movements in Asia: feminism, imperialism, nationalism, and communism"
HIST 6221,Environmental History,4,Graded,Fall,,,STS 6121,,,,"This graduate seminar offers an introduction to environmental history—the study of human interactions with nonhuman nature in the past. It is a subfield within the historical discipline that has complex roots, an interdisciplinary orientation, and synergies with fields across the humanities, social sciences, and natural sciences. This seminar explores environmental history on three levels: historically, historiographically, and theoretically. What are some of the key historical processes that have shaped humans' historical relationships with the environment at various scales? How have environmental historians (re)conceptualized the field as it has developed over the past half-century? What analytic concepts have environmental historians used to understand human-natural relations? Select themes include ecological imperialism, labor and work, body/environment, global environmental history, ""mainstreaming"" environmental history, and the Anthropocene"
HIST 6235,Images and History: Siegfried Kracauer,4,Stdnt Opt,,,,"GERST 4355, GERST 6355, HIST 4235, JWST 4350, ROMS 4350, ROMS 6350",,,,"As an outstanding figure of critical theory in the twentieth century, Siegfried Kracauer left an astonishingly rich body of work spanning literature and the sociology of mass culture, film criticism and the philosophy of history.  The common thread that runs through his prismatic works is the conception of image as a key for interpreting life, society and history.  This seminar will reconstitute and analyze his intellectual trajectory from the Weimar Republic to his exile in New York, reading several fundamental texts, from his early essays on photography and dance to his more known theoretical works (From Caligari to Hitler, Theory of Film, and History: The Last Things Before the Last.)  It also will inscribe Kracauer into a historical context and an intellectual constellation shaped by his correspondence and friendship with other illustrious Jewish-German exiles, from Theodor W. Adorno to Walter Benjamin, Ernst Bloch to Erwin Panofsky"
HIST 6345,Alexander the Great and Julius Caesar,4,Graded,Fall,,,"CLASS 4679, CLASS 7679, HIST 4345",,,,Alexander and Caesar are still today two of history's greatest conquerors and statesmen. They were each geniuses and visionaries but were also each responsible for death and destruction on a massive scale. Ancient writers often compared the two and so shall we in a course that aims to separate the facts from the legend and to consider each person's legacy for today. Course readings are in classical texts and modern scholarship. Prerequisite: introductory course in ancient history or permission of the instructor
HIST 6481,Topics in Latin American History,4,Stdnt Opt,Fall,,,LATA 6481,,,,"This seminar is a readings and research course that examines works in the broad field of Latin American studies (history, literature, anthropology, and others) from the past five decades that have wrestled theoretically, empirically, and narratively with the boundary between geography and history. While the focus is primarily on Latin America, the course also seeks to link on occasion to comparative perspectives from the U.S. and Canada and/or to 'think' hemispherically. Topics vary by semester and may include questions of scale, region, the state, the commons and property, nature, and geo-piracy. Graduate students from all disciplines and regional specializations welcome. "
HIST 6491,Readings in the History of Medicine,4,Graded,Fall,,,STS 6481,,,,"This graduate course offers an introduction to the history of western medicine from the classical age to the 20th century. Students will be introduced to major events, figures, and themes, as well as to significant historiographical debates"
HIST 6547,"The Middle East in Africa, Africa in the Middle East",4,Stdnt Opt,Fall,,,"ASRC 4547, ASRC 6547, HIST 4547, NES 4547, NES 6547",,,,"In this seminar we will explore the Ottoman Empire's presence in the continent, and the continent's influence on the rest of the Ottoman Empire.  In addition to the focus on the history of Ottoman North Africa, we will explore the role Istanbul played in the history of the Red Sea Basin (today's Somalia, Yemen, Saudi Arabia, Sudan, South Sudan, Eritrea, and Ethiopia) and vice versa. A special focus will be placed on the role sub-Saharan African slave trade played in Ottoman society, from the ruling elite households of Istanbul to the day-to-day formulation of ideas of difference making across the Turkish and Arabic speaking parts of the Ottoman Empire. Emphasis will be placed on reading new literature on race and slavery in the Ottoman world, borrowing theoretical and analytical formulations around this topic form better-developed historiographies of other parts of the world. This seminar targets a senior and graduate students interested in the history of empire, the Middle East and Africa trans-imperial histories, and south-south relations. "
HIST 6677,The Search for the Historical Muhammad,4,Graded,Fall,,,"HIST 3677, MEDVL 3677, NES 3677, NES 6677, RELST 3677",,,,"As the founder of Islam Muhammad is one of the most influential figures in world history. An important source for his life is the Sira of Ibn Ishaq (d. ca. 761), a biography that opens with Muhammad's birth ca. 570 and ends with his death in 632. If we take the narrative reports in this text at face-value, then Muhammad appears to have been born in the full light of history. But is the Sira a reliable source for the historical Muhammad? In this seminar, we will read this text in its entirely and analyze selected episodes from a critical historical perspective, with special attention to biblical and post-biblical models for the writing of sacred history"
HIST 6950,Monsoon Kingdoms: Pre-Modern Southeast Asian History,4,Stdnt Opt,Fall,,,"ASIAN 3397, ASIAN 6697, HIST 3950",,,,"This course examines Southeast Asia's history from earliest times up until the mid-eighteenth century. The genesis of traditional kingdoms, the role of monumental architecture (such as Angkor in Cambodia and Borobodur in Indonesia), and the forging of maritime trade links across the region are all covered. Religion - both indigenous to Southeast Asia and the great imports of Hinduism, Buddhism, Christianity and Islam - are also surveyed in the various premodern polities that dotted Southeast Asia. This course questions the region's early connections with China, India, and Arabia, and asks what is indigenous about Southeast Asian history, and what has been borrowed over the centuries. Open to undergraduates, both majors and non-majors in History, and to graduate students, though with separate requirements"
HIST 7090,Introduction to the Graduate Study of History,4,Graded,Fall,,,,,,,This course is designed to introduce entering graduate students to crucial issues and problems in historical methodology that cut across various areas of specialization
HIST 7937,Proseminar in Peace Studies,2,Stdnt Opt,"Fall, spring",,,"GOVT 7937, STS 7937",,,,"The Proseminar in Peace Studies offers a multidisciplinary review of issues related to peace and conflict at the graduate level. The course is led by the director of the Judith Reppy Institute for Peace and Conflict Studies and is based on the Institute's weekly seminar series, featuring outside visitors and Cornell faculty. "
HIST 8004,Supervised Reading,2-4,Stdnt Opt,"Fall, spring",,,,,,,Independent Study based supervised reading with a history faculty/field member
HIST 8010,Independent Study-PIRIP,1-12,S/U NoAud,,,,,,,,No description available
