Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ITAL 2130,Italian Intermediate Composition and Conversation II in Rome,4,Stdnt Opt,,,,,,,,No description available
ITAL 2201,Italian III,4,Graded,Fall,"ITAL 1202, ITAL 1401, LPI score of 49 or higher, or permission of instructor",,,,,,"The goal of this course is development of all language skills at an intermediate level, with an emphasis on accurate, idiomatic, and culturally appropriate communication in Italian. Students will improve their language abilities through readings and other material related to common Italian cultural practices and daily life, guided compositions and other written assignments, directed conversation on topics relevant to understanding modern Italy"
ITAL 2203,Languages/Literatures/Identities,3,Stdnt Opt,Fall,ITAL 2201 or equivalent,,,(LA-AS),,,"This course, which is conducted in Italian and includes significant practice in grammar, vocabulary building, and composition, aims to foster reflection about the relationship among languages, literatures, and identities in Italy. Course Focus: Living together in a multicultural society.  Our principal reading will be Scontro di civiltà per un ascensore a piazza Vittorio, a 2006 award-winning novel by Algerian-Italian writer Amara Lakhous who came to Italy in 1995 as a political refugee; with this novel, he invites Italian readers to examine their 21st-century reality through the eyes of the immigrant"
ITAL 2270,Family Life in Renaissance Italy,4,Stdnt Opt,Fall,,,"HIST 2271, MEDVL 2271",(HA-AS),(HB),,"How did women and men experience family life in the literate, urban society of Renaissance Italy? What did it mean to belong to a family? Focusing primarily on Venice and Florence, the seminar begins by exploring the institutions of marriage and the dowry, relations between wives and husbands, childbirth, wet-nursing, the education of children, and prevailing notions of motherhood and fatherhood. The intervention of government in many of these aspects of family life will also be investigated. Attention then shifts to several different senses of the wider family (patrilineal, matrilineal, and marital), to the assemblage of those who shared a common surname, their sumptuous townhouses (""palazzi""), conflicts within families, and the role of families in politics. The study of these topics is made possible by the survival in large numbers of letters, memoirs, medical treatises, literary works, advice books, legal documents, and government legislation and record-keeping concerning family life. The seminar's meetings will consist of discussion based on the close reading of examples of such primary sources and a selection of studies by modern historians"
ITAL 3510,Machiavelli,4,Stdnt Opt,Fall,,,"HIST 3510, MEDVL 3510",(HA-AS),(HB),,"This course explores the writings of the most famous and controversial political theorist in the Western tradition. We begin with the political and cultural context of Machiavelli's early life and education, and his work in the government of the Florentine republic from 1498 to 1512 as head of the second chancery, diplomatic envoy, and military reformer. We then examine – in his correspondence, poetry, and especially in The Prince (1513) – the impact on his early political thought of this experience and of the republic's collapse in 1512, an event with traumatic personal consequences for Machiavelli. Although he is best known for the ideas in The Prince, Machiavelli subsequently engaged in a constant process of rethinking and revising those ideas. In the works of his most prolific and creative period from 1515 to 1525 – the Discourses on Livy, the Art of War, the plays Mandragola and Clizia, the Florentine Histories, and more poetry – Machiavelli challenged prevailing notions of history, of antiquity as a model for imitation, of political agency, and of the relative merits and weaknesses of different political systems. His analysis of politics increasingly focused on how relations among social classes conditioned the possibilities for liberty, law, and the various forms of government. These issues will be explored through close analysis and discussion of the primary texts"
ITAL 3570,Saint Francis,4,Stdnt Opt,Fall,,,"MEDVL 3570, RELST 3570",(CA-AS),(HB),,"No figure in Christian history, short of Jesus himself, has inspired as much thought, art, and action as Francis of Assisi.  In this course we'll have the opportunity to trace this thirteenth-century preacher, poet, and visionary from his earliest appearances in print and in painting (e.g. Bonaventure, Giotto, the collection of stories know as the Little Flowers) to more recent engagements with his life and legend (especially in Italian film).  Along the way, we'll wrestle with the definition of sainthood, the status of creation, the importance of poverty, the imitation of Christ, and (above all) the paradoxes that Francis-that most canonical of all revolutionaries-embodies for Italian culture and for Christianity"
ITAL 3890,Modern Italian Novel,4,Stdnt Opt,Fall,ITAL 2202 or permission of instructor,,,(LA-AS),,,"This class, which will help students improve their speaking, writing, reading and listening in Italian, will focus on a detailed reading of what might be the most exquisite gem of the modern Italian literary crown: Il gattopardo, published in 1958 after the death of its author, Giuseppe Tomasi de Lampedusa.  As we read slowly, savoring the gorgeous prose, we will also study Sicily of the Risorgimento (Unification), the novel's setting, and we will consider films, historical materials, photography, painting, geography.  We will think about the nature of translations as we experiment with our own.  Finally we will think about the place and relevance of novels in our digital age"
ITAL 4190,Special Topics in Italian Literature,1-4,Stdnt Opt,Fall,,,,,,,Guided independent study of special topics
ITAL 4290,Honors in Italian Literature,4,Multi-Term,Fall or spring,,,,,,,Consult director of undergraduate studies for more information
ITAL 4840,Vogliamo Tutto!: The Italian 1970s,4,Stdnt Opt,Fall,,,ITAL 6840,(LA-AS),,,"Long hair, colorful clothes, psychedelic music, free love and stormy demonstrations: this is the image that the 1970s engraved in our collective imagination. Framed by two waves of strikes - victorious in 1969 and defeated in 1980 - the Italian seventies were a rebellious time. At the end of the economic boom, this decade experienced the outbreak of multiple contradictions that had accumulated in the postwar period, when a poor and rural country had rapidly turned into a modern industrial society. In these years, Italy appeared dramatically torn between tradition and modernity. This seminar will explore these transformations, focusing on the relationship between culture and politics. Feminism, student and worker movements, violence and terrorism: the lexicon of the 1970s helps us to depict a diverse landscape beyond the dominant cliché of the ""years of lead."" We will scrutinize multiple sources - novels, films, songs and political essays - as well as memorial and historical productions"
ITAL 6390,Special Topics in Italian Literature,1-4,Stdnt Opt,Fall,,,,,,,Guided independent study for graduate students
ITAL 6840,Vogliamo Tutto!: The Italian 1970s,4,Stdnt Opt,Fall,,,ITAL 4840,,,,"Long hair, colorful clothes, psychedelic music, free love and stormy demonstrations: this is the image that the 1970s engraved in our collective imagination.  Framed by two waves of strikes - victorious in 1969 and defeated in 1980 - the Italian seventies were a rebellious time.  At the end of the economic boom, this decade experienced the outbreak of multiple contradictions that had accumulated in the postwar period, when a poor and rural country had rapidly turned into a modern industrial society.  In these years, Italy appeared dramatically torn between tradition and modernity.  This seminar will explore these transformations, focusing on the relationship between culture and politics.  Feminism, student and worker movements, violence and terrorism: the lexicon of the 1970s helps us to depict a diverse landscape beyond the dominant cliché of the ""years of lead.""  We will scrutinize multiple sources - novels, films, songs and political essays - as well as memorial and historical productions"
JAPAN 1101,Elementary Japanese I,6,GradeNoAud,Fall,,,,,,,"Gives a thorough grounding in all four language skills-speaking, listening, reading, and writing-at the beginning level. The lecture provides explanation, analysis, and cultural background. Sections are conducted entirely in Japanese"
JAPAN 2201,Intermediate Japanese I,4,GradeNoAud,Fall,JAPAN 1102 or placement by instructor,,,,(GB),,"This course provides widely applicable language proficiency as an integrated Japanese course, which develops all four language skills (speaking, listening, reading, and writing) at the post-elementary level"
JAPAN 3301,Continuing Intermediate Japanese I,4,GradeNoAud,Fall,JAPAN 2202 or placement by instructor during registration,,,,(GB),,"For students who have learned basic Japanese skills and would like to develop higher skills in reading, writing, speaking, and listening"
JAPAN 4401,Advanced Japanese I,4,GradeNoAud,Fall,JAPAN 3302 or placement by instructor during registration,,,,(GB),,"Develops reading, writing and oral communication/discussion/presentation skills at the advanced/academic level"
JAPAN 4421,Special Topics,4,GradeNoAud,Fall,JAPAN 4402 or placement by instructor,,,,(GB),,This is a Japanese course to develop both oral and written communication skills focusing on a variety of current events and social phenomena in Japan
JPLIT 6625,Directed Readings,4,Stdnt Opt,"Fall, spring",,,,,,,Students choose a faculty member to oversee this independent study. The student and the faculty member work together to develop class readings
JPLIT 6627,Advanced Directed Readings,1-4,Stdnt Opt,Fall,,,,,,,No description available
JWST 1101,Elementary Modern Hebrew I,4,Stdnt Opt,Fall,,,NES 1101,,,,"Intended for beginners. Provides a thorough grounding in reading, writing, grammar, oral comprehension, and speaking. Students who complete the course are able to function in basic situations in a Hebrew-speaking environment"
JWST 1103,Elementary Modern Hebrew III,4,Stdnt Opt,Fall,One year of Hebrew or permission of instructor,,NES 1103,(CA-AS),,,"Sequel to NES 1101-NES 1102. Continued development of reading, writing, grammar, oral comprehension, and speaking skills"
JWST 1913,"FWS: Writing Italy, Writing the Self: Jewish-Italian Lit and the Long 20th Century",3,Graded,Fall,,,ITAL 1113,,,,"The Jewish community of Rome is the oldest one in all of Europe, dating back to 200 B. C., and the authors of some of the most important twentieth century works of Italian literature are Jewish.  In this course we will examine how some of these writers (Moravia, Bassani, Primo Levi, Carlo Levi, Ginzburg, Sereni, Bruck, Loewenthal, Janaczek, Elkann and Piperno) have articulated the self against the background of the historical events that have shaped the past hundred years; two world wars and different social movements of the pre- and post- WWII eras.  This seminar includes two film screenings"
JWST 2501,Kosher and Halal Food Regulations,3,Stdnt Opt,Fall,,,FDSC 2500,,,,The course will provide an introduction to the kosher and halal food laws and their application to the American food industry with limited coverage and home practices. The distance-learning component examines these laws and how modern religious food supervision functions. Discussion sessions with multiple discussion leaders cover a variety of religious diversity topics within and beyond the Jewish and Muslim communities
JWST 2601,An Introduction to the Ancient Near East,3,Stdnt Opt,Fall,,,NES 2601,(HA-AS),(GHB),,"The pyramids and mummies of Egypt, the ziggurats of Babylonia, and the armies of Assyria are all part of the legacy of the ancient Near East. This course serves as a basic introduction to the history, societies, and cultures of the major civilizations of the ancient world from c. 3300-300 B.C., focusing on Egypt and Mesopotamia but including lesser-known groups such as the Hittites in Anatolia and the Elamites in Iran. Students will learn how these states were organized, how each culture related to their gods, and how they chose to be remembered, as well as many other mysteries of the ancient world"
JWST 2629,New Testament/Early Christian Literatures,3,Stdnt Opt,Fall,,,"CLASS 2613, NES 2629, RELST 2629",(HA-AS),(GHB),,"This course provides a literary and historical introduction to the earliest Christian writings, most of which eventually came to be included in the New Testament. Through the lens of the gospel narratives and earliest Christian letters, especially those of Paul, the course explores the rich diversity of the early Christian movement, from its Jewish roots in first-century Palestine through its development and spread to Asia Minor and beyond. Careful consideration is given to the political, economic, social, cultural, and religious circumstances that gave rise to the Jesus movement, as well as those that facilitated the emergence of various manifestations of early Christian beliefs and practices. (Students who have had at least one year of Greek and would like to participate in a 1-credit weekly reading seminar should also enroll in NES 3629 - Greek New Testament Readings 357483.)"
JWST 2661,Ancient Ships and Seafaring: Introduction to Nautical Archaeology,3,Stdnt Opt,Fall,,,"ARKEO 2661, NES 2661",(HA-AS),(GHB),,"A survey of the history and development of ships and seafaring as revealed by shipwrecks, boat burials, texts, art, and other evidence. The role of nautical technology and seafaring among the maritime peoples of the ancient Mediterranean world-Canaanites, Minoans, Mycenaeans, Phoenicians, Hebrews, Greeks, and Romans-and the riverine cultures of Mesopotamia and Egypt is addressed. The survey stretches from the earliest evidence for Mediterranean seafaring around 10,000 bce to the first transatlantic voyages in the 15th century, including Arab, Viking, and European explorers, and the birth of modern capitalism in the Italian Maritime Republics. Along the way, economics, war, exploration, cult, life at sea, and colonization are discussed"
JWST 2674,History of the Modern Middle East: Nineteenth to Twentieth Centuries,3,Stdnt Opt,Fall,,,"ASRC 2674, GOVT 2747, HIST 2674, NES 2674",(HA-AS),(GHB),,"This course examines major trends in the evolution of the Middle East in the modern era. Focusing on the 19th and 20th centuries and ending with the  ""Arab Spring,"" we will consider Middle East history with an emphasis on five themes: imperialism, nationalism, modernization, Islam, and revolution.  Readings will be supplemented with translated primary sources, which will form the backbone of class discussions"
JWST 2687,Environmental Issues in the Contemporary Middle East,3,Stdnt Opt,Fall,,,"BSOC 2681, GOVT 2583, NES 2687",(HA-AS),(GB),,"Centrally located between two continents; the Middle East is drawn by nature to many environmental challenges that are related to its unequal distribution of natural resources associated with its geological setting, mosaic ethnic composition, and cultural diversity. Such environmental background sets the need for an essential understanding of challenges that faces the area and is likely fundamental to its survival. In this course, we will assess environmental issues facing the current Middle East including but not limited to i. population exponential growth, ii. water scarcity, iii. natural resources distribution, iv. environmental hazards associated with conflict, and v. tourism to provide future recommendations for environmental management that focuses mainly on youth involvement i.e. the concerned generation"
JWST 2711,Politics of Violence in Twentieth Century Europe,4,Stdnt Opt,Fall,,,"GOVT 2716, HIST 2711",(HA-AS),,,"This course provides a survey of Europe's 20th-century history with special emphasis on violence and its interpretation. Types of violence to be considered include warfare, terrorism, genocide, uprisings, and assassination, among others. Discussions of the First and Second World Wars and the political and ethnic clashes of the Cold War and decolonization will be supplemented by less familiar instances of violence in the European context. Lectures, readings and written assignments will focus on deciphering the various political motivations behind calls for and interpretations of violence"
JWST 3101,Advanced Modern Hebrew I,4,Stdnt Opt,Fall,JWST 2100 or permission of instructor,,NES 3101,(CA-AS),(GB),,"Successful completion of NES 3101 fulfills Option 1 language requirement. Advanced study of the Hebrew Language both orally and through the analysis of mostly unedited texts of social, political, and cultural relevance with less emphasis on the study of grammar. Students are introduced to articles published in Israeli newspapers, magazines, works by authors and movies. Students develop composition and advanced writing skills by studying language structure, idioms, and various registers of style"
JWST 3108,Israeli Culture Through Literature,2-4,Stdnt Opt,Fall,JWST 3102 or permission of instructor,,NES 3108,,,,"This course is intended to continue the development of all aspects of the language. Emphasis on reading and discussion of Modern Literary works. Reading include adapted as well as authentic literary and Journalistic texts. Authors may include: Amos Oz, Savion Liebrechet, Yaakov Shabtai,  Etgar Keret, Deborah Baron, Meir Shavit.  Cultural Topics are presented in conjunction with the reading, movies and popular Television series. The instructor will be sensitive to individual needs"
JWST 3629,Greek New Testament Readings,1,Stdnt Opt,Fall,,,"CLASS 3629, NES 3629, RELST 3629",(HA-AS),(GHB),,A weekly seminar that may be taken in addition to NES 2629 - New Testament/Early Christian Literatures 357492. The seminar will provide an opportunity to read portions of the New Testament and other early Christian writings in Greek. We will work on grammatical and textual issues as well as other problems related to translations
JWST 3687,The US and the Arab-Israeli Conflict,4,Graded,Fall,,,"AMST 3687, GOVT 3687, NES 3687",(HA-AS),,,"This seminar examines the history of the United States' involvement with the conflict between Israelis and Arabs, from 1948 to the present. Recently a great deal of attention has been paid to political tensions between the Obama administration and the Netanyahu led Israeli government, yet there is a long history of American policy makers, realist and idealist, Republican and Democratic alike, clashing with their Israeli counterparts. So too, American interests in the region, particularly the US close alliance with Saudi Arabia as well as Egypt and Jordan have undergone various transformations over the past two generations. In our discussions of secondary readings and primary sources we will interrogate the stable and variable nature of US engagement with the Arab-Israeli conflict, including efforts in conflict solving and conflict management. "
JWST 3697,History of the Israeli-Palestinian Conflict,4,Stdnt Opt,Fall,,,"GOVT 3977, NES 3697, SOC 3970",(HA-AS),(GB),,"This course examines the history of the conflict between two peoples with claims to the same land (Palestine/Israel), from the rise of their national movements at the turn of the 20th century and their eventual clash down to the present crisis. We will investigate the various stable and shifting elements in the evolution of the conflict including conflicting Israeli and Palestinian narratives and mythologies about the nature of the conflict. Among many issues to be addressed are: the relationship of this conflict to the history of European colonialism in the Middle East, the emergence of Pan-Arabism and Islamism, the various currents in Zionism and its relationship to Judaism, the implication of great power rivalry in the Middle East, the different causes and political repercussions of the four Arab-Israeli wars, efforts at peacemaking including Oslo and Camp David, and the significance of the two Palestinian uprisings"
JWST 3720,Women in Ancient Israel,4,Stdnt Opt,Fall,,,"NES 3720, NES 6720, RELST 3720",(LA-AS),(GHB),,"This course will employ a range of methods in approaching the subject of women in ancient Israel. We will use biblical, archaeological, and ancient Near Eastern textual evidence to reconstruct aspects of the lives of Israelite women, concentrating on their economic, religious, social, and political roles. We will analyze the portrayals of women in biblical prose and poetry and will consider the ways in which women function in biblical narrative, from a literary critical standpoint. In addition, this course will examine how the roles of women in ancient Israel have been understood and integrated in later Jewish and Christian thought, and it will address the strengths and weaknesses of so-called ""feminist"" approaches to the Hebrew Bible"
JWST 4180,The Imaginary Jew: Roots of Antisemitism in Medieval England,4,Stdnt Opt,Fall,,,"ENGL 4180, ENGL 6180, JWST 6180, MEDVL 4180, MEDVL 6180",(CA-AS),(HB),,"When did anti-Semitism begin? The medieval period invented shocking fictions about Jews—that they killed and ate Christian babies; that they desecrated the Host; that they were the murderers of Christ. In manuscripts Jews were visually compared to beasts, devils, and perverts. By law, Jews were forced to live in ghettos, wear distinctive dress, abstain from certain professions, and suffer exile. Beginning with Shakespeare's Shylock, we will work our way back through visual and literary treatments of Jews in the Middle Ages, reading texts by Chaucer, chronicles, miracle stories, crusader romances, and mystery plays. Drawing on recent theories of the other we will also consider how medieval representations of Jews and other minorities were used to construct medieval communal, religious, and political identities"
JWST 4520,Jewish Cities,4,Stdnt Opt,Fall,,,"ANTHR 4620, ANTHR 7620, JWST 7520, NES 4520, NES 7520",(CA-AS),(GB),,"This course at the intersection of studies in Jewish and urban culture draws on a wide range of textual and other evidence, from the Babylonian Talmud to contemporary American literature, to gain an understanding of how Jews have helped to shape and been shaped by their city neighbors. Topics may include Rabbinic law governing shared courtyards; the place of Jews in medieval European cities; the formation of the shtetl in Eastern Europe; North African Jews ""between"" French colonizers and their Muslim neighbors; memoirs of the golden age of Berlin Jewry; and the immigrant ""ghetto"" of the Lower East Side.  This will afford ample consideration of the involvement of urban Jewish communities in processes such as modernization and colonialism.  Readings include historical, ethnographic and literary materials"
JWST 4545,"Sound, Silence, and the Sacred",4,Graded,Fall,,,"CLASS 4644, MUSIC 4345, NES 4545, NES 7545, RELST 4545",(CA-AS),(GHB),,"From the ringing of Tibetan singing bowls to the quiet of desert monasticism, religious imagination and ritual is replete with sound and silence.  Cityscapes resound with church bells and calls from the minarets.   Music, chanting, recitations, incantations, mantras, gongs—the world of religion is intimately tied to ritualistic uses of sound.   But sound goes even beyond ritual to the realm of the imaginary, which frequently contrasts the music of the gods with the noise of the demons.   Sound and silence in such contexts are inherently tied to desire, temptation, and even salvation.  In addition, environmental sounds—the sounds of thunder, water, wind, animals, and so forth—are important for religious history and literature and contemporary practices.    This course will draw upon a wide array of sources—from texts to recordings, videos, and performances—to address the function and meaning of sound (and silence) within diverse religious traditions.   Our goal will be to read selections from the field of sound studies, listen and read closely in texts and music coming from diverse religious traditions, and to make some of our own recordings for a Cornell (and beyond) religious soundscape. "
JWST 4739,Animating the Talmud: Representing Classic Jewish Texts in Film,4,Graded,Fall,,,"NES 4739, NES 6739",(LA-AS),(GHB),,"The meaning of the Talmud has been a hotly debated topic by both Jews and Christians for more than 1500 years.  This course will use a series of animated short films based on stories found in the Talmud to ask questions about interpretation, performance, authorship, and the role readers play in the production of pre-existing texts.  In what ways is a film director forced to view a text through a different lens than a reader?  What role does an actor play in the production of meaning in a linguistically static script?  In the process of reading a text, we produce visual images in our own minds.  These images are sometimes drawn to reflect textual cues provided by the author, but quite often are the result of subconscious interpretive acts, where we are forced to write in the space that the author left blank.  How can bringing this aspect of the interpretive process to the foreground help us understand what it is we do when we read?  How can learning to read a text through the eyes of an artist change the way we read; and how can reading itself be a productive form of art?  The Talmud presents its laconic narratives in a manner that encourages readers to partner in the act of its writing.  The Talmud's literary form, therefore, makes it an ideal text through which to examine the art of close reading.  (All Texts will be read in translation and no previous knowledge of Talmud is necessary.)"
JWST 4950,Cervantes: Don Quixote,4,Stdnt Opt,Fall,,,"COML 4550, NES 4950, SPAN 4550",(LA-AS),(HB),,"In 1615, Cervantes published the Second Part of his already famous Don Quixote.  Four hundred years later, Spanish anthropologists have been excavating the crypt of a Madrid church in order to recover Miguel de Cervantes' remains.  This search is not fortuitous.  In 2015, the literary world celebrates the tetracentenary of Don Quixote II, a sequel to Don Quixote I (1605).  Constituted by two different works, connected magisterially by its author, Cervantes' masterpiece was hailed by philosopher Michel Foucault as ""the first modern work of literature.""  In fact, Foucault claimed that Cervantes' discovery of the arbitrary relation of words and things ushered in the modern age.  Don Quixote begins with an erosion of the belief in the authority of the written word, an approach that anticipates postmodern thought.  A revolutionary document in its own age, Cervantes' novel confronts us with the complex history of Spain-the vexed relations among the Moorish, Jewish, and Christian cultures.  Our seminar will undertake an interdisciplinary reading of Don Quixote, using various theoretical approaches.  Cervantes' fascination with Islam, his cultural tolerance, and his display of humor make him a modern author.  In addition, his exploration of fantasy versus ""reality,"" and madness in relation to meaning, turn him into a forerunner of Freud"
JWST 6180,The Imaginary Jew: Roots of Antisemitism in Medieval England,4,Stdnt Opt,Fall,,,"ENGL 4180, ENGL 6180, JWST 4180, MEDVL 4180, MEDVL 6180",,,,"When did anti-Semitism begin? The medieval period invented shocking fictions about Jews—that they killed and ate Christian babies; that they desecrated the Host; that they were the murderers of Christ. In manuscripts Jews were visually compared to beasts, devils, and perverts. By law, Jews were forced to live in ghettos, wear distinctive dress, abstain from certain professions, and suffer exile. Beginning with Shakespeare's Shylock, we will work our way back through visual and literary treatments of Jews in the Middle Ages, reading texts by Chaucer, chronicles, miracle stories, crusader romances, and mystery plays. Drawing on recent theories of the other we will also consider how medieval representations of Jews and other minorities were used to construct medieval communal, religious, and political identities"
JWST 7520,Jewish Cities,4,Stdnt Opt,Fall,,,"ANTHR 4620, ANTHR 7620, JWST 4520, NES 4520, NES 7520",,,,"This course at the intersection of studies in Jewish and urban culture draws on a wide range of textual and other evidence, from the Babylonian Talmud to contemporary American literature, to gain an understanding of how Jews have helped to shape and been shaped by their city neighbors. Topics may include Rabbinic law governing shared courtyards; the place of Jews in medieval European cities; the formation of the shtetl in Eastern Europe; North African Jews ""between"" French colonizers and their Muslim neighbors; memoirs of the golden age of Berlin Jewry; and the immigrant ""ghetto"" of the Lower East Side.  This will afford ample consideration of the involvement of urban Jewish communities in processes such as modernization and colonialism.  Readings include historical, ethnographic and literary materials"
KHMER 1121,Elementary Khmer I,4,GradeNoAud,Fall or spring,for beginners or those placed in course by examination,,,,,,Gives a thorough grounding in speaking and reading
KHMER 1122,Elementary Khmer II,4,GradeNoAud,Fall or spring,KHMER 1121; for beginners or those placed in course by examination,,,,,,Gives a thorough grounding in speaking and reading
KHMER 2201,Intermediate Khmer Reading I,3,GradeNoAud,Fall or spring,KHMER 1122,,,,(GB),,Continuing instruction in spoken and written Khmer. Intermediate level of reading Khmer
KHMER 2202,Intermediate Khmer Reading II,3,GradeNoAud,Fall or spring,KHMER 2201,,,,(GB),,Continuing instruction in spoken and written Khmer. Intermediate level of reading Khmer
KHMER 2203,Intermediate Khmer Composition and Conversation I,3,GradeNoAud,Fall,KHMER 1122,,,,(GB),,Intermediate Composition and Conversation will give a thorough grounding in language skills in two main areas: writing and speaking. The writing section introduces students to upper-level complex sentence structures and rigorously engages students in upper-level conversation
KHMER 2204,Intermediate Khmer Composition and Conversation II,3,GradeNoAud,Fall or spring,KHMER 2203,,,,(GB),,Intermediate Composition and Conversation will give a thorough grounding in language skills in two main areas: writing and speaking. The writing section introduces students to upper-level complex sentence structures and rigorously engages students in upper-level conversation
KHMER 3301,Advanced Khmer I,4,GradeNoAud,Fall or spring,KHMER 2202 or equivalent,,,,(GB),,"Continuing instruction in spoken and written Khmer; emphasis on enlarging vocabulary, increasing reading speed, and reading various genres and styles of prose"
KHMER 3302,Advanced Khmer II,4,GradeNoAud,Fall or spring,KHMER 3301,,,,(GB),,"Continuing instruction in spoken and written Khmer; emphasis on enlarging vocabulary, increasing reading speed, and reading various genres and styles of prose"
KOREA 1101,Elementary Korean I,6,GradeNoAud,Fall,,,,,,Students may not receive credit for both KOREA 1101 and KOREA 1109,"In this course, students will learn the Korean writing system and basic language skills. Designed to acquire the 4 skills (listening, speaking, reading and writing), students will also become familiar with Korean culture. Basic knowledge of Korean grammar, vocabulary, expressions and cultural points will be given during the lecture; students will have an opportunity to practice the learned knowledge in sections"
KOREA 1109,Elementary Korean Reading and Writing I,4,GradeNoAud,Fall,online placement test (collt.lrc.cornell.edu/) is required,,,,,Students may not receive credit for both KOREA 1101 and KOREA 1109,"For Korean heritage students who have limited Korean Language background and need formal training. Students will review and strengthen their grasp of basic areas of grammar, build vocabulary through various readings and idiomatic expressions. Structured reading and writing skills will be introduced and practiced"
KOREA 2201,Intermediate Korean I,4,GradeNoAud,Fall,KOREA 1102 or online placement test (collt.lrc.cornell.edu/),,,,(GB),,"For students who have learned basic Korean skills and would like to develop higher skills in speaking, listening, reading, and writing that are grammatically accurate and pragmatically appropriate. Idiomatic expressions will be introduced and various authentic materials are integrated in this course to expose students to different aspects of Korean culture"
KOREA 2209,Intermediate Korean Reading and Writing I,4,GradeNoAud,Fall,KOREA 1110 or online placement test (collt.lrc.cornell.edu),,,,(GB),,"For Korean heritage students with Intermediate-high level of listening and speaking skills, and intermediate-low level of reading and writing skills. Students will continue to build the four language skills in speaking, listening, reading, and writing at the advanced level. Students will review and strengthen their grasp of intermediate level of grammar, and build vocabulary through various readings, idiomatic expressions, and Chinese characters"
KOREA 3301,High Intermediate Korean I,4,GradeNoAud,Fall,KOREA 2202 or online placement test (collt.lrc.cornell.edu/),,,,(GB),,"Students will refine intermediate linguistic skills in speaking, listening, reading and writing in everyday conversation in order to reach the academic level of Korean. Various genres (Korean dramas, movies, k-pop, short stories, newspaper articles, etc.) will be introduced to be able to reach the advanced level of Korean"
KOREA 4401,Advanced Korean I,4,GradeNoAud,Fall,KOREA 2210 or KOREA 3302 or online placement test (collt.lrc.cornell.edu/),,,,(GB),,"Students will expand the four language skills in speaking, listening, reading, and writing at the high advanced level through various readings, discussion and composition. Idiomatic phrases with Hanja and topic-related authentic materials will be covered as well"
LA 1410,Grounding in Landscape Architecture,4,Graded,Fall,,,,,,,"Introduction to the representation and design of landscapes and to working in a studio setting. Uses freehand drawing, measured drawing, and model making to understand design principles of the landscape within a cultural and ecological paradigm"
LA 2010,Medium of the Landscape,5,Graded,Fall,landscape architecture majors,,,,,,"Studio course emphasizing the design process and principles involved in organizing and giving form to outdoor space through the use of structures, vehicular and pedestrian circulation systems, earthforms, water, and vegetation"
LA 2620,Laboratory in Landscape Archaeology,3,Stdnt Opt,"Fall, spring",,,ARKEO 2620,(CA) (HA),,,"Various American Indian civilizations and European cultures have altered the landscape to meet the needs of their cultures. Students learn how to interpret the American Indian and Euro-American landscapes of specific archaeological sites by identifying and dating artifacts, studying soil samples, and creating site maps"
LA 3010,Integrating Theory and Practice I,5,Graded,Fall,LA 2020 with grade of C or better,,,,,,"The studio engages students in the design process based on a site defined by significant cultural and natural conditions.  The studio focuses on peripheral, yet complex sites of coastal cities, where the urbanizing force has not been strong or continuous enough in order to completely occupy or transform the maritime and/or fluvial ecosystems.  The sites involved will be often related to industrial or infrastructural abandonment and will include relevant underdeveloped, fragmented open spaces that interact both with the natural systems and the city.  The scarcity of water and a broad design history of the area are key conditions of the site's location and the design approach.  The landscape approach here operates as  new humanistic lens that seeks to offer better habitat conditions for a wider range of species"
LA 3160,Site Engineering,5,Graded,Fall,,,LA 6160,,,,"This course exposes students to the fundamentals of site grading and its relationship to best environmental practices.  Lectures and short studio projects are provided to students and ""worked-through"" within the class period.  These projects deal with earthwork estimating; storm water management, site surveys, site layout, and essential associated professional skills"
LA 3170,Design and Environmental Systems,3,Graded,Fall,,,LA 5170,,,,"Every project, as an exercise in space-making, is influenced by the physical and biological properties that make up the project site. Physical and biological properties often structure site conditions, and frame many of the opportunities and constraints to site design. The physical and biological properties of a site are also influenced by their ongoing relationship with broader, large-scale physical and biological systems that operate in a site's context. The physical and biological properties of sites, the contextual environmental systems that influence them, and the opportunities and constraints these factors afford site-based projects are what we will investigate in this course. We will then apply this knowledge to sites in the field through a series of quantitative and qualitative exercises"
LA 4010,Urban Design Studio,5,Graded,Fall,LA 3020 with a grade of C or better,,,,,,"This studio focuses on the integration of theory and practice in landscape architecture at the urban scale. Urban design methods, morphology, and strategies are introduced and design and planning concepts applied to city-scaled projects including community engagement. Students are engaged in contemporary urban design strategies and methodologies on real-life projects in a metropolitain area"
LA 4030,Directed Study: The Concentration,1,Sat/Unsat,"Fall, spring",,,LA 6030,,,,"Working with their advisor, students create a written and visual document that describes the concentration intent"
LA 4050,Designing Archaeological Exhibits,2-3,Stdnt Opt,Fall,,,"ARKEO 4020, ARKEO 6020, LA 6050",(CA) (HA),,,"Students will learn method and theory on museum design and curation. The course also provides hands-on experience in designing and building exhibits for State Parks in the Finger Lakes. For the outreach component, students will work with staff from State Parks and Friends of the Parks"
LA 4100,Computer Applications in Landscape Architecture,3,Graded,Fall or spring,,,,,,,Designed to develop a working knowledge of various computer software applications with emphasis on Autocad. Explores other applications relative to land-use planning and the profession of landscape architecture
